sub ageGroup block trialType cond stim acc rt
213 1 block1 exp congruent 4444 1 0.465553
213 1 block1 exp congruent 22 1 0.538159
213 1 block1 exp neutral $$$ 0 0.504188
213 1 block1 exp congruent 1 1 0.511677
213 1 block1 exp incongruent 111 1 0.52704
213 1 block1 exp incongruent 2222 1 0.501904
213 1 block1 exp neutral $ 1 0.541391
213 1 block2 warm-up incongruent 2222 1 0.868087
213 1 block2 warm-up incongruent 33 0 0.452029
213 1 block2 exp incongruent 4 1 0.501498
213 1 block2 exp incongruent 33 1 0.564961
213 1 block2 exp congruent 4444 1 0.402416
213 1 block2 exp incongruent 111 1 0.68586
213 1 block2 exp neutral $$$$ 1 0.48611
213 1 block2 exp congruent 1 1 0.438227
213 1 block2 exp neutral $$$ 1 0.520331
213 1 block2 exp neutral $$$$ 1 0.470106
213 1 block2 exp congruent 333 1 0.470922
213 1 block2 exp congruent 1 1 0.49571
213 1 block2 exp neutral $$$ 1 0.647861
213 1 block2 exp incongruent 33 1 0.578041
213 1 block2 exp congruent 1 1 0.478875
213 1 block2 exp neutral $ 1 0.567658
213 1 block2 exp congruent 4444 1 0.484481
213 1 block2 exp congruent 1 1 0.460621
213 1 block2 exp incongruent 2222 1 0.565064
213 1 block2 exp incongruent 111 1 0.594534
213 1 block2 exp neutral $$$ 1 0.486701
213 1 block2 exp congruent 4444 1 0.446827
213 1 block2 exp congruent 22 1 0.520973
213 1 block2 exp congruent 333 1 0.495746
213 1 block2 exp neutral $$$$ 1 0.50387
213 1 block2 exp neutral $ 1 0.575372
213 1 block2 exp incongruent 2222 1 0.539177
213 1 block2 exp congruent 4444 1 0.505331
213 1 block2 exp incongruent 4 1 0.50482
213 1 block2 exp neutral $ 1 0.504281
213 1 block2 exp congruent 4444 1 0.495747
213 1 block2 exp neutral $$ 1 0.543863
213 1 block2 exp congruent 333 1 0.998031
213 1 block2 exp congruent 22 1 0.498377
213 1 block2 exp incongruent 33 1 0.546507
213 1 block2 exp incongruent 2222 1 0.639659
213 1 block2 exp congruent 333 1 0.513846
213 1 block2 exp congruent 22 1 0.505304
213 1 block2 exp congruent 1 1 0.488784
213 1 block2 exp incongruent 111 0 0.680915
213 1 block2 exp congruent 22 1 0.529738
213 1 block2 exp congruent 4444 1 0.504538
213 1 block2 exp neutral $$$ 1 0.488034
213 1 block2 exp incongruent 2222 0 0.8392
213 1 block2 exp neutral $$$ 1 0.70545
213 1 block2 exp neutral $ 1 0.512981
213 1 block2 exp neutral $$ 1 0.512446
213 1 block2 exp incongruent 4 1 0.631904
213 1 block2 exp neutral $$$$ 1 0.43476
213 1 block2 exp neutral $ 1 0.508907
213 1 block2 exp incongruent 4 1 0.532423
213 1 block2 exp congruent 333 1 0.530142
213 1 block2 exp neutral $$ 1 0.520986
213 1 block2 exp neutral $$$ 1 0.471789
213 1 block2 exp neutral $$ 1 0.464568
213 1 block2 exp congruent 22 1 0.473991
213 1 block2 exp incongruent 111 1 0.546832
213 1 block2 exp incongruent 33 1 0.616944
213 1 block2 exp incongruent 4 1 0.468473
213 1 block2 exp neutral $$ 1 0.525258
213 1 block2 exp incongruent 2222 1 0.579088
213 1 block2 exp congruent 22 1 0.455919
213 1 block2 exp incongruent 111 1 0.545369
213 1 block2 exp incongruent 33 1 0.487494
213 1 block2 exp neutral $$ 1 0.447615
213 1 block2 exp neutral $ 1 0.601784
213 1 block2 exp incongruent 111 1 0.565211
213 1 block2 exp congruent 333 1 0.682752
213 1 block2 exp incongruent 4 1 0.522583
213 1 block2 exp neutral $$$$ 1 0.5854
213 1 block2 exp congruent 1 1 1.109606
213 1 block2 exp neutral $$$$ 1 0.621292
213 1 block2 exp incongruent 2222 1 0.576157
213 1 block2 exp incongruent 33 1 0.580985
213 1 block3 warm-up neutral $$$ 1 0.720195
213 1 block3 warm-up neutral $$$$ 1 0.575053
213 1 block3 exp congruent 22 1 0.443859
213 1 block3 exp congruent 333 1 0.509989
213 1 block3 exp incongruent 4 1 0.48547
213 1 block3 exp neutral $$ 1 0.653619
213 1 block3 exp incongruent 4 1 0.502159
213 1 block3 exp incongruent 33 1 0.485563
213 1 block3 exp incongruent 4 1 0.445707
213 1 block3 exp congruent 22 1 0.511871
213 1 block3 exp congruent 333 1 0.463282
213 1 block3 exp incongruent 111 1 0.600774
213 1 block3 exp congruent 333 1 0.452244
213 1 block3 exp neutral $$ 1 0.549707
213 1 block3 exp neutral $$$$ 1 0.523862
213 1 block3 exp incongruent 111 1 0.545696
213 1 block3 exp neutral $ 1 0.535864
213 1 block3 exp neutral $$$$ 1 0.589961
213 1 block3 exp incongruent 2222 1 0.546146
213 1 block3 exp congruent 22 1 0.536337
213 1 block3 exp incongruent 111 1 0.470478
213 1 block3 exp congruent 4444 1 0.503213
213 1 block3 exp neutral $$ 1 0.574688
213 1 block3 exp congruent 333 1 0.515546
213 1 block3 exp neutral $$$$ 1 0.418029
213 1 block3 exp neutral $$$ 1 0.452764
213 1 block3 exp neutral $$$$ 1 0.510204
213 1 block3 exp incongruent 33 1 0.573673
213 1 block3 exp neutral $ 1 0.570535
213 1 block3 exp incongruent 33 1 0.543364
213 1 block3 exp incongruent 2222 1 0.485493
213 1 block3 exp congruent 1 1 0.469615
213 1 block3 exp neutral $$$ 1 0.597439
213 1 block3 exp neutral $$$$ 1 0.417585
213 1 block3 exp congruent 333 1 0.492359
213 1 block3 exp incongruent 4 1 0.548489
213 1 block3 exp neutral $ 1 0.538601
213 1 block3 exp congruent 22 1 0.528796
213 1 block3 exp incongruent 33 1 0.599567
213 1 block3 exp congruent 22 1 0.459767
213 1 block3 exp congruent 4444 1 0.468304
213 1 block3 exp incongruent 111 1 0.509021
213 1 block3 exp incongruent 33 1 0.564504
213 1 block3 exp incongruent 4 1 0.497976
213 1 block3 exp neutral $ 1 0.52206
213 1 block3 exp neutral $$$ 1 0.584917
213 1 block3 exp neutral $ 1 0.517028
213 1 block3 exp incongruent 2222 1 0.475894
213 1 block3 exp neutral $$$ 1 0.436683
213 1 block3 exp congruent 333 1 0.4868
213 1 block3 exp incongruent 111 1 0.613933
213 1 block3 exp incongruent 2222 1 0.56944
213 1 block3 exp congruent 1 1 0.582235
213 1 block3 exp congruent 4444 1 0.499055
213 1 block3 exp neutral $$ 1 0.523228
213 1 block3 exp incongruent 111 1 0.553981
213 1 block3 exp incongruent 33 1 0.991522
213 1 block3 exp incongruent 4 1 0.562909
213 1 block3 exp congruent 4444 1 0.520344
213 1 block3 exp incongruent 2222 1 0.535116
213 1 block3 exp neutral $$$ 1 0.565291
213 1 block3 exp incongruent 2222 1 0.562776
213 1 block3 exp neutral $$ 1 0.520272
213 1 block3 exp congruent 4444 1 0.519086
213 1 block3 exp congruent 1 1 0.901894
213 1 block3 exp congruent 4444 1 0.509525
213 1 block3 exp congruent 1 1 0.443887
213 1 block3 exp neutral $$ 1 0.502095
213 1 block3 exp congruent 22 1 0.581551
213 1 block3 exp congruent 1 1 0.48243
213 1 block3 exp neutral $ 1 0.603193
213 1 block3 exp congruent 1 1 0.454686
213 1 block3 exp neutral $$$ 1 0.584136
213 1 block3 exp neutral $$$$ 1 0.604327
213 1 block4 warm-up neutral $$$$ 1 0.699235
213 1 block4 warm-up incongruent 33 1 0.507435
213 1 block4 exp congruent 4444 1 0.53891
213 1 block4 exp incongruent 33 1 0.481026
213 1 block4 exp incongruent 4 1 0.457808
213 1 block4 exp congruent 1 1 0.467269
213 1 block4 exp neutral $ 1 0.444067
213 1 block4 exp incongruent 33 1 0.469186
213 1 block4 exp congruent 4444 1 0.533982
213 1 block4 exp neutral $$$$ 1 0.500079
213 1 block4 exp neutral $ 1 0.508266
213 1 block4 exp incongruent 111 1 0.515692
213 1 block4 exp congruent 333 1 0.539158
213 1 block4 exp neutral $$$$ 1 0.545307
213 1 block4 exp congruent 1 1 0.471432
213 1 block4 exp congruent 333 1 0.488277
213 1 block4 exp congruent 1 1 0.527373
213 1 block4 exp neutral $$ 1 0.622233
213 1 block4 exp congruent 1 1 0.513098
213 1 block4 exp incongruent 111 1 1.024547
213 1 block4 exp congruent 22 1 0.46754
213 1 block4 exp incongruent 4 1 0.492303
213 1 block4 exp neutral $$$ 1 0.532429
213 1 block4 exp neutral $$$$ 1 0.579248
213 1 block4 exp incongruent 111 0 0.487082
213 1 block4 exp neutral $$$ 1 0.655224
213 1 block4 exp neutral $$$$ 1 0.552774
213 1 block4 exp congruent 22 1 0.870263
213 1 block4 exp congruent 4444 1 0.511181
213 1 block4 exp incongruent 33 1 0.678697
213 1 block4 exp incongruent 2222 1 1.239594
213 1 block4 exp incongruent 111 1 0.729025
213 1 block4 exp congruent 4444 1 0.471837
213 1 block4 exp neutral $$$ 1 0.616654
213 1 block4 exp incongruent 2222 1 0.660211
213 1 block4 exp neutral $ 1 0.541707
213 1 block4 exp incongruent 4 1 0.547825
213 1 block4 exp incongruent 33 1 0.562004
213 1 block4 exp incongruent 2222 1 0.519475
213 1 block4 exp congruent 333 1 0.509395
213 1 block4 exp incongruent 4 0 0.556767
213 1 block4 exp neutral $$ 1 0.594254
213 1 block4 exp congruent 22 1 0.526416
213 1 block4 exp congruent 1 1 0.493208
213 1 block4 exp congruent 22 1 0.629334
213 1 block4 exp neutral $$ 1 0.728223
213 1 block4 exp congruent 333 1 0.895115
213 1 block4 exp congruent 22 1 0.535378
213 1 block4 exp neutral $ 1 0.700544
213 1 block4 exp incongruent 2222 1 0.652086
213 1 block4 exp neutral $$ 1 0.613628
213 1 block4 exp neutral $$$ 1 0.601107
213 1 block4 exp incongruent 4 1 0.612632
213 1 block4 exp neutral $$$ 1 0.736145
213 1 block4 exp congruent 333 1 0.550405
213 1 block4 exp incongruent 111 1 0.835883
213 1 block4 exp incongruent 2222 1 1.125158
213 1 block4 exp neutral $ 1 0.540133
213 1 block4 exp congruent 1 1 0.514326
213 1 block4 exp incongruent 4 1 0.625794
213 1 block4 exp congruent 333 1 0.652635
213 1 block4 exp congruent 22 1 0.502162
213 1 block4 exp congruent 4444 1 0.557652
213 1 block4 exp neutral $$$$ 1 0.563184
213 1 block4 exp neutral $$ 1 0.567601
213 1 block4 exp neutral $ 1 0.492414
213 1 block4 exp congruent 4444 1 0.548575
213 1 block4 exp incongruent 33 1 0.594755
213 1 block4 exp incongruent 2222 1 0.726894
213 1 block4 exp incongruent 111 1 0.613765
213 1 block4 exp neutral $$$ 1 0.649339
213 1 block4 exp neutral $$ 1 0.539484
213 1 block4 exp neutral $$$$ 1 0.544663
213 1 block4 exp incongruent 33 1 0.566796
214 1 practice exp congruent 333 1 1.364348
214 1 practice exp neutral $$ 1 0.56214
214 1 practice exp neutral $$$$ 1 0.415672
214 1 practice exp congruent 4444 1 0.386221
214 1 practice exp neutral $$$$ 1 0.382233
214 1 practice exp incongruent 111 0 0.434999
214 1 practice exp incongruent 4 1 0.677181
214 1 practice exp congruent 333 1 0.718057
214 1 practice exp neutral $$$ 1 0.468976
214 1 practice exp neutral $ 1 0.437788
214 1 practice exp neutral $$ 1 0.367926
214 1 practice exp incongruent 33 1 0.388702
214 1 practice exp incongruent 111 1 0.447895
214 1 practice exp congruent 1 1 0.417957
214 1 practice exp congruent 4444 1 0.444778
214 1 practice exp incongruent 33 1 0.718894
214 1 practice exp incongruent 4 1 0.445844
214 1 practice exp neutral $ 1 0.415942
214 1 practice exp incongruent 2222 1 0.387398
214 1 practice exp neutral $$$ 1 0.503541
214 1 practice exp congruent 22 1 0.431026
214 1 practice exp congruent 1 1 0.585793
214 1 practice exp congruent 22 1 0.404993
214 1 practice exp incongruent 2222 1 0.376475
214 1 block1 warm-up incongruent 111 1 0.598465
214 1 block1 warm-up neutral $ 1 0.402643
214 1 block1 exp congruent 22 1 0.334144
214 1 block1 exp incongruent 4 1 0.436209
214 1 block1 exp neutral $$ 1 0.445351
214 1 block1 exp neutral $ 1 0.391455
214 1 block1 exp neutral $$$$ 1 0.315583
214 1 block1 exp neutral $ 1 0.378989
214 1 block1 exp congruent 4444 0 0.367789
214 1 block1 exp incongruent 2222 1 0.43657
214 1 block1 exp incongruent 33 0 0.518708
214 1 block1 exp congruent 4444 1 0.437524
214 1 block1 exp congruent 333 1 0.382701
214 1 block1 exp neutral $$$ 1 0.531472
214 1 block1 exp congruent 1 1 0.418295
214 1 block1 exp congruent 22 1 0.349134
214 1 block1 exp neutral $$$$ 1 0.347193
214 1 block1 exp congruent 333 1 0.617285
214 1 block1 exp congruent 4444 1 0.39617
214 1 block1 exp congruent 1 1 0.400274
214 1 block1 exp incongruent 2222 1 0.420383
214 1 block1 exp incongruent 111 1 0.742203
214 1 block1 exp incongruent 2222 1 0.42844
214 1 block1 exp neutral $$$ 1 0.343223
214 1 block1 exp neutral $$ 1 0.469348
214 1 block1 exp incongruent 33 1 0.390164
214 1 block1 exp incongruent 4 0 0.394294
214 1 block1 exp congruent 22 1 0.446429
214 1 block1 exp incongruent 4 1 0.536535
214 1 block1 exp congruent 1 1 0.405835
214 1 block1 exp congruent 333 1 0.721184
214 1 block1 exp neutral $$ 1 0.488092
214 1 block1 exp neutral $ 1 0.424219
214 1 block1 exp incongruent 33 1 0.443025
214 1 block1 exp incongruent 111 1 0.645193
214 1 block1 exp incongruent 33 1 0.479384
214 1 block1 exp neutral $$$ 1 0.440199
214 1 block1 exp incongruent 111 1 0.466356
214 1 block1 exp congruent 4444 1 0.395839
214 1 block1 exp congruent 1 1 0.494928
214 1 block1 exp incongruent 4 1 0.4551
214 1 block1 exp incongruent 111 1 0.528586
214 1 block1 exp congruent 333 1 0.383391
214 1 block1 exp congruent 1 1 0.900198
214 1 block1 exp neutral $$$ 1 0.532492
214 1 block1 exp incongruent 33 1 0.387383
214 1 block1 exp neutral $$ 1 0.407448
214 1 block1 exp incongruent 33 1 0.33788
214 1 block1 exp congruent 333 1 0.456044
214 1 block1 exp neutral $ 1 0.425479
214 1 block1 exp neutral $$$$ 1 0.500294
214 1 block1 exp incongruent 2222 1 0.388413
214 1 block1 exp neutral $$$ 1 0.368556
214 1 block1 exp congruent 333 1 0.357332
214 1 block1 exp neutral $$ 1 0.410752
214 1 block1 exp neutral $ 1 0.350264
214 1 block1 exp congruent 22 1 0.475302
214 1 block1 exp neutral $$$$ 1 0.412147
214 1 block1 exp incongruent 2222 1 0.439565
214 1 block1 exp congruent 4444 1 0.409737
214 1 block1 exp incongruent 4 1 0.429203
214 1 block1 exp congruent 22 1 0.36798
214 1 block1 exp incongruent 4 1 0.436775
214 1 block1 exp neutral $$$$ 1 0.406898
214 1 block1 exp incongruent 111 1 0.434335
214 1 block1 exp neutral $$$$ 1 0.396467
214 1 block1 exp neutral $$ 1 0.51159
214 1 block1 exp congruent 4444 1 0.375089
214 1 block1 exp congruent 22 1 0.499885
214 1 block1 exp neutral $$$ 1 0.41203
214 1 block1 exp congruent 1 1 0.335485
214 1 block1 exp incongruent 111 0 0.405554
214 1 block1 exp incongruent 2222 1 0.40104
214 1 block1 exp neutral $ 1 0.508501
214 1 block2 warm-up incongruent 2222 1 0.751306
214 1 block2 warm-up incongruent 33 1 0.404818
214 1 block2 exp incongruent 4 1 0.448315
214 1 block2 exp incongruent 33 1 0.37844
214 1 block2 exp congruent 4444 1 0.414172
214 1 block2 exp incongruent 111 0 0.489659
214 1 block2 exp neutral $$$$ 1 0.481819
214 1 block2 exp congruent 1 1 0.458639
214 1 block2 exp neutral $$$ 1 0.4121
214 1 block2 exp neutral $$$$ 1 0.447562
214 1 block2 exp congruent 333 1 0.393704
214 1 block2 exp congruent 1 1 0.413835
214 1 block2 exp neutral $$$ 1 0.400243
214 1 block2 exp incongruent 33 1 0.428387
214 1 block2 exp congruent 1 1 0.431183
214 1 block2 exp neutral $ 1 0.449968
214 1 block2 exp congruent 4444 1 0.412114
214 1 block2 exp congruent 1 1 0.367544
214 1 block2 exp incongruent 2222 1 0.404381
214 1 block2 exp incongruent 111 1 0.423786
214 1 block2 exp neutral $$$ 1 0.4026
214 1 block2 exp congruent 4444 1 0.445031
214 1 block2 exp congruent 22 0 0.455211
214 1 block2 exp congruent 333 1 0.360709
214 1 block2 exp neutral $$$$ 1 0.430096
214 1 block2 exp neutral $ 1 0.512906
214 1 block2 exp incongruent 2222 1 0.400364
214 1 block2 exp congruent 4444 1 0.404526
214 1 block2 exp incongruent 4 1 0.479965
214 1 block2 exp neutral $ 1 0.448783
214 1 block2 exp congruent 4444 1 0.577915
214 1 block2 exp neutral $$ 1 0.598783
214 1 block2 exp congruent 333 1 0.314985
214 1 block2 exp congruent 22 1 0.490399
214 1 block2 exp incongruent 33 1 0.410536
214 1 block2 exp incongruent 2222 1 0.365996
214 1 block2 exp congruent 333 1 0.307444
214 1 block2 exp congruent 22 1 0.354853
214 1 block2 exp congruent 1 1 0.384287
214 1 block2 exp incongruent 111 1 0.371425
214 1 block2 exp congruent 22 1 0.32018
214 1 block2 exp congruent 4444 1 0.33493
214 1 block2 exp neutral $$$ 1 0.333041
214 1 block2 exp incongruent 2222 1 0.363782
214 1 block2 exp neutral $$$ 1 0.401241
214 1 block2 exp neutral $ 1 0.636688
214 1 block2 exp neutral $$ 1 0.390895
214 1 block2 exp incongruent 4 1 0.554132
214 1 block2 exp neutral $$$$ 1 0.383529
214 1 block2 exp neutral $ 1 0.428319
214 1 block2 exp incongruent 4 1 0.439101
214 1 block2 exp congruent 333 1 0.641259
214 1 block2 exp neutral $$ 1 0.547456
214 1 block2 exp neutral $$$ 0 0.393672
214 1 block2 exp neutral $$ 1 0.405746
214 1 block2 exp congruent 22 1 0.369216
214 1 block2 exp incongruent 111 1 0.325975
214 1 block2 exp incongruent 33 1 0.395718
214 1 block2 exp incongruent 4 1 0.495882
214 1 block2 exp neutral $$ 1 0.455991
214 1 block2 exp incongruent 2222 1 0.377473
214 1 block2 exp congruent 22 1 0.406269
214 1 block2 exp incongruent 111 1 0.409719
214 1 block2 exp incongruent 33 1 0.589141
214 1 block2 exp neutral $$ 1 0.473379
214 1 block2 exp neutral $ 0 0.457281
214 1 block2 exp incongruent 111 1 0.394627
214 1 block2 exp congruent 333 1 0.454752
214 1 block2 exp incongruent 4 1 0.416295
214 1 block2 exp neutral $$$$ 1 0.403726
214 1 block2 exp congruent 1 1 0.447165
214 1 block2 exp neutral $$$$ 1 0.409298
214 1 block2 exp incongruent 2222 1 0.372761
214 1 block2 exp incongruent 33 1 0.353562
214 1 block3 warm-up neutral $$$ 1 0.56726
214 1 block3 warm-up neutral $$$$ 1 0.332148
214 1 block3 exp congruent 22 1 0.330866
214 1 block3 exp congruent 333 1 0.441635
214 1 block3 exp incongruent 4 1 0.435748
214 1 block3 exp neutral $$ 0 0.404887
214 1 block3 exp incongruent 4 1 0.392361
214 1 block3 exp incongruent 33 1 0.388464
214 1 block3 exp incongruent 4 1 0.592583
214 1 block3 exp congruent 22 1 0.388805
214 1 block3 exp congruent 333 1 0.480895
214 1 block3 exp incongruent 111 1 0.425701
214 1 block3 exp congruent 333 1 0.364512
214 1 block3 exp neutral $$ 1 0.425939
214 1 block3 exp neutral $$$$ 1 0.45975
214 1 block3 exp incongruent 111 1 0.405218
214 1 block3 exp neutral $ 1 0.616666
214 1 block3 exp neutral $$$$ 1 0.484199
214 1 block3 exp incongruent 2222 1 0.452392
214 1 block3 exp congruent 22 1 0.709873
214 1 block3 exp incongruent 111 1 0.341424
214 1 block3 exp congruent 4444 1 0.34751
214 1 block3 exp neutral $$ 1 0.48161
214 1 block3 exp congruent 333 1 0.44942
214 1 block3 exp neutral $$$$ 1 0.387564
214 1 block3 exp neutral $$$ 1 0.423694
214 1 block3 exp neutral $$$$ 0 0.410471
214 1 block3 exp incongruent 33 1 0.517904
214 1 block3 exp neutral $ 1 0.316704
214 1 block3 exp incongruent 33 1 0.500181
214 1 block3 exp incongruent 2222 1 0.396334
214 1 block3 exp congruent 1 1 0.440441
214 1 block3 exp neutral $$$ 1 0.337555
214 1 block3 exp neutral $$$$ 1 0.495702
214 1 block3 exp congruent 333 1 0.439828
214 1 block3 exp incongruent 4 1 0.425966
214 1 block3 exp neutral $ 1 0.508775
214 1 block3 exp congruent 22 1 0.340254
214 1 block3 exp incongruent 33 1 0.418365
214 1 block3 exp congruent 22 1 0.605161
214 1 block3 exp congruent 4444 1 0.376675
214 1 block3 exp incongruent 111 1 0.556481
214 1 block3 exp incongruent 33 1 0.945984
214 1 block3 exp incongruent 4 1 0.49633
214 1 block3 exp neutral $ 1 0.880507
214 1 block3 exp neutral $$$ 1 0.473462
214 1 block3 exp neutral $ 1 0.458282
214 1 block3 exp incongruent 2222 1 0.46778
214 1 block3 exp neutral $$$ 1 0.523655
214 1 block3 exp congruent 333 1 0.386414
214 1 block3 exp incongruent 111 1 0.390509
214 1 block3 exp incongruent 2222 1 0.474651
214 1 block3 exp congruent 1 1 0.443448
214 1 block3 exp congruent 4444 1 0.421639
214 1 block3 exp neutral $$ 0 0.448392
214 1 block3 exp incongruent 111 1 0.42653
214 1 block3 exp incongruent 33 1 0.525326
214 1 block3 exp incongruent 4 1 0.475203
214 1 block3 exp congruent 4444 1 0.403965
214 1 block3 exp incongruent 2222 1 0.375454
214 1 block3 exp neutral $$$ 1 0.380171
214 1 block3 exp incongruent 2222 0 0.38497
214 1 block3 exp neutral $$ 1 0.597104
214 1 block3 exp congruent 4444 1 0.377321
214 1 block3 exp congruent 1 1 0.430061
214 1 block3 exp congruent 4444 1 0.560839
214 1 block3 exp congruent 1 1 0.470364
214 1 block3 exp neutral $$ 1 0.478192
214 1 block3 exp congruent 22 1 0.415059
214 1 block3 exp congruent 1 1 0.458475
214 1 block3 exp neutral $ 1 0.427945
214 1 block3 exp congruent 1 1 0.518763
