Subject,TrialProc,Trial,Accuracy,RT,Response,CorrectResponse,Symbol,Time,SessionDate,SessionTime
14141,real,38,1,2057,4,4,L,139715,10-02-2014,14:34:48
14141,real,39,1,1541,7,7,?,141798,10-02-2014,14:34:48
14141,real,40,1,1831,3,3,?,143364,10-02-2014,14:34:48
14141,real,41,1,2525,6,6,0,145214,10-02-2014,14:34:48
14141,real,42,1,1912,2,2,?,147763,10-02-2014,14:34:48
14141,real,43,1,1435,5,5,U,149696,10-02-2014,14:34:48
14141,real,44,1,1138,1,1,–,151145,10-02-2014,14:34:48
14141,real,45,1,1155,9,9,=,152312,10-02-2014,14:34:48
14141,real,46,1,1620,2,2,?,153495,10-02-2014,14:34:48
14141,real,47,1,1763,8,8,X,155144,10-02-2014,14:34:48
14141,real,48,1,1804,3,3,?,156927,10-02-2014,14:34:48
14141,real,49,1,1635,7,7,?,158760,10-02-2014,14:34:48
14141,real,50,1,1665,4,4,L,160410,10-02-2014,14:34:48
14141,real,51,1,2526,6,6,0,162093,10-02-2014,14:34:48
14141,real,52,1,1177,5,5,U,164642,10-02-2014,14:34:48
14141,real,53,1,1145,9,9,=,165842,10-02-2014,14:34:48
14146,practice,1,1,2076,1,1,–,105275,11-01-2014,09:22:19
14146,practice,2,1,1928,3,3,?,107375,11-01-2014,09:22:19
14146,practice,3,1,1947,7,7,?,109324,11-01-2014,09:22:19
14146,practice,4,1,2107,2,2,?,111291,11-01-2014,09:22:19
14146,practice,5,1,1176,4,4,L,113423,11-01-2014,09:22:19
14146,practice,6,1,1191,8,8,X,114623,11-01-2014,09:22:19
14146,practice,7,1,1079,1,1,–,115839,11-01-2014,09:22:19
14146,practice,8,1,1163,5,5,U,116939,11-01-2014,09:22:19
14146,practice,9,1,988,4,4,L,118122,11-01-2014,09:22:19
14146,real,1,1,1022,2,2,?,124504,11-01-2014,09:22:19
14146,real,2,1,692,1,1,–,125554,11-01-2014,09:22:19
14146,real,3,1,824,3,3,?,126270,11-01-2014,09:22:19
14146,real,4,1,1014,2,2,?,127120,11-01-2014,09:22:19
14146,real,5,1,749,1,1,–,128153,11-01-2014,09:22:19
14146,real,6,1,991,4,4,L,128919,11-01-2014,09:22:19
14146,real,7,1,902,2,2,?,129936,11-01-2014,09:22:19
14146,real,8,1,850,3,3,?,130852,11-01-2014,09:22:19
14146,real,9,1,911,5,5,U,131719,11-01-2014,09:22:19
14146,real,10,1,794,2,2,?,132652,11-01-2014,09:22:19
14146,real,11,1,954,3,3,?,133468,11-01-2014,09:22:19
14146,real,12,1,771,1,1,–,134451,11-01-2014,09:22:19
14146,real,13,1,819,4,4,L,135251,11-01-2014,09:22:19
14146,real,14,1,2641,6,6,0,136101,11-01-2014,09:22:19
14146,real,15,1,1495,3,3,?,138767,11-01-2014,09:22:19
14146,real,16,1,683,1,1,–,140283,11-01-2014,09:22:19
14146,real,17,1,911,5,5,U,140983,11-01-2014,09:22:19
14146,real,18,1,746,4,4,L,141916,11-01-2014,09:22:19
14146,real,19,1,812,2,2,?,142682,11-01-2014,09:22:19
14146,real,20,1,1370,7,7,?,143516,11-01-2014,09:22:19
14146,real,21,1,931,6,6,0,144915,11-01-2014,09:22:19
14146,real,22,1,1005,3,3,?,145865,11-01-2014,09:22:19
14146,real,23,1,884,5,5,U,146898,11-01-2014,09:22:19
14146,real,24,1,1232,7,7,?,147798,11-01-2014,09:22:19
14146,real,25,1,815,2,2,?,149047,11-01-2014,09:22:19
14146,real,26,1,877,8,8,X,149881,11-01-2014,09:22:19
14146,real,27,1,2090,5,5,U,150780,11-01-2014,09:22:19
14146,real,28,1,822,4,4,L,152896,11-01-2014,09:22:19
14146,real,29,1,836,6,6,0,153746,11-01-2014,09:22:19
14146,real,30,1,834,3,3,?,154596,11-01-2014,09:22:19
14146,real,31,1,912,7,7,?,155446,11-01-2014,09:22:19
14146,real,32,1,827,2,2,?,156379,11-01-2014,09:22:19
14146,real,33,1,840,8,8,X,157229,11-01-2014,09:22:19
14146,real,34,1,854,1,1,–,158095,11-01-2014,09:22:19
14146,real,35,1,851,9,9,=,158978,11-01-2014,09:22:19
14146,real,36,1,1152,5,5,U,159845,11-01-2014,09:22:19
14146,real,37,1,2098,8,8,X,161011,11-01-2014,09:22:19
