Subject,Trial,Tone1,Tone2,Difference,CorrectResponse,Accuracy,NextTrial.ACC,Reversal,ReversalNumb,DurationThreshold.last,SessionDate,SessionTime
14021,60,210,280,70,second,1,0,1,24,60,10-12-2018,14:09:18
14021,61,280,220,60,first,0,1,1,25,60,10-12-2018,14:09:18
14021,62,260,350,90,second,1,0,1,26,60,10-12-2018,14:09:18
14021,63,170,250,80,second,1,1,0,NA,60,10-12-2018,14:09:18
14021,64,250,320,70,second,1,1,0,NA,60,10-12-2018,14:09:18
14023,1,380,280,100,first,1,NA,NA,NA,50,09-07-2018,16:09:39
14023,2,430,350,80,first,1,1,0,NA,50,09-07-2018,16:09:39
14023,3,350,410,60,second,1,1,0,NA,50,09-07-2018,16:09:39
14023,4,280,240,40,first,1,1,0,NA,50,09-07-2018,16:09:39
14023,5,370,350,20,first,1,1,0,NA,50,09-07-2018,16:09:39
14023,6,290,280,10,first,1,1,0,NA,50,09-07-2018,16:09:39
14023,7,330,320,10,first,0,1,1,1,50,09-07-2018,16:09:39
14023,8,250,210,40,first,1,0,1,2,50,09-07-2018,16:09:39
14023,9,250,220,30,first,1,1,0,NA,50,09-07-2018,16:09:39
14023,10,330,350,20,second,1,1,0,NA,50,09-07-2018,16:09:39
14023,11,250,260,10,second,0,1,1,3,50,09-07-2018,16:09:39
14023,12,390,350,40,first,1,0,1,4,50,09-07-2018,16:09:39
14023,13,310,280,30,first,1,1,0,NA,50,09-07-2018,16:09:39
14023,14,260,280,20,second,1,1,0,NA,50,09-07-2018,16:09:39
14023,15,350,360,10,second,1,1,0,NA,50,09-07-2018,16:09:39
14023,16,270,280,10,second,1,1,0,NA,50,09-07-2018,16:09:39
14023,17,260,250,10,first,0,1,1,5,50,09-07-2018,16:09:39
14023,18,350,390,40,second,1,0,1,6,50,09-07-2018,16:09:39
14023,19,320,290,30,first,1,1,0,NA,50,09-07-2018,16:09:39
14023,20,280,260,20,first,0,1,1,7,50,09-07-2018,16:09:39
14023,21,230,280,50,second,1,0,1,8,50,09-07-2018,16:09:39
14023,22,350,310,40,first,0,1,1,9,50,09-07-2018,16:09:39
14023,23,180,250,70,second,1,0,1,10,50,09-07-2018,16:09:39
14023,24,250,310,60,second,1,1,0,NA,50,09-07-2018,16:09:39
14023,25,370,320,50,first,1,1,0,NA,50,09-07-2018,16:09:39
14023,26,320,280,40,first,0,1,1,11,50,09-07-2018,16:09:39
14023,27,250,320,70,second,1,0,1,12,50,09-07-2018,16:09:39
14023,28,320,260,60,first,1,1,0,NA,50,09-07-2018,16:09:39
14023,29,350,300,50,first,1,1,0,NA,50,09-07-2018,16:09:39
14023,30,320,280,40,first,1,1,0,NA,50,09-07-2018,16:09:39
14023,31,320,350,30,second,0,1,1,13,50,09-07-2018,16:09:39
14023,32,260,320,60,second,1,0,1,14,50,09-07-2018,16:09:39
14023,33,250,200,50,first,1,1,0,NA,50,09-07-2018,16:09:39
14023,34,280,320,40,second,1,1,0,NA,50,09-07-2018,16:09:39
14023,35,250,280,30,second,1,1,0,NA,50,09-07-2018,16:09:39
14023,36,270,250,20,first,0,1,1,15,50,09-07-2018,16:09:39
14023,37,350,300,50,first,1,0,1,16,50,09-07-2018,16:09:39
14023,38,210,250,40,second,1,1,0,NA,50,09-07-2018,16:09:39
14023,39,280,310,30,second,1,1,0,NA,50,09-07-2018,16:09:39
14023,40,250,270,20,second,1,1,0,NA,50,09-07-2018,16:09:39
14023,41,330,320,10,first,0,1,1,17,50,09-07-2018,16:09:39
14023,42,320,360,40,second,0,0,0,NA,50,09-07-2018,16:09:39
14023,43,280,350,70,second,1,0,1,18,50,09-07-2018,16:09:39
14023,44,190,250,60,second,1,1,0,NA,50,09-07-2018,16:09:39
14023,45,320,370,50,second,1,1,0,NA,50,09-07-2018,16:09:39
14023,46,310,350,40,second,0,1,1,19,50,09-07-2018,16:09:39
14023,47,390,320,70,first,1,0,1,20,50,09-07-2018,16:09:39
14023,48,190,250,60,second,1,1,0,NA,50,09-07-2018,16:09:39
14023,49,280,230,50,first,1,1,0,NA,50,09-07-2018,16:09:39
14023,50,350,390,40,second,1,1,0,NA,50,09-07-2018,16:09:39
14023,51,290,320,30,second,1,1,0,NA,50,09-07-2018,16:09:39
14023,52,260,280,20,second,1,1,0,NA,50,09-07-2018,16:09:39
14023,53,280,270,10,first,1,1,0,NA,50,09-07-2018,16:09:39
14023,54,280,290,10,second,1,1,0,NA,50,09-07-2018,16:09:39
14023,55,260,250,10,first,1,1,0,NA,50,09-07-2018,16:09:39
14023,56,360,350,10,first,0,1,1,21,50,09-07-2018,16:09:39
14023,57,280,320,40,second,1,0,1,22,50,09-07-2018,16:09:39
14023,58,320,290,30,first,1,1,0,NA,50,09-07-2018,16:09:39
14023,59,270,250,20,first,1,1,0,NA,50,09-07-2018,16:09:39
14023,60,280,290,10,second,1,1,0,NA,50,09-07-2018,16:09:39
14023,61,250,240,10,first,0,1,1,23,50,09-07-2018,16:09:39
14023,62,310,350,40,second,0,0,0,NA,50,09-07-2018,16:09:39
14023,63,350,280,70,first,1,0,1,24,50,09-07-2018,16:09:39
14023,64,320,380,60,second,1,1,0,NA,50,09-07-2018,16:09:39
14037,1,350,250,100,first,1,NA,NA,NA,20,08-16-2018,15:07:02
14037,2,250,170,80,first,1,1,0,NA,20,08-16-2018,15:07:02
14037,3,250,310,60,second,1,1,0,NA,20,08-16-2018,15:07:02
14037,4,280,320,40,second,1,1,0,NA,20,08-16-2018,15:07:02
14037,5,340,320,20,first,0,1,1,1,20,08-16-2018,15:07:02
14037,6,360,280,80,first,1,0,1,2,20,08-16-2018,15:07:02
14037,7,380,320,60,first,1,1,0,NA,20,08-16-2018,15:07:02
14037,8,230,280,50,second,1,1,0,NA,20,08-16-2018,15:07:02
14037,9,320,360,40,second,1,1,0,NA,20,08-16-2018,15:07:02
14037,10,320,350,30,second,0,1,1,3,20,08-16-2018,15:07:02
14037,11,320,260,60,first,1,0,1,4,20,08-16-2018,15:07:02
14037,12,400,350,50,first,1,1,0,NA,20,08-16-2018,15:07:02
14037,13,350,390,40,second,1,1,0,NA,20,08-16-2018,15:07:02
14037,14,280,250,30,first,1,1,0,NA,20,08-16-2018,15:07:02
14037,15,330,350,20,second,0,1,1,5,20,08-16-2018,15:07:02
14037,16,320,270,50,first,1,0,1,6,20,08-16-2018,15:07:02
14037,17,320,360,40,second,1,1,0,NA,20,08-16-2018,15:07:02
14037,18,320,350,30,second,0,1,1,7,20,08-16-2018,15:07:02
14037,19,340,280,60,first,1,0,1,8,20,08-16-2018,15:07:02
14037,20,400,350,50,first,0,1,1,9,20,08-16-2018,15:07:02
14037,21,240,320,80,second,1,0,1,10,20,08-16-2018,15:07:02
14037,22,350,280,70,first,1,1,0,NA,20,08-16-2018,15:07:02
14037,23,190,250,60,second,1,1,0,NA,20,08-16-2018,15:07:02
14037,24,250,300,50,second,1,1,0,NA,20,08-16-2018,15:07:02
14037,25,320,360,40,second,1,1,0,NA,20,08-16-2018,15:07:02
14037,26,350,320,30,first,1,1,0,NA,20,08-16-2018,15:07:02
14037,27,320,300,20,first,1,1,0,NA,20,08-16-2018,15:07:02
14037,28,260,250,10,first,1,1,0,NA,20,08-16-2018,15:07:02
14037,29,360,350,10,first,0,1,1,11,20,08-16-2018,15:07:02
14037,30,320,280,40,first,1,0,1,12,20,08-16-2018,15:07:02
14037,31,350,380,30,second,1,1,0,NA,20,08-16-2018,15:07:02
14037,32,320,340,20,second,0,1,1,13,20,08-16-2018,15:07:02
14037,33,300,350,50,second,1,0,1,14,20,08-16-2018,15:07:02
14037,34,250,210,40,first,1,1,0,NA,20,08-16-2018,15:07:02
14037,35,350,320,30,first,1,1,0,NA,20,08-16-2018,15:07:02
14037,36,250,270,20,second,1,1,0,NA,20,08-16-2018,15:07:02
14037,37,350,340,10,first,1,1,0,NA,20,08-16-2018,15:07:02
14037,38,290,280,10,first,0,1,1,15,20,08-16-2018,15:07:02
14037,39,280,240,40,first,1,0,1,16,20,08-16-2018,15:07:02
14037,40,250,220,30,first,1,1,0,NA,20,08-16-2018,15:07:02
14037,41,270,250,20,first,0,1,1,17,20,08-16-2018,15:07:02
14037,42,300,250,50,first,1,0,1,18,20,08-16-2018,15:07:02
14037,43,240,280,40,second,1,1,0,NA,20,08-16-2018,15:07:02
14037,44,220,250,30,second,0,1,1,19,20,08-16-2018,15:07:02
14037,45,220,280,60,second,1,0,1,20,20,08-16-2018,15:07:02
14037,46,300,250,50,first,1,1,0,NA,20,08-16-2018,15:07:02
14037,47,280,320,40,second,1,1,0,NA,20,08-16-2018,15:07:02
14037,48,280,310,30,second,0,1,1,21,20,08-16-2018,15:07:02
14037,49,350,410,60,second,1,0,1,22,20,08-16-2018,15:07:02
14037,50,280,330,50,second,0,1,1,23,20,08-16-2018,15:07:02
14037,51,430,350,80,first,0,0,0,NA,20,08-16-2018,15:07:02
14037,52,250,360,110,second,0,0,0,NA,20,08-16-2018,15:07:02
14037,53,350,490,140,second,1,0,1,24,20,08-16-2018,15:07:02
14037,54,120,250,130,second,1,1,0,NA,20,08-16-2018,15:07:02
14037,55,250,130,120,first,1,1,0,NA,20,08-16-2018,15:07:02
14037,56,140,250,110,second,1,1,0,NA,20,08-16-2018,15:07:02
14037,57,220,320,100,second,1,1,0,NA,20,08-16-2018,15:07:02
14037,58,280,190,90,first,1,1,0,NA,20,08-16-2018,15:07:02
14037,59,320,240,80,first,1,1,0,NA,20,08-16-2018,15:07:02
14037,60,280,210,70,first,1,1,0,NA,20,08-16-2018,15:07:02
14037,61,280,340,60,second,1,1,0,NA,20,08-16-2018,15:07:02
14037,62,280,330,50,second,1,1,0,NA,20,08-16-2018,15:07:02
14037,63,240,280,40,second,1,1,0,NA,20,08-16-2018,15:07:02
14037,64,350,320,30,first,1,1,0,NA,20,08-16-2018,15:07:02
14039,1,280,380,100,second,1,NA,NA,NA,40,10-03-2018,15:52:45
14039,2,430,350,80,first,1,1,0,NA,40,10-03-2018,15:52:45
14039,3,290,350,60,second,1,1,0,NA,40,10-03-2018,15:52:45
14039,4,320,360,40,second,1,1,0,NA,40,10-03-2018,15:52:45
14039,5,300,320,20,second,1,1,0,NA,40,10-03-2018,15:52:45
14039,6,320,330,10,second,0,1,1,1,40,10-03-2018,15:52:45
14039,7,350,420,70,second,0,0,0,NA,40,10-03-2018,15:52:45
14039,8,380,280,100,first,1,0,1,2,40,10-03-2018,15:52:45
14039,9,160,250,90,second,1,1,0,NA,40,10-03-2018,15:52:45
14039,10,320,240,80,first,1,1,0,NA,40,10-03-2018,15:52:45
14039,11,350,420,70,second,1,1,0,NA,40,10-03-2018,15:52:45
14039,12,320,260,60,first,1,1,0,NA,40,10-03-2018,15:52:45
14039,13,230,280,50,second,1,1,0,NA,40,10-03-2018,15:52:45
14039,14,240,280,40,second,0,1,1,3,40,10-03-2018,15:52:45
14039,15,280,210,70,first,1,0,1,4,40,10-03-2018,15:52:45
14039,16,250,190,60,first,1,1,0,NA,40,10-03-2018,15:52:45
14039,17,350,400,50,second,1,1,0,NA,40,10-03-2018,15:52:45
14039,18,320,280,40,first,1,1,0,NA,40,10-03-2018,15:52:45
14039,19,350,320,30,first,1,1,0,NA,40,10-03-2018,15:52:45
14039,20,350,370,20,second,0,1,1,5,40,10-03-2018,15:52:45
14039,21,230,280,50,second,1,0,1,6,40,10-03-2018,15:52:45
14039,22,350,310,40,first,1,1,0,NA,40,10-03-2018,15:52:45
14039,23,250,220,30,first,1,1,0,NA,40,10-03-2018,15:52:45
14039,24,300,280,20,first,1,1,0,NA,40,10-03-2018,15:52:45
14039,25,360,350,10,first,1,1,0,NA,40,10-03-2018,15:52:45
14039,26,310,320,10,second,1,1,0,NA,40,10-03-2018,15:52:45
14039,27,250,260,10,second,0,1,1,7,40,10-03-2018,15:52:45
14039,28,360,320,40,first,1,0,1,8,40,10-03-2018,15:52:45
14039,29,290,320,30,second,1,1,0,NA,40,10-03-2018,15:52:45
14039,30,340,320,20,first,1,1,0,NA,40,10-03-2018,15:52:45
14039,31,320,330,10,second,0,1,1,9,40,10-03-2018,15:52:45
14039,32,350,310,40,first,1,0,1,10,40,10-03-2018,15:52:45
14039,33,380,350,30,first,1,1,0,NA,40,10-03-2018,15:52:45
14039,34,250,270,20,second,0,1,1,11,40,10-03-2018,15:52:45
14039,35,280,330,50,second,1,0,1,12,40,10-03-2018,15:52:45
14039,36,280,240,40,first,1,1,0,NA,40,10-03-2018,15:52:45
14039,37,280,250,30,first,1,1,0,NA,40,10-03-2018,15:52:45
14039,38,270,250,20,first,1,1,0,NA,40,10-03-2018,15:52:45
14039,39,340,350,10,second,1,1,0,NA,40,10-03-2018,15:52:45
14039,40,340,350,10,second,0,1,1,13,40,10-03-2018,15:52:45
14039,41,320,280,40,first,1,0,1,14,40,10-03-2018,15:52:45
14039,42,250,220,30,first,1,1,0,NA,40,10-03-2018,15:52:45
14039,43,230,250,20,second,0,1,1,15,40,10-03-2018,15:52:45
14039,44,320,370,50,second,1,0,1,16,40,10-03-2018,15:52:45
14039,45,360,320,40,first,1,1,0,NA,40,10-03-2018,15:52:45
14039,46,280,250,30,first,1,1,0,NA,40,10-03-2018,15:52:45
14039,47,230,250,20,second,1,1,0,NA,40,10-03-2018,15:52:45
14039,48,310,320,10,second,1,1,0,NA,40,10-03-2018,15:52:45
14039,49,330,320,10,first,1,1,0,NA,40,10-03-2018,15:52:45
14039,50,360,350,10,first,1,1,0,NA,40,10-03-2018,15:52:45
14039,51,250,240,10,first,1,1,0,NA,40,10-03-2018,15:52:45
14039,52,320,310,10,first,0,1,1,17,40,10-03-2018,15:52:45
14039,53,280,240,40,first,1,0,1,18,40,10-03-2018,15:52:45
14039,54,350,320,30,first,1,1,0,NA,40,10-03-2018,15:52:45
14039,55,270,250,20,first,1,1,0,NA,40,10-03-2018,15:52:45
14039,56,280,290,10,second,1,1,0,NA,40,10-03-2018,15:52:45
14039,57,320,310,10,first,1,1,0,NA,40,10-03-2018,15:52:45
14039,58,260,250,10,first,1,1,0,NA,40,10-03-2018,15:52:45
14039,59,280,290,10,second,1,1,0,NA,40,10-03-2018,15:52:45
14039,60,240,250,10,second,1,1,0,NA,40,10-03-2018,15:52:45
14039,61,250,260,10,second,1,1,0,NA,40,10-03-2018,15:52:45
14039,62,270,280,10,second,1,1,0,NA,40,10-03-2018,15:52:45
14039,63,340,350,10,second,1,1,0,NA,40,10-03-2018,15:52:45
14039,64,250,260,10,second,0,1,1,19,40,10-03-2018,15:52:45
14057,1,250,350,100,second,1,NA,NA,NA,90,08-31-2018,15:09:06
14057,2,330,250,80,first,0,1,1,1,90,08-31-2018,15:09:06
14057,3,490,350,140,first,1,0,1,2,90,08-31-2018,15:09:06
14057,4,130,250,120,second,1,1,0,NA,90,08-31-2018,15:09:06
14057,5,320,220,100,first,0,1,1,3,90,08-31-2018,15:09:06
14057,6,200,350,150,second,1,0,1,4,90,08-31-2018,15:09:06
14057,7,120,250,130,second,1,1,0,NA,90,08-31-2018,15:09:06
14057,8,250,370,120,second,1,1,0,NA,90,08-31-2018,15:09:06
14057,9,360,250,110,first,0,1,1,5,90,08-31-2018,15:09:06
14057,10,210,350,140,second,1,0,1,6,90,08-31-2018,15:09:06
14057,11,350,480,130,second,1,1,0,NA,90,08-31-2018,15:09:06
14057,12,160,280,120,second,1,1,0,NA,90,08-31-2018,15:09:06
14057,13,460,350,110,first,0,1,1,7,90,08-31-2018,15:09:06
14057,14,320,460,140,second,1,0,1,8,90,08-31-2018,15:09:06
14057,15,450,320,130,first,0,1,1,9,90,08-31-2018,15:09:06
14057,16,200,350,150,second,1,0,1,10,90,08-31-2018,15:09:06
14057,17,180,320,140,second,1,1,0,NA,90,08-31-2018,15:09:06
14057,18,380,250,130,first,0,1,1,11,90,08-31-2018,15:09:06
14057,19,280,130,150,first,1,0,1,12,90,08-31-2018,15:09:06
14057,20,350,490,140,second,1,1,0,NA,90,08-31-2018,15:09:06
14057,21,450,320,130,first,1,1,0,NA,90,08-31-2018,15:09:06
14057,22,440,320,120,first,1,1,0,NA,90,08-31-2018,15:09:06
14057,23,140,250,110,second,1,1,0,NA,90,08-31-2018,15:09:06
14057,24,220,320,100,second,1,1,0,NA,90,08-31-2018,15:09:06
14057,25,280,370,90,second,1,1,0,NA,90,08-31-2018,15:09:06
14057,26,240,320,80,second,1,1,0,NA,90,08-31-2018,15:09:06
14057,27,320,250,70,first,1,1,0,NA,90,08-31-2018,15:09:06
14057,28,280,340,60,second,1,1,0,NA,90,08-31-2018,15:09:06
14057,29,280,230,50,first,0,1,1,13,90,08-31-2018,15:09:06
14057,30,200,280,80,second,1,0,1,14,90,08-31-2018,15:09:06
14057,31,350,280,70,first,0,1,1,15,90,08-31-2018,15:09:06
14057,32,250,150,100,first,1,0,1,16,90,08-31-2018,15:09:06
14057,33,280,370,90,second,1,1,0,NA,90,08-31-2018,15:09:06
14057,34,360,280,80,first,0,1,1,17,90,08-31-2018,15:09:06
14057,35,250,140,110,first,1,0,1,18,90,08-31-2018,15:09:06
14057,36,350,250,100,first,1,1,0,NA,90,08-31-2018,15:09:06
14057,37,320,230,90,first,1,1,0,NA,90,08-31-2018,15:09:06
14057,38,430,350,80,first,1,1,0,NA,90,08-31-2018,15:09:06
14057,39,320,390,70,second,0,1,1,19,90,08-31-2018,15:09:06
14057,40,250,150,100,first,1,0,1,20,90,08-31-2018,15:09:06
14057,41,340,250,90,first,1,1,0,NA,90,08-31-2018,15:09:06
14057,42,280,360,80,second,1,1,0,NA,90,08-31-2018,15:09:06
14057,43,210,280,70,second,1,1,0,NA,90,08-31-2018,15:09:06
14057,44,320,260,60,first,0,1,1,21,90,08-31-2018,15:09:06
14057,45,320,410,90,second,1,0,1,22,90,08-31-2018,15:09:06
14057,46,350,430,80,second,1,1,0,NA,90,08-31-2018,15:09:06
14057,47,280,350,70,second,1,1,0,NA,90,08-31-2018,15:09:06
14057,48,250,310,60,second,0,1,1,23,90,08-31-2018,15:09:06
14057,49,350,260,90,first,1,0,1,24,90,08-31-2018,15:09:06
14057,50,320,400,80,second,1,1,0,NA,90,08-31-2018,15:09:06
14057,51,180,250,70,second,1,1,0,NA,90,08-31-2018,15:09:06
14057,52,220,280,60,second,1,1,0,NA,90,08-31-2018,15:09:06
14057,53,270,320,50,second,1,1,0,NA,90,08-31-2018,15:09:06
14057,54,320,280,40,first,1,1,0,NA,90,08-31-2018,15:09:06
14057,55,350,380,30,second,1,1,0,NA,90,08-31-2018,15:09:06
14057,56,280,260,20,first,0,1,1,25,90,08-31-2018,15:09:06
14057,57,400,350,50,first,1,0,1,26,90,08-31-2018,15:09:06
14057,58,280,240,40,first,0,1,1,27,90,08-31-2018,15:09:06
14057,59,390,320,70,first,0,0,0,NA,90,08-31-2018,15:09:06
14057,60,350,250,100,first,1,0,1,28,90,08-31-2018,15:09:06
14057,61,350,260,90,first,0,1,1,29,90,08-31-2018,15:09:06
14057,62,400,280,120,first,1,0,1,30,90,08-31-2018,15:09:06
14057,63,250,360,110,second,1,1,0,NA,90,08-31-2018,15:09:06
14057,64,250,150,100,first,1,1,0,NA,90,08-31-2018,15:09:06
14065,1,220,320,100,second,1,NA,NA,NA,20,08-13-2018,11:18:47
14065,2,430,350,80,first,1,1,0,NA,20,08-13-2018,11:18:47
14065,3,250,310,60,second,0,1,1,1,20,08-13-2018,11:18:47
14065,4,280,400,120,second,1,0,1,2,20,08-13-2018,11:18:47
14065,5,320,220,100,first,1,1,0,NA,20,08-13-2018,11:18:47
14065,6,330,250,80,first,1,1,0,NA,20,08-13-2018,11:18:47
14065,7,340,280,60,first,1,1,0,NA,20,08-13-2018,11:18:47
14065,8,350,400,50,second,1,1,0,NA,20,08-13-2018,11:18:47
14065,9,280,320,40,second,0,1,1,3,20,08-13-2018,11:18:47
14065,10,280,350,70,second,1,0,1,4,20,08-13-2018,11:18:47
14065,11,350,290,60,first,1,1,0,NA,20,08-13-2018,11:18:47
14065,12,250,200,50,first,1,1,0,NA,20,08-13-2018,11:18:47
14065,13,350,390,40,second,0,1,1,5,20,08-13-2018,11:18:47
14065,14,320,250,70,first,1,0,1,6,20,08-13-2018,11:18:47
14065,15,410,350,60,first,1,1,0,NA,20,08-13-2018,11:18:47
14065,16,350,300,50,first,1,1,0,NA,20,08-13-2018,11:18:47
14065,17,350,310,40,first,1,1,0,NA,20,08-13-2018,11:18:47
14065,18,250,280,30,second,1,1,0,NA,20,08-13-2018,11:18:47
14065,19,250,230,20,first,1,1,0,NA,20,08-13-2018,11:18:47
14065,20,240,250,10,second,0,1,1,7,20,08-13-2018,11:18:47
14065,21,320,280,40,first,1,0,1,8,20,08-13-2018,11:18:47
14065,22,250,280,30,second,0,1,1,9,20,08-13-2018,11:18:47
14065,23,310,250,60,first,1,0,1,10,20,08-13-2018,11:18:47
14065,24,370,320,50,first,0,1,1,11,20,08-13-2018,11:18:47
14065,25,280,200,80,first,1,0,1,12,20,08-13-2018,11:18:47
14065,26,250,180,70,first,1,1,0,NA,20,08-13-2018,11:18:47
14065,27,250,190,60,first,1,1,0,NA,20,08-13-2018,11:18:47
14065,28,280,330,50,second,1,1,0,NA,20,08-13-2018,11:18:47
14065,29,360,320,40,first,1,1,0,NA,20,08-13-2018,11:18:47
14065,30,250,280,30,second,0,1,1,13,20,08-13-2018,11:18:47
14065,31,380,320,60,first,1,0,1,14,20,08-13-2018,11:18:47
14065,32,350,300,50,first,1,1,0,NA,20,08-13-2018,11:18:47
14065,33,320,360,40,second,0,1,1,15,20,08-13-2018,11:18:47
14065,34,320,390,70,second,1,0,1,16,20,08-13-2018,11:18:47
14065,35,310,250,60,first,1,1,0,NA,20,08-13-2018,11:18:47
14065,36,320,370,50,second,1,1,0,NA,20,08-13-2018,11:18:47
14065,37,320,280,40,first,1,1,0,NA,20,08-13-2018,11:18:47
14065,38,320,290,30,first,1,1,0,NA,20,08-13-2018,11:18:47
14065,39,330,350,20,second,1,1,0,NA,20,08-13-2018,11:18:47
14065,40,360,350,10,first,1,1,0,NA,20,08-13-2018,11:18:47
14065,41,280,270,10,first,1,1,0,NA,20,08-13-2018,11:18:47
14065,42,250,260,10,second,0,1,1,17,20,08-13-2018,11:18:47
14065,43,310,350,40,second,0,0,0,NA,20,08-13-2018,11:18:47
14065,44,350,420,70,second,1,0,1,18,20,08-13-2018,11:18:47
14065,45,350,410,60,second,1,1,0,NA,20,08-13-2018,11:18:47
14065,46,370,320,50,first,1,1,0,NA,20,08-13-2018,11:18:47
14065,47,210,250,40,second,0,1,1,19,20,08-13-2018,11:18:47
14065,48,210,280,70,second,1,0,1,20,20,08-13-2018,11:18:47
14065,49,410,350,60,first,1,1,0,NA,20,08-13-2018,11:18:47
14065,50,330,280,50,first,1,1,0,NA,20,08-13-2018,11:18:47
14065,51,280,240,40,first,1,1,0,NA,20,08-13-2018,11:18:47
14065,52,220,250,30,second,0,1,1,21,20,08-13-2018,11:18:47
14065,53,320,380,60,second,1,0,1,22,20,08-13-2018,11:18:47
14065,54,270,320,50,second,0,1,1,23,20,08-13-2018,11:18:47
14065,55,170,250,80,second,0,0,0,NA,20,08-13-2018,11:18:47
14065,56,170,280,110,second,1,0,1,24,20,08-13-2018,11:18:47
14065,57,280,380,100,second,1,1,0,NA,20,08-13-2018,11:18:47
14065,58,340,250,90,first,1,1,0,NA,20,08-13-2018,11:18:47
14065,59,320,240,80,first,1,1,0,NA,20,08-13-2018,11:18:47
14065,60,250,320,70,second,1,1,0,NA,20,08-13-2018,11:18:47
14065,61,220,280,60,second,1,1,0,NA,20,08-13-2018,11:18:47
14065,62,280,230,50,first,1,1,0,NA,20,08-13-2018,11:18:47
14065,63,310,350,40,second,1,1,0,NA,20,08-13-2018,11:18:47
14065,64,280,310,30,second,1,1,0,NA,20,08-13-2018,11:18:47
14079,1,380,280,100,first,1,NA,NA,NA,100,10-17-2018,16:20:56
14079,2,200,280,80,second,1,1,0,NA,100,10-17-2018,16:20:56
14079,3,350,290,60,first,1,1,0,NA,100,10-17-2018,16:20:56
14079,4,210,250,40,second,1,1,0,NA,100,10-17-2018,16:20:56
14079,5,340,320,20,first,1,1,0,NA,100,10-17-2018,16:20:56
14079,6,240,250,10,second,0,1,1,1,100,10-17-2018,16:20:56
14079,7,280,350,70,second,1,0,1,2,100,10-17-2018,16:20:56
14079,8,310,250,60,first,1,1,0,NA,100,10-17-2018,16:20:56
14079,9,320,270,50,first,1,1,0,NA,100,10-17-2018,16:20:56
14079,10,390,350,40,first,0,1,1,3,100,10-17-2018,16:20:56
14079,11,280,210,70,first,1,0,1,4,100,10-17-2018,16:20:56
14079,12,290,350,60,second,1,1,0,NA,100,10-17-2018,16:20:56
14079,13,270,320,50,second,0,1,1,5,100,10-17-2018,16:20:56
14079,14,320,240,80,first,1,0,1,6,100,10-17-2018,16:20:56
14079,15,280,350,70,second,1,1,0,NA,100,10-17-2018,16:20:56
14079,16,410,350,60,first,1,1,0,NA,100,10-17-2018,16:20:56
14079,17,280,230,50,first,1,1,0,NA,100,10-17-2018,16:20:56
14079,18,310,350,40,second,1,1,0,NA,100,10-17-2018,16:20:56
14079,19,310,280,30,first,1,1,0,NA,100,10-17-2018,16:20:56
14079,20,350,370,20,second,0,1,1,7,100,10-17-2018,16:20:56
14079,21,200,250,50,second,0,0,0,NA,100,10-17-2018,16:20:56
14079,22,200,280,80,second,1,0,1,8,100,10-17-2018,16:20:56
14079,23,250,320,70,second,0,1,1,9,100,10-17-2018,16:20:56
14079,24,220,320,100,second,1,0,1,10,100,10-17-2018,16:20:56
14079,25,350,260,90,first,1,1,0,NA,100,10-17-2018,16:20:56
14079,26,400,320,80,first,1,1,0,NA,100,10-17-2018,16:20:56
14079,27,250,180,70,first,1,1,0,NA,100,10-17-2018,16:20:56
14079,28,280,220,60,first,1,1,0,NA,100,10-17-2018,16:20:56
14079,29,200,250,50,second,0,1,1,11,100,10-17-2018,16:20:56
14079,30,280,360,80,second,1,0,1,12,100,10-17-2018,16:20:56
14079,31,320,250,70,first,1,1,0,NA,100,10-17-2018,16:20:56
14079,32,280,340,60,second,1,1,0,NA,100,10-17-2018,16:20:56
14079,33,270,320,50,second,1,1,0,NA,100,10-17-2018,16:20:56
14079,34,250,210,40,first,1,1,0,NA,100,10-17-2018,16:20:56
14079,35,250,280,30,second,1,1,0,NA,100,10-17-2018,16:20:56
14079,36,340,320,20,first,1,1,0,NA,100,10-17-2018,16:20:56
14079,37,250,260,10,second,0,1,1,13,100,10-17-2018,16:20:56
14079,38,240,280,40,second,1,0,1,14,100,10-17-2018,16:20:56
14079,39,320,350,30,second,1,1,0,NA,100,10-17-2018,16:20:56
14079,40,280,300,20,second,0,1,1,15,100,10-17-2018,16:20:56
14079,41,320,270,50,first,1,0,1,16,100,10-17-2018,16:20:56
14079,42,350,310,40,first,1,1,0,NA,100,10-17-2018,16:20:56
14079,43,310,280,30,first,1,1,0,NA,100,10-17-2018,16:20:56
14079,44,320,340,20,second,1,1,0,NA,100,10-17-2018,16:20:56
14079,45,350,340,10,first,1,1,0,NA,100,10-17-2018,16:20:56
14079,46,290,280,10,first,0,1,1,17,100,10-17-2018,16:20:56
14079,47,310,350,40,second,0,0,0,NA,100,10-17-2018,16:20:56
14079,48,320,390,70,second,1,0,1,18,100,10-17-2018,16:20:56
14079,49,320,380,60,second,0,1,1,19,100,10-17-2018,16:20:56
14079,50,340,250,90,first,1,0,1,20,100,10-17-2018,16:20:56
14079,51,240,320,80,second,1,1,0,NA,100,10-17-2018,16:20:56
14079,52,350,420,70,second,0,1,1,21,100,10-17-2018,16:20:56
14079,53,450,350,100,first,1,0,1,22,100,10-17-2018,16:20:56
14079,54,320,230,90,first,0,1,1,23,100,10-17-2018,16:20:56
