Subject,Task,TrialProc,Block,Trial,Accuracy,RT,Response,CorrectResponse,Stimulus_1,Stimulus_2,TargetLength,Distractor_Location,LetterComp.Total,NumberComp.Total,LetterComp_1.Total,LetterComp_2.Total,NumberComp_1.Total,NumberComp_2.Total,SessionDate,SessionTime
14012,LetterComparison,real,2,3,1,3265,same,same,QDK,QDK,3,0,15,31,7,8,17,14,10-22-2014,09:56:15
14012,LetterComparison,real,2,4,1,3858,same,same,YJZTHQ,YJZTHQ,6,0,15,31,7,8,17,14,10-22-2014,09:56:15
14012,LetterComparison,real,2,5,1,4619,different,different,JHPZQXNDY,JHPZQLNDY,9,6,15,31,7,8,17,14,10-22-2014,09:56:15
14012,LetterComparison,real,2,6,1,4293,same,same,KXWSVFZGJ,KXWSVFZGJ,9,0,15,31,7,8,17,14,10-22-2014,09:56:15
14012,LetterComparison,real,2,7,0,5413,same,different,SZRVPMTJH,SZYVPMTJH,9,3,15,31,7,8,17,14,10-22-2014,09:56:15
14012,LetterComparison,real,2,8,1,1809,different,different,MXK,GXK,3,1,15,31,7,8,17,14,10-22-2014,09:56:15
14012,LetterComparison,real,2,9,1,2971,different,different,CTBWGZNRL,CTBDGZNRL,9,4,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,practice,NA,1,1,2977,different,different,490371,490378,NA,NA,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,practice,NA,2,1,2193,same,same,650198437,650198437,NA,NA,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,practice,NA,3,1,1272,different,different,361,261,NA,NA,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,practice,NA,4,1,2379,same,same,905731,905731,NA,NA,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,practice,NA,5,1,1298,same,same,468,468,NA,NA,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,practice,NA,6,0,2197,same,different,529760843,521760843,NA,NA,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,1,1,1,1579,same,same,780,780,3,0,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,1,2,1,887,same,same,678,678,3,0,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,1,3,0,2102,same,different,825031764,895031764,9,2,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,1,4,1,1317,different,different,708,208,3,1,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,1,5,1,2411,same,same,984760213,984760213,9,0,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,1,6,1,1766,same,same,562937,562937,6,0,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,1,7,1,1850,different,different,451076,451079,6,6,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,1,8,1,1284,different,different,653782,153782,6,1,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,1,9,1,1619,different,different,109,139,3,2,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,1,10,1,1548,same,same,739,739,3,0,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,1,11,1,2369,same,same,324719605,324719605,9,0,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,1,12,1,1149,different,different,405,402,3,3,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,1,13,1,1938,same,same,836,836,3,0,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,1,14,1,1583,different,different,897,397,3,1,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,1,15,1,1699,same,same,724,724,3,0,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,1,16,1,2178,different,different,198,196,3,3,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,1,17,1,3630,different,different,203817546,203819546,9,6,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,1,18,1,6777,different,different,457328019,456328019,9,3,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,2,1,1,1397,different,different,132845970,632845970,9,1,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,2,2,1,1888,different,different,680257491,683257491,9,3,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,2,3,1,2808,different,different,821953760,821954760,9,6,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,2,4,1,1714,different,different,539601,538601,6,3,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,2,5,1,2073,different,different,365749210,365789210,9,5,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,2,6,1,1265,different,different,579861,579361,6,4,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,2,7,1,3409,same,same,587240136,587240136,9,0,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,2,8,1,4372,same,same,693845,693845,6,0,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,2,9,1,1137,same,same,841,841,3,0,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,2,10,1,1757,different,different,780,720,3,2,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,2,11,1,1377,same,same,430,430,3,0,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,2,12,1,1829,same,same,914,914,3,0,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,2,13,1,7199,same,same,586347,586347,6,0,15,31,7,8,17,14,10-22-2014,09:56:15
14012,NumberComparison,real,2,14,1,1899,different,different,412,416,3,3,15,31,7,8,17,14,10-22-2014,09:56:15
14013,LetterComparison,practice,NA,1,0,3936,same,different,VMJXFYZLQ,VMJKFYZLQ,NA,NA,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,practice,NA,2,1,2497,same,same,YZG,YZG,NA,NA,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,practice,NA,3,1,1404,different,different,SVX,SVK,NA,NA,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,practice,NA,4,1,1490,different,different,TRYQZN,TRFQZN,NA,NA,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,practice,NA,5,1,2092,same,same,DRKSGM,DRKSGM,NA,NA,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,practice,NA,6,1,2206,same,same,WDYJTCSNX,WDYJTCSNX,NA,NA,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,real,1,1,1,1490,same,same,BGJWQS,BGJWQS,6,0,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,real,1,2,1,1569,same,same,RKTDCM,RKTDCM,6,0,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,real,1,3,1,2500,same,same,FKGZMSWPX,FKGZMSWPX,9,0,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,real,1,4,1,3923,same,same,SJZHDC,SJZHDC,6,0,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,real,1,5,1,3105,same,same,MYSRGTHBV,MYSRGTHBV,9,0,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,real,1,6,1,975,different,different,SKY,SCY,3,2,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,real,1,7,1,1210,same,same,FJM,FJM,3,0,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,real,1,8,1,3860,same,same,JZMCBVNPT,JZMCBVNPT,9,0,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,real,1,9,1,2371,different,different,HQTZRYSVB,HQTZRYDVB,9,7,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,real,1,10,1,1135,different,different,KFT,KFP,3,3,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,real,1,11,1,1900,different,different,MLPCJQ,MLPCXQ,6,5,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,real,1,12,1,3570,different,different,QDPVKTGHF,QDPVKTGHY,9,9,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,real,1,13,1,1038,different,different,DNT,DPT,3,2,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,real,1,14,1,2727,different,different,CGPWZS,CGPWZY,6,6,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,real,2,1,1,2622,same,same,THKBYZ,THKBYZ,6,0,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,real,2,2,1,3151,same,same,GCFPNX,GCFPNX,6,0,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,real,2,3,1,1492,same,same,QDK,QDK,3,0,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,real,2,4,1,3683,same,same,YJZTHQ,YJZTHQ,6,0,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,real,2,5,1,2507,different,different,JHPZQXNDY,JHPZQLNDY,9,6,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,real,2,6,1,3665,same,same,KXWSVFZGJ,KXWSVFZGJ,9,0,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,real,2,7,1,3113,different,different,SZRVPMTJH,SZYVPMTJH,9,3,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,real,2,8,1,1847,different,different,MXK,GXK,3,1,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,real,2,9,1,1936,different,different,CTBWGZNRL,CTBDGZNRL,9,4,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,real,2,10,1,2980,same,same,KSDPVF,KSDPVF,6,0,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,real,2,11,1,1352,different,different,FVN,FVY,3,3,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,real,2,12,1,1908,different,different,CGJXKS,CGJXHS,6,5,27,36,14,13,18,18,10-18-2014,11:35:28
14013,LetterComparison,real,2,13,1,1762,different,different,ZDRQKMPZH,ZJRQKMPZH,9,2,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,practice,NA,1,1,2351,different,different,529760843,521760843,NA,NA,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,practice,NA,2,1,1472,same,same,905731,905731,NA,NA,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,practice,NA,3,1,1386,different,different,490371,490378,NA,NA,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,practice,NA,4,1,2072,same,same,650198437,650198437,NA,NA,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,practice,NA,5,1,915,same,same,468,468,NA,NA,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,practice,NA,6,1,1036,different,different,361,261,NA,NA,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,1,1,1,1090,same,same,780,780,3,0,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,1,2,1,856,same,same,678,678,3,0,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,1,3,0,2255,same,different,825031764,895031764,9,2,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,1,4,1,943,different,different,708,208,3,1,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,1,5,1,2731,same,same,984760213,984760213,9,0,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,1,6,1,2624,same,same,562937,562937,6,0,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,1,7,1,1634,different,different,451076,451079,6,6,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,1,8,1,1563,different,different,653782,153782,6,1,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,1,9,1,1039,different,different,109,139,3,2,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,1,10,1,1223,same,same,739,739,3,0,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,1,11,1,1952,same,same,324719605,324719605,9,0,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,1,12,1,1156,different,different,405,402,3,3,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,1,13,1,1552,same,same,836,836,3,0,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,1,14,1,1108,different,different,897,397,3,1,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,1,15,1,1082,same,same,724,724,3,0,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,1,16,1,1122,different,different,198,196,3,3,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,1,17,1,2568,different,different,203817546,203819546,9,6,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,1,18,1,1460,different,different,457328019,456328019,9,3,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,1,19,1,1068,same,same,301,301,3,0,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,2,1,1,1106,different,different,132845970,632845970,9,1,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,2,2,1,1512,different,different,680257491,683257491,9,3,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,2,3,1,3406,different,different,821953760,821954760,9,6,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,2,4,1,2192,different,different,539601,538601,6,3,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,2,5,1,2042,different,different,365749210,365789210,9,5,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,2,6,1,1651,different,different,579861,579361,6,4,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,2,7,1,2235,same,same,587240136,587240136,9,0,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,2,8,1,1852,same,same,693845,693845,6,0,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,2,9,1,1100,same,same,841,841,3,0,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,2,10,1,811,different,different,780,720,3,2,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,2,11,1,1012,same,same,430,430,3,0,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,2,12,1,934,same,same,914,914,3,0,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,2,13,1,2203,same,same,586347,586347,6,0,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,2,14,1,845,different,different,412,416,3,3,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,2,15,1,2109,same,same,972083,972083,6,0,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,2,16,1,1243,different,different,763520,783520,6,2,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,2,17,1,2060,same,same,592034861,592034861,9,0,27,36,14,13,18,18,10-18-2014,11:35:28
14013,NumberComparison,real,2,18,1,1012,different,different,619,618,3,3,27,36,14,13,18,18,10-18-2014,11:35:28
14021,LetterComparison,practice,NA,1,1,4136,same,same,YZG,YZG,NA,NA,17,24,9,8,12,12,01-05-2014,13:46:22
14021,LetterComparison,practice,NA,2,1,4777,same,same,WDYJTCSNX,WDYJTCSNX,NA,NA,17,24,9,8,12,12,01-05-2014,13:46:22
14021,LetterComparison,practice,NA,3,0,2273,same,different,TRYQZN,TRFQZN,NA,NA,17,24,9,8,12,12,01-05-2014,13:46:22
14021,LetterComparison,practice,NA,4,1,6244,different,different,VMJXFYZLQ,VMJKFYZLQ,NA,NA,17,24,9,8,12,12,01-05-2014,13:46:22
14021,LetterComparison,practice,NA,5,1,2569,different,different,SVX,SVK,NA,NA,17,24,9,8,12,12,01-05-2014,13:46:22
14021,LetterComparison,practice,NA,6,1,3480,same,same,DRKSGM,DRKSGM,NA,NA,17,24,9,8,12,12,01-05-2014,13:46:22
14021,LetterComparison,real,1,1,1,2734,same,same,BGJWQS,BGJWQS,6,0,17,24,9,8,12,12,01-05-2014,13:46:22
14021,LetterComparison,real,1,2,1,3148,same,same,RKTDCM,RKTDCM,6,0,17,24,9,8,12,12,01-05-2014,13:46:22
14021,LetterComparison,real,1,3,1,4225,same,same,FKGZMSWPX,FKGZMSWPX,9,0,17,24,9,8,12,12,01-05-2014,13:46:22
14021,LetterComparison,real,1,4,1,4019,same,same,SJZHDC,SJZHDC,6,0,17,24,9,8,12,12,01-05-2014,13:46:22
14021,LetterComparison,real,1,5,1,4653,same,same,MYSRGTHBV,MYSRGTHBV,9,0,17,24,9,8,12,12,01-05-2014,13:46:22
14021,LetterComparison,real,1,6,1,1438,different,different,SKY,SCY,3,2,17,24,9,8,12,12,01-05-2014,13:46:22
14021,LetterComparison,real,1,7,1,1687,same,same,FJM,FJM,3,0,17,24,9,8,12,12,01-05-2014,13:46:22
14021,LetterComparison,real,1,8,1,5687,same,same,JZMCBVNPT,JZMCBVNPT,9,0,17,24,9,8,12,12,01-05-2014,13:46:22
14021,LetterComparison,real,1,9,0,3263,same,different,HQTZRYSVB,HQTZRYDVB,9,7,17,24,9,8,12,12,01-05-2014,13:46:22
14021,LetterComparison,real,1,10,1,1744,different,different,KFT,KFP,3,3,17,24,9,8,12,12,01-05-2014,13:46:22
14021,LetterComparison,real,2,1,1,4117,same,same,THKBYZ,THKBYZ,6,0,17,24,9,8,12,12,01-05-2014,13:46:22
14021,LetterComparison,real,2,2,1,3940,same,same,GCFPNX,GCFPNX,6,0,17,24,9,8,12,12,01-05-2014,13:46:22
14021,LetterComparison,real,2,3,1,1945,same,same,QDK,QDK,3,0,17,24,9,8,12,12,01-05-2014,13:46:22
14021,LetterComparison,real,2,4,1,3318,same,same,YJZTHQ,YJZTHQ,6,0,17,24,9,8,12,12,01-05-2014,13:46:22
14021,LetterComparison,real,2,5,1,4668,different,different,JHPZQXNDY,JHPZQLNDY,9,6,17,24,9,8,12,12,01-05-2014,13:46:22
14021,LetterComparison,real,2,6,1,4740,same,same,KXWSVFZGJ,KXWSVFZGJ,9,0,17,24,9,8,12,12,01-05-2014,13:46:22
14021,LetterComparison,real,2,7,0,4314,same,different,SZRVPMTJH,SZYVPMTJH,9,3,17,24,9,8,12,12,01-05-2014,13:46:22
14021,LetterComparison,real,2,8,1,1825,different,different,MXK,GXK,3,1,17,24,9,8,12,12,01-05-2014,13:46:22
14021,LetterComparison,real,2,9,1,6483,different,different,CTBWGZNRL,CTBDGZNRL,9,4,17,24,9,8,12,12,01-05-2014,13:46:22
14021,NumberComparison,practice,NA,1,1,1730,different,different,361,261,NA,NA,17,24,9,8,12,12,01-05-2014,13:46:22
14021,NumberComparison,practice,NA,2,1,2915,different,different,490371,490378,NA,NA,17,24,9,8,12,12,01-05-2014,13:46:22
14021,NumberComparison,practice,NA,3,1,2349,same,same,905731,905731,NA,NA,17,24,9,8,12,12,01-05-2014,13:46:22
14021,NumberComparison,practice,NA,4,1,2798,different,different,529760843,521760843,NA,NA,17,24,9,8,12,12,01-05-2014,13:46:22
14021,NumberComparison,practice,NA,5,1,2516,same,same,650198437,650198437,NA,NA,17,24,9,8,12,12,01-05-2014,13:46:22
14021,NumberComparison,practice,NA,6,1,1526,same,same,468,468,NA,NA,17,24,9,8,12,12,01-05-2014,13:46:22
14021,NumberComparison,real,1,1,1,1881,same,same,780,780,3,0,17,24,9,8,12,12,01-05-2014,13:46:22
14021,NumberComparison,real,1,2,1,1496,same,same,678,678,3,0,17,24,9,8,12,12,01-05-2014,13:46:22
14021,NumberComparison,real,1,3,1,3918,different,different,825031764,895031764,9,2,17,24,9,8,12,12,01-05-2014,13:46:22
14021,NumberComparison,real,1,4,1,1292,different,different,708,208,3,1,17,24,9,8,12,12,01-05-2014,13:46:22
14021,NumberComparison,real,1,5,1,3995,same,same,984760213,984760213,9,0,17,24,9,8,12,12,01-05-2014,13:46:22
14021,NumberComparison,real,1,6,1,2630,same,same,562937,562937,6,0,17,24,9,8,12,12,01-05-2014,13:46:22
14021,NumberComparison,real,1,7,1,3072,different,different,451076,451079,6,6,17,24,9,8,12,12,01-05-2014,13:46:22
14021,NumberComparison,real,1,8,1,2895,different,different,653782,153782,6,1,17,24,9,8,12,12,01-05-2014,13:46:22
14021,NumberComparison,real,1,9,1,1350,different,different,109,139,3,2,17,24,9,8,12,12,01-05-2014,13:46:22
14021,NumberComparison,real,1,10,1,1658,same,same,739,739,3,0,17,24,9,8,12,12,01-05-2014,13:46:22
14021,NumberComparison,real,1,11,1,4699,same,same,324719605,324719605,9,0,17,24,9,8,12,12,01-05-2014,13:46:22
14021,NumberComparison,real,1,12,1,1962,different,different,405,402,3,3,17,24,9,8,12,12,01-05-2014,13:46:22
14021,NumberComparison,real,2,1,1,2163,different,different,132845970,632845970,9,1,17,24,9,8,12,12,01-05-2014,13:46:22
14021,NumberComparison,real,2,2,1,2567,different,different,680257491,683257491,9,3,17,24,9,8,12,12,01-05-2014,13:46:22
14021,NumberComparison,real,2,3,0,2434,same,different,821953760,821954760,9,6,17,24,9,8,12,12,01-05-2014,13:46:22
14021,NumberComparison,real,2,4,1,2451,different,different,539601,538601,6,3,17,24,9,8,12,12,01-05-2014,13:46:22
14021,NumberComparison,real,2,5,1,3372,different,different,365749210,365789210,9,5,17,24,9,8,12,12,01-05-2014,13:46:22
14021,NumberComparison,real,2,6,1,4104,different,different,579861,579361,6,4,17,24,9,8,12,12,01-05-2014,13:46:22
14021,NumberComparison,real,2,7,1,3583,same,same,587240136,587240136,9,0,17,24,9,8,12,12,01-05-2014,13:46:22
14021,NumberComparison,real,2,8,1,2810,same,same,693845,693845,6,0,17,24,9,8,12,12,01-05-2014,13:46:22
14021,NumberComparison,real,2,9,1,1493,same,same,841,841,3,0,17,24,9,8,12,12,01-05-2014,13:46:22
14021,NumberComparison,real,2,10,1,1948,different,different,780,720,3,2,17,24,9,8,12,12,01-05-2014,13:46:22
14021,NumberComparison,real,2,11,1,1377,same,same,430,430,3,0,17,24,9,8,12,12,01-05-2014,13:46:22
14021,NumberComparison,real,2,12,1,1508,same,same,914,914,3,0,17,24,9,8,12,12,01-05-2014,13:46:22
14021,NumberComparison,real,2,13,1,4130,same,same,586347,586347,6,0,17,24,9,8,12,12,01-05-2014,13:46:22
14023,LetterComparison,practice,NA,1,1,5847,same,same,WDYJTCSNX,WDYJTCSNX,NA,NA,19,25,8,11,12,13,01-05-2014,15:49:25
14023,LetterComparison,practice,NA,2,1,1917,different,different,SVX,SVK,NA,NA,19,25,8,11,12,13,01-05-2014,15:49:25
14023,LetterComparison,practice,NA,3,1,2207,same,same,YZG,YZG,NA,NA,19,25,8,11,12,13,01-05-2014,15:49:25
14023,LetterComparison,practice,NA,4,0,5443,same,different,VMJXFYZLQ,VMJKFYZLQ,NA,NA,19,25,8,11,12,13,01-05-2014,15:49:25
14023,LetterComparison,practice,NA,5,1,3360,same,same,DRKSGM,DRKSGM,NA,NA,19,25,8,11,12,13,01-05-2014,15:49:25
14023,LetterComparison,practice,NA,6,1,2529,different,different,TRYQZN,TRFQZN,NA,NA,19,25,8,11,12,13,01-05-2014,15:49:25
14023,LetterComparison,real,1,1,1,3752,same,same,BGJWQS,BGJWQS,6,0,19,25,8,11,12,13,01-05-2014,15:49:25
14023,LetterComparison,real,1,2,1,3341,same,same,RKTDCM,RKTDCM,6,0,19,25,8,11,12,13,01-05-2014,15:49:25
14023,LetterComparison,real,1,3,1,9154,same,same,FKGZMSWPX,FKGZMSWPX,9,0,19,25,8,11,12,13,01-05-2014,15:49:25
14023,LetterComparison,real,1,4,1,3961,same,same,SJZHDC,SJZHDC,6,0,19,25,8,11,12,13,01-05-2014,15:49:25
14023,LetterComparison,real,1,5,1,5910,same,same,MYSRGTHBV,MYSRGTHBV,9,0,19,25,8,11,12,13,01-05-2014,15:49:25
14023,LetterComparison,real,1,6,1,1429,different,different,SKY,SCY,3,2,19,25,8,11,12,13,01-05-2014,15:49:25
14023,LetterComparison,real,1,7,1,1894,same,same,FJM,FJM,3,0,19,25,8,11,12,13,01-05-2014,15:49:25
14023,LetterComparison,real,1,8,1,12141,same,same,JZMCBVNPT,JZMCBVNPT,9,0,19,25,8,11,12,13,01-05-2014,15:49:25
14023,LetterComparison,real,2,1,1,3222,same,same,THKBYZ,THKBYZ,6,0,19,25,8,11,12,13,01-05-2014,15:49:25
14023,LetterComparison,real,2,2,1,3208,same,same,GCFPNX,GCFPNX,6,0,19,25,8,11,12,13,01-05-2014,15:49:25
14023,LetterComparison,real,2,3,1,1603,same,same,QDK,QDK,3,0,19,25,8,11,12,13,01-05-2014,15:49:25
14023,LetterComparison,real,2,4,1,2613,same,same,YJZTHQ,YJZTHQ,6,0,19,25,8,11,12,13,01-05-2014,15:49:25
14023,LetterComparison,real,2,5,1,3744,different,different,JHPZQXNDY,JHPZQLNDY,9,6,19,25,8,11,12,13,01-05-2014,15:49:25
14023,LetterComparison,real,2,6,1,4502,same,same,KXWSVFZGJ,KXWSVFZGJ,9,0,19,25,8,11,12,13,01-05-2014,15:49:25
14023,LetterComparison,real,2,7,1,3676,different,different,SZRVPMTJH,SZYVPMTJH,9,3,19,25,8,11,12,13,01-05-2014,15:49:25
14023,LetterComparison,real,2,8,1,1764,different,different,MXK,GXK,3,1,19,25,8,11,12,13,01-05-2014,15:49:25
14023,LetterComparison,real,2,9,1,3289,different,different,CTBWGZNRL,CTBDGZNRL,9,4,19,25,8,11,12,13,01-05-2014,15:49:25
14023,LetterComparison,real,2,10,1,2632,same,same,KSDPVF,KSDPVF,6,0,19,25,8,11,12,13,01-05-2014,15:49:25
14023,LetterComparison,real,2,11,1,1674,different,different,FVN,FVY,3,3,19,25,8,11,12,13,01-05-2014,15:49:25
14023,NumberComparison,practice,NA,1,1,2245,different,different,361,261,NA,NA,19,25,8,11,12,13,01-05-2014,15:49:25
14023,NumberComparison,practice,NA,2,1,4194,same,same,650198437,650198437,NA,NA,19,25,8,11,12,13,01-05-2014,15:49:25
14023,NumberComparison,practice,NA,3,1,2232,same,same,905731,905731,NA,NA,19,25,8,11,12,13,01-05-2014,15:49:25
14023,NumberComparison,practice,NA,4,1,2182,different,different,490371,490378,NA,NA,19,25,8,11,12,13,01-05-2014,15:49:25
14023,NumberComparison,practice,NA,5,1,2309,different,different,529760843,521760843,NA,NA,19,25,8,11,12,13,01-05-2014,15:49:25
