Subject,TrialProc,Trial,Accuracy,RT,Target,FixationDuration,AdminTime,SessionDate,SessionTime
14167,practice,3,1,472,O,2000,7.93865,11-01-2017,09:28:48
14167,practice,4,1,562,O,3000,7.93865,11-01-2017,09:28:48
14167,practice,5,0,760,O,3000,7.93865,11-01-2017,09:28:48
14167,practice,6,1,334,Q,2000,7.93865,11-01-2017,09:28:48
14167,practice,7,1,309,Q,2000,7.93865,11-01-2017,09:28:48
14167,practice,8,0,764,Q,2000,7.93865,11-01-2017,09:28:48
14167,practice,9,1,338,O,2000,7.93865,11-01-2017,09:28:48
14167,practice,10,1,432,Q,3000,7.93865,11-01-2017,09:28:48
14167,practice,11,1,410,Q,3000,7.93865,11-01-2017,09:28:48
14167,practice,12,1,358,O,3000,7.93865,11-01-2017,09:28:48
14167,practice,13,1,540,O,2000,7.93865,11-01-2017,09:28:48
14167,practice,14,1,811,Q,2000,7.93865,11-01-2017,09:28:48
14167,practice,15,1,439,Q,3000,7.93865,11-01-2017,09:28:48
14167,practice,16,1,417,O,3000,7.93865,11-01-2017,09:28:48
14167,real,1,1,364,O,2000,7.93865,11-01-2017,09:28:48
14167,real,2,1,298,Q,3000,7.93865,11-01-2017,09:28:48
14167,real,3,1,586,O,3000,7.93865,11-01-2017,09:28:48
14167,real,4,1,726,Q,2000,7.93865,11-01-2017,09:28:48
14167,real,5,1,342,Q,3000,7.93865,11-01-2017,09:28:48
14167,real,6,1,364,Q,2000,7.93865,11-01-2017,09:28:48
14167,real,7,1,361,Q,3000,7.93865,11-01-2017,09:28:48
14167,real,8,1,734,O,2000,7.93865,11-01-2017,09:28:48
14167,real,9,0,637,O,3000,7.93865,11-01-2017,09:28:48
14167,real,10,1,327,Q,2000,7.93865,11-01-2017,09:28:48
14167,real,11,1,286,O,2000,7.93865,11-01-2017,09:28:48
14167,real,12,1,575,Q,3000,7.93865,11-01-2017,09:28:48
14167,real,13,1,324,O,3000,7.93865,11-01-2017,09:28:48
14167,real,14,1,626,Q,3000,7.93865,11-01-2017,09:28:48
14167,real,15,1,412,Q,2000,7.93865,11-01-2017,09:28:48
14167,real,16,1,303,Q,2000,7.93865,11-01-2017,09:28:48
14167,real,17,1,376,Q,2000,7.93865,11-01-2017,09:28:48
14167,real,18,1,324,Q,3000,7.93865,11-01-2017,09:28:48
14167,real,19,1,579,Q,3000,7.93865,11-01-2017,09:28:48
14167,real,20,1,319,O,2000,7.93865,11-01-2017,09:28:48
14167,real,21,1,293,O,2000,7.93865,11-01-2017,09:28:48
14167,real,22,1,294,O,3000,7.93865,11-01-2017,09:28:48
14167,real,23,1,278,O,3000,7.93865,11-01-2017,09:28:48
14167,real,24,1,279,Q,3000,7.93865,11-01-2017,09:28:48
14167,real,25,1,255,O,2000,7.93865,11-01-2017,09:28:48
14167,real,26,0,768,O,3000,7.93865,11-01-2017,09:28:48
14167,real,27,1,422,Q,2000,7.93865,11-01-2017,09:28:48
14167,real,28,1,559,O,3000,7.93865,11-01-2017,09:28:48
14167,real,29,1,268,Q,2000,7.93865,11-01-2017,09:28:48
14167,real,30,1,302,Q,3000,7.93865,11-01-2017,09:28:48
14167,real,31,1,254,O,3000,7.93865,11-01-2017,09:28:48
14167,real,32,0,567,Q,2000,7.93865,11-01-2017,09:28:48
14167,real,33,1,349,O,3000,7.93865,11-01-2017,09:28:48
14167,real,34,0,635,O,3000,7.93865,11-01-2017,09:28:48
14167,real,35,0,420,Q,2000,7.93865,11-01-2017,09:28:48
14167,real,36,1,367,O,3000,7.93865,11-01-2017,09:28:48
14167,real,37,1,350,O,2000,7.93865,11-01-2017,09:28:48
14167,real,38,1,388,O,2000,7.93865,11-01-2017,09:28:48
14167,real,39,1,319,Q,3000,7.93865,11-01-2017,09:28:48
14167,real,40,1,310,O,2000,7.93865,11-01-2017,09:28:48
14167,real,41,1,299,O,2000,7.93865,11-01-2017,09:28:48
14167,real,42,1,259,O,2000,7.93865,11-01-2017,09:28:48
14167,real,43,1,252,O,2000,7.93865,11-01-2017,09:28:48
14167,real,44,1,285,Q,3000,7.93865,11-01-2017,09:28:48
14167,real,45,1,342,O,2000,7.93865,11-01-2017,09:28:48
14167,real,46,1,1365,O,3000,7.93865,11-01-2017,09:28:48
14167,real,47,1,362,Q,3000,7.93865,11-01-2017,09:28:48
14167,real,48,1,408,O,3000,7.93865,11-01-2017,09:28:48
14167,real,49,1,283,Q,2000,7.93865,11-01-2017,09:28:48
14167,real,50,1,572,O,3000,7.93865,11-01-2017,09:28:48
14167,real,51,1,297,Q,2000,7.93865,11-01-2017,09:28:48
14167,real,52,1,234,Q,3000,7.93865,11-01-2017,09:28:48
14167,real,53,1,452,O,2000,7.93865,11-01-2017,09:28:48
14167,real,54,0,606,O,3000,7.93865,11-01-2017,09:28:48
14167,real,55,1,314,Q,2000,7.93865,11-01-2017,09:28:48
14167,real,56,0,561,O,2000,7.93865,11-01-2017,09:28:48
14167,real,57,1,343,Q,3000,7.93865,11-01-2017,09:28:48
14167,real,58,1,300,Q,2000,7.93865,11-01-2017,09:28:48
14167,real,59,1,420,Q,2000,7.93865,11-01-2017,09:28:48
14167,real,60,1,288,O,3000,7.93865,11-01-2017,09:28:48
14167,real,61,1,272,Q,3000,7.93865,11-01-2017,09:28:48
14167,real,62,1,360,Q,2000,7.93865,11-01-2017,09:28:48
14167,real,63,1,237,O,2000,7.93865,11-01-2017,09:28:48
14167,real,64,1,288,Q,3000,7.93865,11-01-2017,09:28:48
14167,real,65,1,344,O,2000,7.93865,11-01-2017,09:28:48
14167,real,66,1,638,O,2000,7.93865,11-01-2017,09:28:48
14167,real,67,1,287,Q,3000,7.93865,11-01-2017,09:28:48
14167,real,68,1,287,O,3000,7.93865,11-01-2017,09:28:48
14167,real,69,1,894,Q,3000,7.93865,11-01-2017,09:28:48
14167,real,70,1,367,Q,2000,7.93865,11-01-2017,09:28:48
14167,real,71,1,404,Q,2000,7.93865,11-01-2017,09:28:48
14167,real,72,1,272,O,3000,7.93865,11-01-2017,09:28:48
14168,practice,1,1,797,O,2000,9.18385,10-27-2017,11:36:25
14168,practice,2,1,1063,Q,3000,9.18385,10-27-2017,11:36:25
14168,practice,3,1,577,Q,2000,9.18385,10-27-2017,11:36:25
14168,practice,4,1,582,Q,3000,9.18385,10-27-2017,11:36:25
14168,practice,5,0,1024,Q,2000,9.18385,10-27-2017,11:36:25
14168,practice,6,1,1873,O,3000,9.18385,10-27-2017,11:36:25
14168,practice,7,1,673,O,3000,9.18385,10-27-2017,11:36:25
14168,practice,8,1,1585,Q,3000,9.18385,10-27-2017,11:36:25
14168,practice,9,1,1149,O,3000,9.18385,10-27-2017,11:36:25
14168,practice,10,1,2113,O,2000,9.18385,10-27-2017,11:36:25
14168,practice,11,1,654,Q,2000,9.18385,10-27-2017,11:36:25
14168,practice,12,1,661,O,2000,9.18385,10-27-2017,11:36:25
14168,practice,13,0,940,O,2000,9.18385,10-27-2017,11:36:25
14168,practice,14,1,625,Q,3000,9.18385,10-27-2017,11:36:25
14168,practice,15,0,1259,Q,2000,9.18385,10-27-2017,11:36:25
14168,practice,16,0,1843,O,3000,9.18385,10-27-2017,11:36:25
14168,real,1,0,1028,Q,3000,9.18385,10-27-2017,11:36:25
14168,real,2,1,895,Q,2000,9.18385,10-27-2017,11:36:25
14168,real,3,1,1159,O,3000,9.18385,10-27-2017,11:36:25
14168,real,4,0,1490,O,3000,9.18385,10-27-2017,11:36:25
14168,real,5,0,963,Q,3000,9.18385,10-27-2017,11:36:25
14168,real,6,1,696,O,3000,9.18385,10-27-2017,11:36:25
14168,real,7,1,992,Q,2000,9.18385,10-27-2017,11:36:25
14168,real,8,1,620,Q,2000,9.18385,10-27-2017,11:36:25
14168,real,9,1,967,O,2000,9.18385,10-27-2017,11:36:25
14168,real,10,1,796,Q,3000,9.18385,10-27-2017,11:36:25
14168,real,11,0,1961,Q,3000,9.18385,10-27-2017,11:36:25
14168,real,12,1,1182,Q,2000,9.18385,10-27-2017,11:36:25
14168,real,13,0,1084,Q,3000,9.18385,10-27-2017,11:36:25
14168,real,14,1,1493,Q,2000,9.18385,10-27-2017,11:36:25
14168,real,15,0,1413,Q,3000,9.18385,10-27-2017,11:36:25
14168,real,16,1,417,O,2000,9.18385,10-27-2017,11:36:25
14168,real,17,0,780,O,3000,9.18385,10-27-2017,11:36:25
14168,real,18,1,601,Q,3000,9.18385,10-27-2017,11:36:25
14168,real,19,1,1613,Q,3000,9.18385,10-27-2017,11:36:25
14168,real,20,0,729,O,3000,9.18385,10-27-2017,11:36:25
14168,real,21,1,512,O,2000,9.18385,10-27-2017,11:36:25
14168,real,22,1,479,O,2000,9.18385,10-27-2017,11:36:25
14168,real,23,0,936,O,3000,9.18385,10-27-2017,11:36:25
14168,real,24,0,1056,Q,3000,9.18385,10-27-2017,11:36:25
14168,real,25,0,2217,Q,2000,9.18385,10-27-2017,11:36:25
14168,real,26,0,1189,Q,2000,9.18385,10-27-2017,11:36:25
14168,real,27,1,570,Q,2000,9.18385,10-27-2017,11:36:25
14168,real,28,1,2095,Q,3000,9.18385,10-27-2017,11:36:25
14168,real,29,0,704,O,2000,9.18385,10-27-2017,11:36:25
14168,real,30,0,792,O,2000,9.18385,10-27-2017,11:36:25
14168,real,31,1,643,Q,3000,9.18385,10-27-2017,11:36:25
14168,real,32,1,1277,O,2000,9.18385,10-27-2017,11:36:25
14168,real,33,1,607,O,2000,9.18385,10-27-2017,11:36:25
14168,real,34,0,1025,O,3000,9.18385,10-27-2017,11:36:25
14168,real,35,1,540,Q,2000,9.18385,10-27-2017,11:36:25
14168,real,36,0,970,O,2000,9.18385,10-27-2017,11:36:25
14168,real,37,1,878,Q,2000,9.18385,10-27-2017,11:36:25
14168,real,38,1,583,O,3000,9.18385,10-27-2017,11:36:25
14168,real,39,0,731,Q,3000,9.18385,10-27-2017,11:36:25
14168,real,40,1,682,Q,3000,9.18385,10-27-2017,11:36:25
14168,real,41,1,691,Q,2000,9.18385,10-27-2017,11:36:25
14168,real,42,1,507,O,2000,9.18385,10-27-2017,11:36:25
14168,real,43,1,1003,Q,2000,9.18385,10-27-2017,11:36:25
14168,real,44,0,903,Q,2000,9.18385,10-27-2017,11:36:25
14168,real,45,0,750,O,3000,9.18385,10-27-2017,11:36:25
14168,real,46,0,1125,Q,2000,9.18385,10-27-2017,11:36:25
14168,real,47,1,644,Q,3000,9.18385,10-27-2017,11:36:25
14168,real,48,1,525,O,2000,9.18385,10-27-2017,11:36:25
14168,real,49,1,604,Q,2000,9.18385,10-27-2017,11:36:25
14168,real,50,0,727,Q,2000,9.18385,10-27-2017,11:36:25
14168,real,51,0,647,O,3000,9.18385,10-27-2017,11:36:25
14168,real,52,1,624,O,2000,9.18385,10-27-2017,11:36:25
14168,real,53,1,827,Q,2000,9.18385,10-27-2017,11:36:25
14168,real,54,1,919,Q,3000,9.18385,10-27-2017,11:36:25
14168,real,55,1,975,O,3000,9.18385,10-27-2017,11:36:25
14168,real,56,1,596,O,3000,9.18385,10-27-2017,11:36:25
14168,real,57,1,1111,Q,3000,9.18385,10-27-2017,11:36:25
14168,real,58,1,823,O,3000,9.18385,10-27-2017,11:36:25
14168,real,59,1,553,O,2000,9.18385,10-27-2017,11:36:25
14168,real,60,0,1463,O,2000,9.18385,10-27-2017,11:36:25
14168,real,61,1,1144,Q,3000,9.18385,10-27-2017,11:36:25
14168,real,62,0,1269,Q,3000,9.18385,10-27-2017,11:36:25
14168,real,63,0,1333,O,2000,9.18385,10-27-2017,11:36:25
14168,real,64,0,769,Q,2000,9.18385,10-27-2017,11:36:25
14168,real,65,1,580,O,2000,9.18385,10-27-2017,11:36:25
14168,real,66,0,1048,O,3000,9.18385,10-27-2017,11:36:25
14168,real,67,1,875,O,3000,9.18385,10-27-2017,11:36:25
14168,real,68,1,1884,O,2000,9.18385,10-27-2017,11:36:25
14168,real,69,1,1773,O,3000,9.18385,10-27-2017,11:36:25
14168,real,70,0,2338,O,3000,9.18385,10-27-2017,11:36:25
14168,real,71,1,489,O,2000,9.18385,10-27-2017,11:36:25
14168,real,72,0,977,O,3000,9.18385,10-27-2017,11:36:25
14169,practice,1,1,973,Q,2000,8.713416666666667,10-30-2017,15:45:28
14169,practice,2,1,649,Q,2000,8.713416666666667,10-30-2017,15:45:28
14169,practice,3,0,860,O,3000,8.713416666666667,10-30-2017,15:45:28
14169,practice,4,1,4310,Q,3000,8.713416666666667,10-30-2017,15:45:28
14169,practice,5,0,1455,O,2000,8.713416666666667,10-30-2017,15:45:28
14169,practice,6,1,2322,Q,3000,8.713416666666667,10-30-2017,15:45:28
14169,practice,7,1,1095,Q,2000,8.713416666666667,10-30-2017,15:45:28
14169,practice,8,0,935,O,3000,8.713416666666667,10-30-2017,15:45:28
14169,practice,9,1,1349,Q,2000,8.713416666666667,10-30-2017,15:45:28
14169,practice,10,0,1692,O,3000,8.713416666666667,10-30-2017,15:45:28
14169,practice,11,0,637,O,2000,8.713416666666667,10-30-2017,15:45:28
14169,practice,12,0,0,O,2000,8.713416666666667,10-30-2017,15:45:28
14169,practice,13,1,1805,Q,3000,8.713416666666667,10-30-2017,15:45:28
14169,practice,14,0,754,O,3000,8.713416666666667,10-30-2017,15:45:28
14169,practice,15,1,1518,Q,3000,8.713416666666667,10-30-2017,15:45:28
14169,practice,16,0,854,O,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,1,0,1575,O,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,2,0,1612,O,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,3,1,1119,Q,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,4,0,1127,O,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,5,1,526,Q,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,6,1,501,Q,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,7,1,1012,O,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,8,1,488,Q,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,9,0,977,O,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,10,1,750,Q,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,11,0,893,Q,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,12,0,869,Q,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,13,1,661,Q,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,14,1,767,O,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,15,0,829,O,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,16,1,488,O,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,17,1,680,O,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,18,1,457,Q,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,19,1,450,O,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,20,1,444,O,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,21,1,349,O,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,22,1,812,O,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,23,1,735,O,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,24,1,374,O,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,25,1,371,Q,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,26,1,383,Q,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,27,1,412,O,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,28,1,616,Q,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,29,1,394,O,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,30,1,663,O,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,31,1,528,O,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,32,1,470,O,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,33,1,486,Q,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,34,1,462,O,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,35,1,703,Q,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,36,1,549,Q,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,37,0,1565,O,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,38,1,420,O,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,39,1,421,Q,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,40,0,704,O,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,41,1,431,Q,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,42,1,690,O,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,43,1,442,Q,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,44,1,451,Q,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,45,1,965,O,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,46,1,427,Q,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,47,1,541,Q,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,48,1,387,O,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,49,1,552,O,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,50,1,558,O,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,51,1,507,O,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,52,1,443,Q,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,53,1,1181,O,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,54,1,458,O,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,55,1,1050,O,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,56,1,413,O,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,57,1,743,Q,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,58,0,2438,Q,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,59,0,985,Q,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,60,1,733,O,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,61,1,460,Q,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,62,1,477,Q,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,63,1,445,Q,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,64,1,407,Q,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,65,1,459,Q,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,66,1,357,Q,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,67,1,586,Q,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,68,1,1071,Q,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,69,1,655,Q,3000,8.713416666666667,10-30-2017,15:45:28
14169,real,70,1,425,O,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,71,1,507,Q,2000,8.713416666666667,10-30-2017,15:45:28
14169,real,72,1,458,Q,2000,8.713416666666667,10-30-2017,15:45:28
14170,practice,1,1,551,O,2000,9.39785,11-02-2017,15:32:56
14170,practice,2,1,429,O,3000,9.39785,11-02-2017,15:32:56
14170,practice,3,1,409,O,3000,9.39785,11-02-2017,15:32:56
14170,practice,4,0,437,Q,3000,9.39785,11-02-2017,15:32:56
14170,practice,5,1,568,O,2000,9.39785,11-02-2017,15:32:56
14170,practice,6,1,390,Q,2000,9.39785,11-02-2017,15:32:56
14170,practice,7,1,401,Q,3000,9.39785,11-02-2017,15:32:56
14170,practice,8,1,532,O,2000,9.39785,11-02-2017,15:32:56
14170,practice,9,1,403,Q,2000,9.39785,11-02-2017,15:32:56
14170,practice,10,1,416,Q,3000,9.39785,11-02-2017,15:32:56
14170,practice,11,1,419,Q,2000,9.39785,11-02-2017,15:32:56
14170,practice,12,1,374,Q,2000,9.39785,11-02-2017,15:32:56
14170,practice,13,0,372,O,3000,9.39785,11-02-2017,15:32:56
14170,practice,14,1,358,O,2000,9.39785,11-02-2017,15:32:56
14170,practice,15,1,387,O,3000,9.39785,11-02-2017,15:32:56
14170,practice,16,0,480,Q,3000,9.39785,11-02-2017,15:32:56
14170,real,1,1,831,O,2000,9.39785,11-02-2017,15:32:56
14170,real,2,1,386,O,2000,9.39785,11-02-2017,15:32:56
14170,real,3,1,271,O,3000,9.39785,11-02-2017,15:32:56
14170,real,4,1,367,Q,3000,9.39785,11-02-2017,15:32:56
14170,real,5,1,245,O,2000,9.39785,11-02-2017,15:32:56
14170,real,6,1,269,O,2000,9.39785,11-02-2017,15:32:56
14170,real,7,1,278,Q,2000,9.39785,11-02-2017,15:32:56
14170,real,8,0,253,Q,2000,9.39785,11-02-2017,15:32:56
14170,real,9,1,383,O,3000,9.39785,11-02-2017,15:32:56
14170,real,10,1,522,Q,3000,9.39785,11-02-2017,15:32:56
14170,real,11,0,577,O,3000,9.39785,11-02-2017,15:32:56
14170,real,12,1,318,Q,2000,9.39785,11-02-2017,15:32:56
14170,real,13,1,310,Q,2000,9.39785,11-02-2017,15:32:56
14170,real,14,0,285,O,2000,9.39785,11-02-2017,15:32:56
14170,real,15,0,703,Q,3000,9.39785,11-02-2017,15:32:56
14170,real,16,1,279,Q,2000,9.39785,11-02-2017,15:32:56
14170,real,17,1,398,O,2000,9.39785,11-02-2017,15:32:56
14170,real,18,0,587,O,3000,9.39785,11-02-2017,15:32:56
14170,real,19,1,359,O,2000,9.39785,11-02-2017,15:32:56
14170,real,20,1,557,O,2000,9.39785,11-02-2017,15:32:56
14170,real,21,1,490,Q,2000,9.39785,11-02-2017,15:32:56
14170,real,22,1,99,Q,3000,9.39785,11-02-2017,15:32:56
14170,real,23,0,140,Q,3000,9.39785,11-02-2017,15:32:56
14170,real,24,1,561,Q,3000,9.39785,11-02-2017,15:32:56
14170,real,25,1,295,O,3000,9.39785,11-02-2017,15:32:56
14170,real,26,1,343,Q,3000,9.39785,11-02-2017,15:32:56
14170,real,27,0,1773,O,2000,9.39785,11-02-2017,15:32:56
14170,real,28,0,674,O,3000,9.39785,11-02-2017,15:32:56
14170,real,29,1,411,O,2000,9.39785,11-02-2017,15:32:56
14170,real,30,0,1112,Q,3000,9.39785,11-02-2017,15:32:56
14170,real,31,0,711,O,3000,9.39785,11-02-2017,15:32:56
14170,real,32,1,390,Q,3000,9.39785,11-02-2017,15:32:56
14170,real,33,1,266,Q,2000,9.39785,11-02-2017,15:32:56
14170,real,34,0,276,O,2000,9.39785,11-02-2017,15:32:56
14170,real,35,1,780,Q,2000,9.39785,11-02-2017,15:32:56
14170,real,36,1,1321,O,3000,9.39785,11-02-2017,15:32:56
14170,real,37,1,411,Q,2000,9.39785,11-02-2017,15:32:56
14170,real,38,1,389,O,3000,9.39785,11-02-2017,15:32:56
14170,real,39,1,1209,O,2000,9.39785,11-02-2017,15:32:56
14170,real,40,1,1420,Q,2000,9.39785,11-02-2017,15:32:56
14170,real,41,1,712,O,2000,9.39785,11-02-2017,15:32:56
14170,real,42,1,1128,O,3000,9.39785,11-02-2017,15:32:56
14170,real,43,1,774,O,3000,9.39785,11-02-2017,15:32:56
14170,real,44,1,691,O,3000,9.39785,11-02-2017,15:32:56
14170,real,45,1,900,Q,3000,9.39785,11-02-2017,15:32:56
14170,real,46,1,628,Q,2000,9.39785,11-02-2017,15:32:56
14170,real,47,1,855,Q,3000,9.39785,11-02-2017,15:32:56
14170,real,48,1,977,O,3000,9.39785,11-02-2017,15:32:56
14170,real,49,1,574,Q,2000,9.39785,11-02-2017,15:32:56
14170,real,50,1,435,Q,3000,9.39785,11-02-2017,15:32:56
14170,real,51,0,534,O,2000,9.39785,11-02-2017,15:32:56
14170,real,52,1,269,Q,3000,9.39785,11-02-2017,15:32:56
14170,real,53,1,390,O,2000,9.39785,11-02-2017,15:32:56
14170,real,54,1,378,Q,2000,9.39785,11-02-2017,15:32:56
14170,real,55,0,150,O,3000,9.39785,11-02-2017,15:32:56
14170,real,56,0,4355,Q,2000,9.39785,11-02-2017,15:32:56
14170,real,57,1,467,Q,3000,9.39785,11-02-2017,15:32:56
14170,real,58,0,893,O,3000,9.39785,11-02-2017,15:32:56
14170,real,59,1,550,O,3000,9.39785,11-02-2017,15:32:56
14170,real,60,1,396,O,3000,9.39785,11-02-2017,15:32:56
14170,real,61,0,809,O,3000,9.39785,11-02-2017,15:32:56
14170,real,62,1,556,Q,2000,9.39785,11-02-2017,15:32:56
14170,real,63,1,459,O,2000,9.39785,11-02-2017,15:32:56
14170,real,64,1,459,Q,2000,9.39785,11-02-2017,15:32:56
14170,real,65,1,524,O,2000,9.39785,11-02-2017,15:32:56
14170,real,66,1,1171,Q,3000,9.39785,11-02-2017,15:32:56
14170,real,67,1,519,Q,2000,9.39785,11-02-2017,15:32:56
14170,real,68,1,511,Q,3000,9.39785,11-02-2017,15:32:56
14170,real,69,1,406,Q,3000,9.39785,11-02-2017,15:32:56
14170,real,70,1,425,O,2000,9.39785,11-02-2017,15:32:56
14170,real,71,1,421,Q,3000,9.39785,11-02-2017,15:32:56
14170,real,72,1,472,Q,2000,9.39785,11-02-2017,15:32:56
14171,practice,1,1,800,Q,2000,8.9852,11-03-2017,15:24:05
14171,practice,2,0,1869,Q,3000,8.9852,11-03-2017,15:24:05
14171,practice,3,1,535,Q,2000,8.9852,11-03-2017,15:24:05
14171,practice,4,1,918,O,2000,8.9852,11-03-2017,15:24:05
14171,practice,5,0,957,O,3000,8.9852,11-03-2017,15:24:05
14171,practice,6,1,627,Q,3000,8.9852,11-03-2017,15:24:05
14171,practice,7,1,679,O,3000,8.9852,11-03-2017,15:24:05
14171,practice,8,0,1448,O,3000,8.9852,11-03-2017,15:24:05
14171,practice,9,1,522,Q,3000,8.9852,11-03-2017,15:24:05
14171,practice,10,1,665,O,2000,8.9852,11-03-2017,15:24:05
