Subject,TrialProc,Trial,Accuracy,RT,Target,FixationDuration,SessionDate,SessionTime
12078,practice,13,0,519,O,1000,03-05-2015,12:50:56
12078,practice,14,1,396,Q,2000,03-05-2015,12:50:56
12078,practice,15,1,285,O,2000,03-05-2015,12:50:56
12078,practice,16,1,395,Q,1000,03-05-2015,12:50:56
12078,real,1,0,461,O,1000,03-05-2015,12:50:56
12078,real,2,1,396,O,1000,03-05-2015,12:50:56
12078,real,3,1,349,O,1000,03-05-2015,12:50:56
12078,real,4,1,383,Q,1000,03-05-2015,12:50:56
12078,real,5,1,393,O,1000,03-05-2015,12:50:56
12078,real,6,1,435,Q,2000,03-05-2015,12:50:56
12078,real,7,1,555,Q,2000,03-05-2015,12:50:56
12078,real,8,1,534,Q,1000,03-05-2015,12:50:56
12078,real,9,1,362,Q,1000,03-05-2015,12:50:56
12078,real,10,1,388,Q,1000,03-05-2015,12:50:56
12078,real,11,0,1078,O,2000,03-05-2015,12:50:56
12078,real,12,0,957,O,2000,03-05-2015,12:50:56
12078,real,13,1,1040,O,2000,03-05-2015,12:50:56
12078,real,14,1,480,Q,1000,03-05-2015,12:50:56
12078,real,15,0,527,Q,2000,03-05-2015,12:50:56
12078,real,16,1,570,Q,2000,03-05-2015,12:50:56
12078,real,17,1,820,Q,1000,03-05-2015,12:50:56
12078,real,18,0,413,O,2000,03-05-2015,12:50:56
12078,real,19,0,1270,O,1000,03-05-2015,12:50:56
12078,real,20,1,404,O,1000,03-05-2015,12:50:56
12078,real,21,1,355,O,2000,03-05-2015,12:50:56
12078,real,22,0,509,O,1000,03-05-2015,12:50:56
12078,real,23,1,651,O,2000,03-05-2015,12:50:56
12078,real,24,0,409,O,1000,03-05-2015,12:50:56
12078,real,25,1,338,Q,1000,03-05-2015,12:50:56
12078,real,26,0,686,O,1000,03-05-2015,12:50:56
12078,real,27,1,427,Q,1000,03-05-2015,12:50:56
12078,real,28,1,787,Q,1000,03-05-2015,12:50:56
12078,real,29,1,812,Q,2000,03-05-2015,12:50:56
12078,real,30,0,350,O,1000,03-05-2015,12:50:56
12078,real,31,1,312,Q,2000,03-05-2015,12:50:56
12078,real,32,1,382,Q,2000,03-05-2015,12:50:56
12078,real,33,0,799,O,2000,03-05-2015,12:50:56
12078,real,34,1,568,Q,2000,03-05-2015,12:50:56
12078,real,35,1,395,O,2000,03-05-2015,12:50:56
12078,real,36,1,644,Q,1000,03-05-2015,12:50:56
12078,real,37,0,460,O,1000,03-05-2015,12:50:56
12078,real,38,1,698,O,1000,03-05-2015,12:50:56
12078,real,39,1,384,O,2000,03-05-2015,12:50:56
12078,real,40,1,489,O,2000,03-05-2015,12:50:56
12078,real,41,1,457,Q,1000,03-05-2015,12:50:56
12078,real,42,1,312,Q,2000,03-05-2015,12:50:56
12078,real,43,1,357,O,2000,03-05-2015,12:50:56
12078,real,44,1,1047,Q,2000,03-05-2015,12:50:56
12078,real,45,1,527,Q,2000,03-05-2015,12:50:56
12078,real,46,1,331,Q,1000,03-05-2015,12:50:56
12078,real,47,1,279,Q,2000,03-05-2015,12:50:56
12078,real,48,1,446,O,2000,03-05-2015,12:50:56
12080,practice,1,1,964,O,2000,03-05-2015,12:43:27
12080,practice,2,1,813,O,1000,03-05-2015,12:43:27
12080,practice,3,1,943,O,1000,03-05-2015,12:43:27
12080,practice,4,1,1002,O,1000,03-05-2015,12:43:27
12080,practice,5,1,922,Q,2000,03-05-2015,12:43:27
12080,practice,6,1,919,Q,1000,03-05-2015,12:43:27
12080,practice,7,1,988,O,2000,03-05-2015,12:43:27
12080,practice,8,1,908,Q,2000,03-05-2015,12:43:27
12080,practice,9,1,882,O,2000,03-05-2015,12:43:27
12080,practice,10,1,864,Q,1000,03-05-2015,12:43:27
12080,practice,11,1,887,Q,2000,03-05-2015,12:43:27
12080,practice,12,1,885,Q,1000,03-05-2015,12:43:27
12080,practice,13,1,954,O,2000,03-05-2015,12:43:27
12080,practice,14,1,869,Q,1000,03-05-2015,12:43:27
12080,practice,15,1,1027,O,1000,03-05-2015,12:43:27
12080,practice,16,1,901,Q,2000,03-05-2015,12:43:27
12080,real,1,1,844,Q,1000,03-05-2015,12:43:27
12080,real,2,1,812,Q,1000,03-05-2015,12:43:27
12080,real,3,1,884,O,2000,03-05-2015,12:43:27
12080,real,4,1,1027,Q,1000,03-05-2015,12:43:27
12080,real,5,1,962,Q,2000,03-05-2015,12:43:27
12080,real,6,1,941,Q,1000,03-05-2015,12:43:27
12080,real,7,1,913,O,2000,03-05-2015,12:43:27
12080,real,8,1,885,O,2000,03-05-2015,12:43:27
12080,real,9,1,915,O,1000,03-05-2015,12:43:27
12080,real,10,1,944,O,1000,03-05-2015,12:43:27
12080,real,11,1,851,Q,2000,03-05-2015,12:43:27
12080,real,12,1,834,Q,1000,03-05-2015,12:43:27
12080,real,13,1,1018,O,2000,03-05-2015,12:43:27
12080,real,14,1,1025,O,1000,03-05-2015,12:43:27
12080,real,15,1,889,Q,1000,03-05-2015,12:43:27
12080,real,16,1,1000,Q,1000,03-05-2015,12:43:27
12080,real,17,1,377,O,2000,03-05-2015,12:43:27
12080,real,18,1,347,O,1000,03-05-2015,12:43:27
12080,real,19,1,415,O,1000,03-05-2015,12:43:27
12080,real,20,1,391,Q,2000,03-05-2015,12:43:27
12080,real,21,1,413,Q,2000,03-05-2015,12:43:27
12080,real,22,1,390,Q,2000,03-05-2015,12:43:27
12080,real,23,1,431,Q,2000,03-05-2015,12:43:27
12080,real,24,1,351,Q,1000,03-05-2015,12:43:27
12080,real,25,1,411,Q,2000,03-05-2015,12:43:27
12080,real,26,1,338,Q,2000,03-05-2015,12:43:27
12080,real,27,1,318,Q,2000,03-05-2015,12:43:27
12080,real,28,1,363,Q,2000,03-05-2015,12:43:27
12080,real,29,1,278,Q,2000,03-05-2015,12:43:27
12080,real,30,1,524,O,1000,03-05-2015,12:43:27
12080,real,31,1,504,O,1000,03-05-2015,12:43:27
12080,real,32,1,341,Q,1000,03-05-2015,12:43:27
12080,real,33,0,1272,O,1000,03-05-2015,12:43:27
12080,real,34,1,319,O,2000,03-05-2015,12:43:27
12080,real,35,1,555,Q,2000,03-05-2015,12:43:27
12080,real,36,1,277,O,1000,03-05-2015,12:43:27
12080,real,37,1,442,Q,1000,03-05-2015,12:43:27
12080,real,38,1,363,Q,1000,03-05-2015,12:43:27
12080,real,39,1,598,O,2000,03-05-2015,12:43:27
12080,real,40,1,470,O,2000,03-05-2015,12:43:27
12080,real,41,1,415,O,1000,03-05-2015,12:43:27
12080,real,42,1,343,O,2000,03-05-2015,12:43:27
12080,real,43,1,332,O,1000,03-05-2015,12:43:27
12080,real,44,1,320,Q,1000,03-05-2015,12:43:27
12080,real,45,1,300,O,2000,03-05-2015,12:43:27
12080,real,46,1,425,O,2000,03-05-2015,12:43:27
12080,real,47,1,354,O,2000,03-05-2015,12:43:27
12080,real,48,1,612,O,1000,03-05-2015,12:43:27
12081,practice,1,1,466,O,2000,03-05-2015,13:43:58
12081,practice,2,1,417,Q,1000,03-05-2015,13:43:58
12081,practice,3,1,448,O,1000,03-05-2015,13:43:58
12081,practice,4,1,376,Q,2000,03-05-2015,13:43:58
12081,practice,5,1,434,O,2000,03-05-2015,13:43:58
12081,practice,6,0,673,O,1000,03-05-2015,13:43:58
12081,practice,7,1,457,O,1000,03-05-2015,13:43:58
12081,practice,8,1,415,Q,2000,03-05-2015,13:43:58
12081,practice,9,1,488,Q,2000,03-05-2015,13:43:58
12081,practice,10,1,406,Q,1000,03-05-2015,13:43:58
12081,practice,11,1,422,Q,1000,03-05-2015,13:43:58
12081,practice,12,1,582,O,1000,03-05-2015,13:43:58
12081,practice,13,1,592,Q,1000,03-05-2015,13:43:58
12081,practice,14,1,609,Q,2000,03-05-2015,13:43:58
12081,practice,15,1,625,O,2000,03-05-2015,13:43:58
12081,practice,16,1,1041,O,2000,03-05-2015,13:43:58
12081,real,1,1,836,O,2000,03-05-2015,13:43:58
12081,real,2,0,716,O,2000,03-05-2015,13:43:58
12081,real,3,1,456,O,2000,03-05-2015,13:43:58
12081,real,4,1,470,Q,1000,03-05-2015,13:43:58
12081,real,5,1,484,O,1000,03-05-2015,13:43:58
12081,real,6,1,521,O,2000,03-05-2015,13:43:58
12081,real,7,1,446,Q,2000,03-05-2015,13:43:58
12081,real,8,1,382,O,1000,03-05-2015,13:43:58
12081,real,9,1,414,Q,1000,03-05-2015,13:43:58
12081,real,10,1,432,Q,1000,03-05-2015,13:43:58
12081,real,11,1,504,O,2000,03-05-2015,13:43:58
12081,real,12,1,453,Q,1000,03-05-2015,13:43:58
12081,real,13,1,412,Q,2000,03-05-2015,13:43:58
12081,real,14,1,525,O,1000,03-05-2015,13:43:58
12081,real,15,1,369,O,2000,03-05-2015,13:43:58
12081,real,16,1,413,Q,2000,03-05-2015,13:43:58
12081,real,17,1,461,Q,1000,03-05-2015,13:43:58
12081,real,18,1,653,O,1000,03-05-2015,13:43:58
12081,real,19,1,459,Q,2000,03-05-2015,13:43:58
12081,real,20,1,459,O,1000,03-05-2015,13:43:58
12081,real,21,1,388,Q,2000,03-05-2015,13:43:58
12081,real,22,1,445,O,2000,03-05-2015,13:43:58
12081,real,23,1,452,O,2000,03-05-2015,13:43:58
12081,real,24,1,444,Q,2000,03-05-2015,13:43:58
12081,real,25,1,474,Q,1000,03-05-2015,13:43:58
12081,real,26,1,441,Q,1000,03-05-2015,13:43:58
12081,real,27,1,457,Q,1000,03-05-2015,13:43:58
12081,real,28,1,367,Q,2000,03-05-2015,13:43:58
12081,real,29,1,586,O,2000,03-05-2015,13:43:58
12081,real,30,1,530,O,1000,03-05-2015,13:43:58
12081,real,31,1,472,Q,2000,03-05-2015,13:43:58
12081,real,32,1,375,O,1000,03-05-2015,13:43:58
12081,real,33,1,1016,Q,1000,03-05-2015,13:43:58
12081,real,34,1,385,Q,1000,03-05-2015,13:43:58
12081,real,35,1,355,O,1000,03-05-2015,13:43:58
12081,real,36,1,429,Q,2000,03-05-2015,13:43:58
12081,real,37,1,525,Q,1000,03-05-2015,13:43:58
12081,real,38,1,536,O,1000,03-05-2015,13:43:58
12081,real,39,1,492,O,2000,03-05-2015,13:43:58
12081,real,40,1,426,O,1000,03-05-2015,13:43:58
12081,real,41,1,400,O,2000,03-05-2015,13:43:58
12081,real,42,1,369,Q,1000,03-05-2015,13:43:58
12081,real,43,1,370,O,1000,03-05-2015,13:43:58
12081,real,44,1,445,O,2000,03-05-2015,13:43:58
12081,real,45,1,483,Q,2000,03-05-2015,13:43:58
12081,real,46,1,506,Q,2000,03-05-2015,13:43:58
12081,real,47,1,406,O,1000,03-05-2015,13:43:58
12081,real,48,1,431,Q,2000,03-05-2015,13:43:58
12083,practice,1,1,538,O,2000,03-05-2015,13:46:45
12083,practice,2,1,614,Q,1000,03-05-2015,13:46:45
12083,practice,3,1,438,O,1000,03-05-2015,13:46:45
12083,practice,4,1,373,O,1000,03-05-2015,13:46:45
12083,practice,5,0,959,O,2000,03-05-2015,13:46:45
12083,practice,6,1,809,Q,2000,03-05-2015,13:46:45
12083,practice,7,1,667,O,2000,03-05-2015,13:46:45
12083,practice,8,0,633,O,1000,03-05-2015,13:46:45
12083,practice,9,0,921,Q,2000,03-05-2015,13:46:45
12083,practice,10,1,493,O,1000,03-05-2015,13:46:45
12083,practice,11,1,562,Q,2000,03-05-2015,13:46:45
12083,practice,12,1,718,Q,2000,03-05-2015,13:46:45
12083,practice,13,1,938,Q,1000,03-05-2015,13:46:45
12083,practice,14,1,582,Q,1000,03-05-2015,13:46:45
12083,practice,15,1,488,O,2000,03-05-2015,13:46:45
12083,practice,16,1,869,Q,1000,03-05-2015,13:46:45
12083,real,1,1,801,Q,1000,03-05-2015,13:46:45
12083,real,2,1,753,Q,1000,03-05-2015,13:46:45
12083,real,3,0,581,O,2000,03-05-2015,13:46:45
12083,real,4,1,399,O,1000,03-05-2015,13:46:45
12083,real,5,1,544,Q,2000,03-05-2015,13:46:45
12083,real,6,1,660,O,1000,03-05-2015,13:46:45
12083,real,7,1,523,Q,1000,03-05-2015,13:46:45
12083,real,8,1,632,O,2000,03-05-2015,13:46:45
12083,real,9,0,800,O,2000,03-05-2015,13:46:45
12083,real,10,0,584,Q,1000,03-05-2015,13:46:45
12083,real,11,1,682,Q,1000,03-05-2015,13:46:45
12083,real,12,1,552,Q,2000,03-05-2015,13:46:45
12083,real,13,1,499,Q,1000,03-05-2015,13:46:45
12083,real,14,1,553,Q,2000,03-05-2015,13:46:45
12083,real,15,1,515,Q,2000,03-05-2015,13:46:45
12083,real,16,0,608,O,2000,03-05-2015,13:46:45
12083,real,17,1,449,Q,1000,03-05-2015,13:46:45
12083,real,18,0,719,O,1000,03-05-2015,13:46:45
12083,real,19,1,379,O,1000,03-05-2015,13:46:45
12083,real,20,1,636,O,2000,03-05-2015,13:46:45
12083,real,21,1,346,O,1000,03-05-2015,13:46:45
12083,real,22,1,701,O,2000,03-05-2015,13:46:45
12083,real,23,1,346,O,1000,03-05-2015,13:46:45
12083,real,24,1,302,O,2000,03-05-2015,13:46:45
12083,real,25,1,458,Q,2000,03-05-2015,13:46:45
12083,real,26,1,506,Q,2000,03-05-2015,13:46:45
12083,real,27,1,431,O,1000,03-05-2015,13:46:45
12083,real,28,0,1095,O,2000,03-05-2015,13:46:45
12083,real,29,1,894,Q,2000,03-05-2015,13:46:45
12083,real,30,1,931,O,1000,03-05-2015,13:46:45
12083,real,31,1,464,O,2000,03-05-2015,13:46:45
12083,real,32,1,423,O,2000,03-05-2015,13:46:45
12083,real,33,1,480,Q,2000,03-05-2015,13:46:45
12083,real,34,1,847,Q,1000,03-05-2015,13:46:45
12083,real,35,1,405,O,1000,03-05-2015,13:46:45
12083,real,36,1,679,Q,2000,03-05-2015,13:46:45
12083,real,37,1,1493,O,2000,03-05-2015,13:46:45
12083,real,38,0,914,O,2000,03-05-2015,13:46:45
12083,real,39,1,679,Q,1000,03-05-2015,13:46:45
12083,real,40,1,476,Q,1000,03-05-2015,13:46:45
12083,real,41,0,678,O,1000,03-05-2015,13:46:45
12083,real,42,1,437,O,1000,03-05-2015,13:46:45
12083,real,43,1,427,Q,2000,03-05-2015,13:46:45
12083,real,44,1,492,O,1000,03-05-2015,13:46:45
12083,real,45,1,554,Q,1000,03-05-2015,13:46:45
12083,real,46,1,532,Q,2000,03-05-2015,13:46:45
12083,real,47,1,688,Q,2000,03-05-2015,13:46:45
12083,real,48,1,574,Q,1000,03-05-2015,13:46:45
12084,practice,1,1,2002,Q,1000,03-05-2015,14:35:57
12084,practice,2,1,1826,O,1000,03-05-2015,14:35:57
12084,practice,3,0,1233,O,2000,03-05-2015,14:35:57
12084,practice,4,1,1113,Q,2000,03-05-2015,14:35:57
12084,practice,5,0,308,O,2000,03-05-2015,14:35:57
12084,practice,6,1,657,O,2000,03-05-2015,14:35:57
12084,practice,7,1,288,Q,2000,03-05-2015,14:35:57
12084,practice,8,1,645,Q,1000,03-05-2015,14:35:57
12084,practice,9,1,564,O,2000,03-05-2015,14:35:57
12084,practice,10,1,581,Q,2000,03-05-2015,14:35:57
12084,practice,11,1,1135,Q,1000,03-05-2015,14:35:57
12084,practice,12,1,690,O,1000,03-05-2015,14:35:57
12084,practice,13,0,1879,O,1000,03-05-2015,14:35:57
12084,practice,14,1,1477,Q,2000,03-05-2015,14:35:57
12084,practice,15,1,538,Q,1000,03-05-2015,14:35:57
12084,practice,16,1,1109,O,1000,03-05-2015,14:35:57
12084,real,1,1,481,O,2000,03-05-2015,14:35:57
12084,real,2,0,1086,O,1000,03-05-2015,14:35:57
12084,real,3,1,572,O,2000,03-05-2015,14:35:57
12084,real,4,1,556,Q,2000,03-05-2015,14:35:57
12084,real,5,1,2071,O,1000,03-05-2015,14:35:57
12084,real,6,1,452,O,1000,03-05-2015,14:35:57
12084,real,7,1,499,O,1000,03-05-2015,14:35:57
12084,real,8,1,487,Q,2000,03-05-2015,14:35:57
12084,real,9,0,804,O,1000,03-05-2015,14:35:57
12084,real,10,1,549,Q,1000,03-05-2015,14:35:57
12084,real,11,1,559,O,1000,03-05-2015,14:35:57
12084,real,12,1,434,O,2000,03-05-2015,14:35:57
12084,real,13,1,489,Q,2000,03-05-2015,14:35:57
12084,real,14,1,486,O,1000,03-05-2015,14:35:57
12084,real,15,1,1107,Q,1000,03-05-2015,14:35:57
12084,real,16,1,495,Q,2000,03-05-2015,14:35:57
12084,real,17,1,629,O,2000,03-05-2015,14:35:57
12084,real,18,0,1660,Q,1000,03-05-2015,14:35:57
12084,real,19,1,651,Q,1000,03-05-2015,14:35:57
12084,real,20,1,562,Q,1000,03-05-2015,14:35:57
12084,real,21,0,852,Q,1000,03-05-2015,14:35:57
12084,real,22,1,601,O,2000,03-05-2015,14:35:57
12084,real,23,1,538,Q,2000,03-05-2015,14:35:57
12084,real,24,1,494,Q,2000,03-05-2015,14:35:57
12084,real,25,0,930,O,2000,03-05-2015,14:35:57
12084,real,26,1,630,Q,2000,03-05-2015,14:35:57
12084,real,27,1,701,Q,1000,03-05-2015,14:35:57
12084,real,28,1,450,Q,1000,03-05-2015,14:35:57
12084,real,29,1,449,O,1000,03-05-2015,14:35:57
12084,real,30,1,647,Q,2000,03-05-2015,14:35:57
12084,real,31,1,982,O,2000,03-05-2015,14:35:57
12084,real,32,1,574,Q,1000,03-05-2015,14:35:57
12084,real,33,0,616,O,1000,03-05-2015,14:35:57
12084,real,34,1,440,O,2000,03-05-2015,14:35:57
12084,real,35,1,574,Q,2000,03-05-2015,14:35:57
12084,real,36,1,1464,Q,1000,03-05-2015,14:35:57
12084,real,37,1,414,O,1000,03-05-2015,14:35:57
12084,real,38,1,423,O,2000,03-05-2015,14:35:57
12084,real,39,0,959,Q,2000,03-05-2015,14:35:57
12084,real,40,1,1377,O,2000,03-05-2015,14:35:57
12084,real,41,1,935,O,2000,03-05-2015,14:35:57
12084,real,42,1,1291,Q,2000,03-05-2015,14:35:57
12084,real,43,1,535,Q,1000,03-05-2015,14:35:57
12084,real,44,1,459,O,2000,03-05-2015,14:35:57
12084,real,45,1,664,Q,1000,03-05-2015,14:35:57
12084,real,46,0,1471,O,1000,03-05-2015,14:35:57
12084,real,47,1,589,Q,2000,03-05-2015,14:35:57
12084,real,48,1,421,O,1000,03-05-2015,14:35:57
12087,practice,1,1,421,Q,2000,03-05-2015,16:34:07
12087,practice,2,1,366,Q,2000,03-05-2015,16:34:07
12087,practice,3,1,568,O,2000,03-05-2015,16:34:07
12087,practice,4,0,1722,O,2000,03-05-2015,16:34:07
12087,practice,5,1,534,Q,1000,03-05-2015,16:34:07
12087,practice,6,1,466,Q,1000,03-05-2015,16:34:07
12087,practice,7,1,456,O,2000,03-05-2015,16:34:07
12087,practice,8,1,703,Q,2000,03-05-2015,16:34:07
12087,practice,9,1,485,O,1000,03-05-2015,16:34:07
12087,practice,10,1,514,Q,1000,03-05-2015,16:34:07
12087,practice,11,1,383,O,1000,03-05-2015,16:34:07
12087,practice,12,0,816,O,1000,03-05-2015,16:34:07
12087,practice,13,1,785,O,1000,03-05-2015,16:34:07
12087,practice,14,1,540,Q,2000,03-05-2015,16:34:07
12087,practice,15,1,648,Q,1000,03-05-2015,16:34:07
12087,practice,16,1,423,O,2000,03-05-2015,16:34:07
12087,real,1,1,416,O,1000,03-05-2015,16:34:07
12087,real,2,1,472,O,2000,03-05-2015,16:34:07
12087,real,3,1,519,Q,1000,03-05-2015,16:34:07
12087,real,4,1,764,O,2000,03-05-2015,16:34:07
12087,real,5,1,510,O,1000,03-05-2015,16:34:07
12087,real,6,1,468,O,2000,03-05-2015,16:34:07
12087,real,7,1,482,O,1000,03-05-2015,16:34:07
12087,real,8,0,711,O,2000,03-05-2015,16:34:07
12087,real,9,1,916,Q,2000,03-05-2015,16:34:07
12087,real,10,1,729,Q,2000,03-05-2015,16:34:07
12087,real,11,1,453,O,2000,03-05-2015,16:34:07
12087,real,12,1,492,Q,2000,03-05-2015,16:34:07
12087,real,13,1,394,Q,1000,03-05-2015,16:34:07
12087,real,14,1,371,Q,2000,03-05-2015,16:34:07
12087,real,15,1,358,Q,1000,03-05-2015,16:34:07
12087,real,16,1,833,Q,2000,03-05-2015,16:34:07
12087,real,17,1,464,O,1000,03-05-2015,16:34:07
12087,real,18,1,648,Q,2000,03-05-2015,16:34:07
12087,real,19,1,479,Q,1000,03-05-2015,16:34:07
12087,real,20,1,789,Q,2000,03-05-2015,16:34:07
12087,real,21,0,877,O,2000,03-05-2015,16:34:07
12087,real,22,1,467,O,2000,03-05-2015,16:34:07
12087,real,23,1,458,O,2000,03-05-2015,16:34:07
12087,real,24,0,752,Q,2000,03-05-2015,16:34:07
12087,real,25,1,507,Q,2000,03-05-2015,16:34:07
12087,real,26,1,656,Q,2000,03-05-2015,16:34:07
12087,real,27,1,614,O,1000,03-05-2015,16:34:07
12087,real,28,1,511,O,1000,03-05-2015,16:34:07
12087,real,29,1,485,O,2000,03-05-2015,16:34:07
12087,real,30,1,658,Q,1000,03-05-2015,16:34:07
12087,real,31,1,409,Q,1000,03-05-2015,16:34:07
12087,real,32,1,419,Q,2000,03-05-2015,16:34:07
12087,real,33,0,706,O,1000,03-05-2015,16:34:07
12087,real,34,1,520,Q,1000,03-05-2015,16:34:07
12087,real,35,1,437,O,1000,03-05-2015,16:34:07
12087,real,36,1,532,O,1000,03-05-2015,16:34:07
12087,real,37,1,384,Q,1000,03-05-2015,16:34:07
12087,real,38,1,466,Q,1000,03-05-2015,16:34:07
12087,real,39,1,376,O,2000,03-05-2015,16:34:07
12087,real,40,1,491,O,1000,03-05-2015,16:34:07
12087,real,41,0,831,Q,2000,03-05-2015,16:34:07
12087,real,42,1,431,O,1000,03-05-2015,16:34:07
12087,real,43,1,415,Q,1000,03-05-2015,16:34:07
12087,real,44,1,456,O,2000,03-05-2015,16:34:07
12087,real,45,1,455,Q,1000,03-05-2015,16:34:07
12087,real,46,0,565,Q,1000,03-05-2015,16:34:07
12087,real,47,1,832,O,1000,03-05-2015,16:34:07
12087,real,48,1,649,O,2000,03-05-2015,16:34:07
12089,practice,1,1,487,O,2000,03-06-2015,09:47:15
12089,practice,2,1,508,O,2000,03-06-2015,09:47:15
12089,practice,3,1,481,Q,2000,03-06-2015,09:47:15
12089,practice,4,1,408,O,2000,03-06-2015,09:47:15
12089,practice,5,1,376,Q,1000,03-06-2015,09:47:15
12089,practice,6,1,371,O,2000,03-06-2015,09:47:15
12089,practice,7,1,1141,O,1000,03-06-2015,09:47:15
12089,practice,8,1,440,Q,1000,03-06-2015,09:47:15
12089,practice,9,1,520,O,1000,03-06-2015,09:47:15
12089,practice,10,1,549,Q,1000,03-06-2015,09:47:15
12089,practice,11,1,520,Q,2000,03-06-2015,09:47:15
12089,practice,12,1,469,Q,1000,03-06-2015,09:47:15
12089,practice,13,1,436,O,1000,03-06-2015,09:47:15
12089,practice,14,1,394,Q,2000,03-06-2015,09:47:15
12089,practice,15,1,413,O,1000,03-06-2015,09:47:15
12089,practice,16,1,470,Q,2000,03-06-2015,09:47:15
12089,real,1,1,431,O,2000,03-06-2015,09:47:15
12089,real,2,1,439,O,2000,03-06-2015,09:47:15
12089,real,3,1,455,O,1000,03-06-2015,09:47:15
12089,real,4,0,1150,O,2000,03-06-2015,09:47:15
12089,real,5,1,425,Q,2000,03-06-2015,09:47:15
12089,real,6,1,353,O,2000,03-06-2015,09:47:15
12089,real,7,1,411,Q,2000,03-06-2015,09:47:15
12089,real,8,1,509,Q,1000,03-06-2015,09:47:15
12089,real,9,1,928,Q,2000,03-06-2015,09:47:15
12089,real,10,1,517,Q,2000,03-06-2015,09:47:15
12089,real,11,1,833,O,1000,03-06-2015,09:47:15
12089,real,12,0,3424,Q,1000,03-06-2015,09:47:15
12089,real,13,1,745,Q,1000,03-06-2015,09:47:15
12089,real,14,1,437,O,2000,03-06-2015,09:47:15
12089,real,15,1,2044,Q,2000,03-06-2015,09:47:15
12089,real,16,1,644,O,2000,03-06-2015,09:47:15
12089,real,17,1,667,Q,1000,03-06-2015,09:47:15
12089,real,18,1,594,O,1000,03-06-2015,09:47:15
12089,real,19,1,412,O,1000,03-06-2015,09:47:15
12089,real,20,1,420,O,2000,03-06-2015,09:47:15
12089,real,21,1,519,Q,1000,03-06-2015,09:47:15
12089,real,22,1,892,O,2000,03-06-2015,09:47:15
12089,real,23,1,417,Q,2000,03-06-2015,09:47:15
12089,real,24,1,641,Q,1000,03-06-2015,09:47:15
12089,real,25,1,561,O,2000,03-06-2015,09:47:15
12089,real,26,1,523,Q,1000,03-06-2015,09:47:15
12089,real,27,1,504,O,1000,03-06-2015,09:47:15
12089,real,28,1,949,Q,1000,03-06-2015,09:47:15
12089,real,29,1,544,Q,1000,03-06-2015,09:47:15
12089,real,30,1,620,O,1000,03-06-2015,09:47:15
12089,real,31,1,644,Q,1000,03-06-2015,09:47:15
12089,real,32,1,443,O,1000,03-06-2015,09:47:15
12089,real,33,1,563,O,2000,03-06-2015,09:47:15
12089,real,34,1,566,Q,2000,03-06-2015,09:47:15
12089,real,35,1,720,O,1000,03-06-2015,09:47:15
12089,real,36,1,965,O,1000,03-06-2015,09:47:15
12089,real,37,1,471,O,2000,03-06-2015,09:47:15
12089,real,38,1,493,Q,2000,03-06-2015,09:47:15
12089,real,39,1,451,O,2000,03-06-2015,09:47:15
12089,real,40,1,514,Q,1000,03-06-2015,09:47:15
12089,real,41,1,388,Q,2000,03-06-2015,09:47:15
12089,real,42,1,487,O,1000,03-06-2015,09:47:15
12089,real,43,1,596,Q,1000,03-06-2015,09:47:15
12089,real,44,0,3606,Q,2000,03-06-2015,09:47:15
12089,real,45,1,1535,Q,2000,03-06-2015,09:47:15
12089,real,46,1,1219,O,1000,03-06-2015,09:47:15
12089,real,47,1,459,Q,2000,03-06-2015,09:47:15
12089,real,48,1,363,O,1000,03-06-2015,09:47:15
12092,practice,1,1,377,Q,2000,03-06-2015,11:46:19
12092,practice,2,0,347,Q,1000,03-06-2015,11:46:19
12092,practice,3,1,574,O,1000,03-06-2015,11:46:19
12092,practice,4,1,1017,Q,1000,03-06-2015,11:46:19
12092,practice,5,1,560,Q,1000,03-06-2015,11:46:19
12092,practice,6,0,1075,O,2000,03-06-2015,11:46:19
12092,practice,7,1,394,O,1000,03-06-2015,11:46:19
12092,practice,8,1,482,Q,2000,03-06-2015,11:46:19
12092,practice,9,1,408,O,2000,03-06-2015,11:46:19
12092,practice,10,1,360,O,1000,03-06-2015,11:46:19
12092,practice,11,1,356,Q,2000,03-06-2015,11:46:19
12092,practice,12,1,414,Q,2000,03-06-2015,11:46:19
12092,practice,13,1,351,O,1000,03-06-2015,11:46:19
12092,practice,14,1,354,Q,1000,03-06-2015,11:46:19
12092,practice,15,1,524,O,2000,03-06-2015,11:46:19
12092,practice,16,1,577,O,2000,03-06-2015,11:46:19
12092,real,1,1,570,O,2000,03-06-2015,11:46:19
12092,real,2,1,429,Q,2000,03-06-2015,11:46:19
12092,real,3,1,413,Q,1000,03-06-2015,11:46:19
12092,real,4,1,309,Q,2000,03-06-2015,11:46:19
12092,real,5,1,306,O,2000,03-06-2015,11:46:19
12092,real,6,1,551,O,1000,03-06-2015,11:46:19
12092,real,7,1,321,Q,1000,03-06-2015,11:46:19
12092,real,8,1,326,O,1000,03-06-2015,11:46:19
12092,real,9,1,321,Q,2000,03-06-2015,11:46:19
12092,real,10,1,374,Q,1000,03-06-2015,11:46:19
12092,real,11,1,351,Q,2000,03-06-2015,11:46:19
12092,real,12,1,418,O,1000,03-06-2015,11:46:19
12092,real,13,1,473,O,2000,03-06-2015,11:46:19
12092,real,14,1,303,O,2000,03-06-2015,11:46:19
12092,real,15,1,348,Q,2000,03-06-2015,11:46:19
