Subject,Trial,Tone1,Tone2,Difference,CorrectResponse,Accuracy,LoudThreshold.last,NextTrial.ACC,Reversal,ReversalNumb
12139,50,13,19,6,second,0,7,1,1,21
12139,51,4,13,9,second,1,7,0,1,22
12139,52,13,5,8,first,0,7,1,1,23
12139,53,24,13,11,first,1,7,0,1,24
12139,54,13,3,10,first,1,7,1,0,
12139,55,13,4,9,first,1,7,1,0,
12139,56,5,13,8,second,1,7,1,0,
12139,57,6,13,7,second,1,7,1,0,
12139,58,13,7,6,first,1,7,1,0,
12139,59,8,13,5,second,0,7,1,1,25
12139,60,21,13,8,first,1,7,0,1,26
12139,61,13,6,7,first,1,7,1,0,
12139,62,7,13,6,second,0,7,1,1,27
12139,63,13,4,9,first,1,7,0,1,28
12139,64,21,13,8,first,1,7,1,0,
12140,1,3,13,10,second,1,1,,,
12140,2,13,21,8,second,1,1,1,0,
12140,3,13,7,6,first,1,1,1,0,
12140,4,9,13,4,second,0,1,1,1,1
12140,5,13,23,10,second,1,1,0,1,2
12140,6,5,13,8,second,0,1,1,1,3
12140,7,13,26,13,second,1,1,0,1,4
12140,8,1,13,12,second,0,1,1,1,5
12140,9,0,13,13,second,1,1,0,1,6
12140,10,13,1,12,first,1,1,1,0,
12140,11,2,13,11,second,1,1,1,0,
12140,12,23,13,10,first,1,1,1,0,
12140,13,13,4,9,first,1,1,1,0,
12140,14,21,13,8,first,1,1,1,0,
12140,15,6,13,7,second,1,1,1,0,
12140,16,13,7,6,first,1,1,1,0,
12140,17,13,8,5,first,1,1,1,0,
12140,18,13,17,4,second,1,1,1,0,
12140,19,13,16,3,second,1,1,1,0,
12140,20,15,13,2,first,1,1,1,0,
12140,21,13,14,1,second,0,1,1,1,7
12140,22,13,9,4,first,1,1,0,1,8
12140,23,13,10,3,first,1,1,1,0,
12140,24,11,13,2,second,1,1,1,0,
12140,25,13,14,1,second,0,1,1,1,9
12140,26,17,13,4,first,1,1,0,1,10
12140,27,10,13,3,second,1,1,1,0,
12140,28,11,13,2,second,0,1,1,1,11
12140,29,13,18,5,second,1,1,0,1,12
12140,30,17,13,4,first,1,1,1,0,
12140,31,10,13,3,second,0,1,1,1,13
12140,32,19,13,6,first,1,1,0,1,14
12140,33,18,13,5,first,1,1,1,0,
12140,34,13,17,4,second,1,1,1,0,
12140,35,13,16,3,second,1,1,1,0,
12140,36,11,13,2,second,0,1,1,1,15
12140,37,13,18,5,second,1,1,0,1,16
12140,38,9,13,4,second,0,1,1,1,17
12140,39,20,13,7,first,1,1,0,1,18
12140,40,13,7,6,first,1,1,1,0,
12140,41,18,13,5,first,1,1,1,0,
12140,42,13,9,4,first,0,1,1,1,19
12140,43,20,13,7,first,1,1,0,1,20
12140,44,19,13,6,first,1,1,1,0,
12140,45,13,8,5,first,1,1,1,0,
12140,46,13,9,4,first,0,1,1,1,21
12140,47,13,6,7,first,1,1,0,1,22
12140,48,13,19,6,second,1,1,1,0,
12140,49,18,13,5,first,1,1,1,0,
12140,50,17,13,4,first,1,1,1,0,
12140,51,13,10,3,first,1,1,1,0,
12140,52,11,13,2,second,0,1,1,1,23
12140,53,13,8,5,first,1,1,0,1,24
12140,54,9,13,4,second,1,1,1,0,
12140,55,13,16,3,second,1,1,1,0,
12140,56,15,13,2,first,0,1,1,1,25
12140,57,13,8,5,first,1,1,0,1,26
12140,58,13,17,4,second,1,1,1,0,
12140,59,13,16,3,second,0,1,1,1,27
12140,60,7,13,6,second,1,1,0,1,28
12140,61,18,13,5,first,1,1,1,0,
12140,62,13,9,4,first,1,1,1,0,
12140,63,13,16,3,second,1,1,1,0,
12140,64,15,13,2,first,1,1,1,0,
12141,1,13,23,10,second,1,12,,,
12141,2,13,21,8,second,1,12,1,0,
12141,3,7,13,6,second,1,12,1,0,
12141,4,13,9,4,first,1,12,1,0,
12141,5,15,13,2,first,0,12,1,1,1
12141,6,5,13,8,second,0,12,0,0,
12141,7,0,13,13,second,1,12,0,1,2
12141,8,13,1,12,first,1,12,1,0,
12141,9,24,13,11,first,1,12,1,0,
12141,10,13,3,10,first,1,12,1,0,
12141,11,22,13,9,first,1,12,1,0,
12141,12,5,13,8,second,1,12,1,0,
12141,13,13,20,7,second,0,12,1,1,3
12141,14,13,23,10,second,1,12,0,1,4
12141,15,22,13,9,first,1,12,1,0,
12141,16,13,5,8,first,0,12,1,1,5
12141,17,24,13,11,first,1,12,0,1,6
12141,18,13,23,10,second,1,12,1,0,
12141,19,4,13,9,second,0,12,1,1,7
12141,20,13,25,12,second,1,12,0,1,8
12141,21,24,13,11,first,1,12,1,0,
12141,22,23,13,10,first,1,12,1,0,
12141,23,13,22,9,second,1,12,1,0,
12141,24,21,13,8,first,0,12,1,1,9
12141,25,2,13,11,second,0,12,0,0,
12141,26,13,26,13,second,1,12,0,1,10
12141,27,25,13,12,first,1,12,1,0,
12141,28,13,2,11,first,1,12,1,0,
12141,29,13,3,10,first,0,12,1,1,11
12141,30,13,26,13,second,1,12,0,1,12
12141,31,1,13,12,second,1,12,1,0,
12141,32,13,24,11,second,0,12,1,1,13
12141,33,13,0,13,first,0,12,0,0,
12141,34,26,13,13,first,1,12,0,1,14
12141,35,1,13,12,second,1,12,1,0,
12141,36,13,2,11,first,1,12,1,0,
12141,37,23,13,10,first,1,12,1,0,
12141,38,13,4,9,first,0,12,1,1,15
12141,39,13,1,12,first,1,12,0,1,16
12141,40,13,2,11,first,0,12,1,1,17
12141,41,0,13,13,second,1,12,0,1,18
12141,42,13,1,12,first,0,12,1,1,19
12141,43,13,26,13,second,1,12,0,1,20
12141,44,13,1,12,first,1,12,1,0,
12141,45,24,13,11,first,1,12,1,0,
12141,46,13,3,10,first,0,12,1,1,21
12141,47,0,13,13,second,1,12,0,1,22
12141,48,1,13,12,second,1,12,1,0,
12141,49,13,2,11,first,1,12,1,0,
12141,50,3,13,10,second,1,12,1,0,
12141,51,22,13,9,first,1,12,1,0,
12141,52,21,13,8,first,0,12,1,1,23
12141,53,13,24,11,second,1,12,0,1,24
12141,54,3,13,10,second,0,12,1,1,25
12141,55,26,13,13,first,0,12,0,0,
12141,56,13,26,13,second,1,12,0,1,26
12141,57,13,1,12,first,1,12,1,0,
12141,58,2,13,11,second,1,12,1,0,
12141,59,23,13,10,first,1,12,1,0,
12141,60,4,13,9,second,1,12,1,0,
12141,61,13,21,8,second,0,12,1,1,27
12141,62,13,24,11,second,1,12,0,1,28
12141,63,13,23,10,second,1,12,1,0,
12141,64,4,13,9,second,0,12,1,1,29
12142,1,3,13,10,second,1,12,,,
12142,2,21,13,8,first,1,12,1,0,
12142,3,13,7,6,first,1,12,1,0,
12142,4,9,13,4,second,1,12,1,0,
12142,5,11,13,2,second,1,12,1,0,
12142,6,13,14,1,second,0,12,1,1,1
12142,7,6,13,7,second,1,12,0,1,2
12142,8,13,19,6,second,0,12,1,1,3
12142,9,4,13,9,second,1,12,0,1,4
12142,10,5,13,8,second,1,12,1,0,
12142,11,13,6,7,first,0,12,1,1,5
12142,12,13,3,10,first,0,12,0,0,
12142,13,0,13,13,second,1,12,0,1,6
12142,14,13,25,12,second,1,12,1,0,
12142,15,13,2,11,first,1,12,1,0,
12142,16,13,3,10,first,1,12,1,0,
12142,17,22,13,9,first,1,12,1,0,
12142,18,5,13,8,second,0,12,1,1,7
12142,19,24,13,11,first,1,12,0,1,8
12142,20,13,23,10,second,1,12,1,0,
12142,21,22,13,9,first,1,12,1,0,
12142,22,21,13,8,first,1,12,1,0,
12142,23,13,20,7,second,1,12,1,0,
12142,24,13,7,6,first,1,12,1,0,
12142,25,18,13,5,first,1,12,1,0,
12142,26,13,17,4,second,1,12,1,0,
12142,27,10,13,3,second,1,12,1,0,
12142,28,13,15,2,second,1,12,1,0,
12142,29,14,13,1,first,1,12,1,0,
12142,30,13,12,1,first,1,12,1,0,
12142,31,13,14,1,second,1,12,1,0,
12142,32,13,12,1,first,0,12,1,1,9
12142,33,9,13,4,second,1,12,0,1,10
12142,34,13,10,3,first,0,12,1,1,11
12142,35,13,7,6,first,0,12,0,0,
12142,36,13,22,9,second,1,12,0,1,12
12142,37,21,13,8,first,0,12,1,1,13
12142,38,24,13,11,first,1,12,0,1,14
12142,39,23,13,10,first,1,12,1,0,
12142,40,22,13,9,first,1,12,1,0,
12142,41,5,13,8,second,1,12,1,0,
12142,42,13,20,7,second,0,12,1,1,15
12142,43,13,23,10,second,1,12,0,1,16
12142,44,13,4,9,first,1,12,1,0,
12142,45,5,13,8,second,1,12,1,0,
12142,46,13,20,7,second,1,12,1,0,
12142,47,13,19,6,second,1,12,1,0,
12142,48,8,13,5,second,0,12,1,1,17
12142,49,13,5,8,first,1,12,0,1,18
12142,50,13,6,7,first,1,12,1,0,
12142,51,19,13,6,first,1,12,1,0,
12142,52,13,18,5,second,0,12,1,1,19
12142,53,13,21,8,second,1,12,0,1,20
12142,54,20,13,7,first,1,12,1,0,
12142,55,7,13,6,second,0,12,1,1,21
12142,56,13,4,9,first,1,12,0,1,22
12142,57,13,21,8,second,0,12,1,1,23
12142,58,13,2,11,first,0,12,0,0,
12142,59,26,13,13,first,1,12,0,1,24
12142,60,25,13,12,first,1,12,1,0,
12142,61,2,13,11,second,0,12,1,1,25
12142,62,26,13,13,first,1,12,0,1,26
12142,63,1,13,12,second,0,12,1,1,27
12142,64,13,0,13,first,1,12,0,1,28
12143,1,23,13,10,first,0,13,,,
12143,2,13,0,13,first,0,13,0,0,
12143,3,13,0,13,first,1,13,0,1,1
12143,4,13,24,11,second,1,13,1,0,
12143,5,4,13,9,second,1,13,1,0,
12143,6,20,13,7,first,0,13,1,1,2
12143,7,13,0,13,first,0,13,0,0,
12143,8,26,13,13,first,1,13,0,1,3
12143,9,13,25,12,second,0,13,1,1,4
12143,10,26,13,13,first,0,13,0,0,
12143,11,26,13,13,first,0,13,0,0,
12143,12,13,0,13,first,1,13,0,1,5
12143,13,13,1,12,first,0,13,1,1,6
12143,14,0,13,13,second,1,13,0,1,7
12143,15,13,1,12,first,0,13,1,1,8
12143,16,0,13,13,second,1,13,0,1,9
12143,17,1,13,12,second,0,13,1,1,10
12143,18,26,13,13,first,0,13,0,0,
12143,19,13,0,13,first,0,13,0,0,
12143,20,13,0,13,first,0,13,0,0,
12143,21,13,26,13,second,1,13,0,1,11
12143,22,13,25,12,second,1,13,1,0,
12143,23,2,13,11,second,0,13,1,1,12
12143,24,13,26,13,second,0,13,0,0,
12143,25,13,0,13,first,0,13,0,0,
12143,26,13,26,13,second,1,13,0,1,13
12143,27,1,13,12,second,0,13,1,1,14
12143,28,26,13,13,first,1,13,0,1,15
12143,29,25,13,12,first,0,13,1,1,16
12143,30,13,26,13,second,1,13,0,1,17
12143,31,13,25,12,second,1,13,1,0,
12143,32,24,13,11,first,0,13,1,1,18
12143,33,0,13,13,second,0,13,0,0,
12143,34,13,26,13,second,0,13,0,0,
12143,35,0,13,13,second,1,13,0,1,19
12143,36,13,1,12,first,0,13,1,1,20
12143,37,13,0,13,first,1,13,0,1,21
12143,38,25,13,12,first,0,13,1,1,22
12143,39,26,13,13,first,1,13,0,1,23
12143,40,25,13,12,first,1,13,1,0,
12143,41,13,24,11,second,0,13,1,1,24
12143,42,13,0,13,first,0,13,0,0,
12143,43,26,13,13,first,0,13,0,0,
12143,44,0,13,13,second,0,13,0,0,
12143,45,13,26,13,second,0,13,0,0,
12143,46,13,0,13,first,0,13,0,0,
12143,47,26,13,13,first,0,13,0,0,
12143,48,13,26,13,second,0,13,0,0,
12143,49,13,26,13,second,0,13,0,0,
12143,50,13,26,13,second,1,13,0,1,25
12143,51,1,13,12,second,1,13,1,0,
12143,52,24,13,11,first,1,13,1,0,
12143,53,13,3,10,first,1,13,1,0,
12143,54,22,13,9,first,0,13,1,1,26
12143,55,1,13,12,second,1,13,0,1,27
12143,56,13,2,11,first,1,13,1,0,
12143,57,3,13,10,second,0,13,1,1,28
12143,58,13,26,13,second,1,13,0,1,29
12143,59,13,1,12,first,0,13,1,1,30
12143,60,0,13,13,second,0,13,0,0,
12143,61,13,26,13,second,0,13,0,0,
12143,62,0,13,13,second,1,13,0,1,31
12143,63,1,13,12,second,1,13,1,0,
12143,64,2,13,11,second,0,13,1,1,32
12144,1,13,23,10,second,1,7,,,
12144,2,5,13,8,second,0,7,1,1,1
12144,3,13,0,13,first,1,7,0,1,2
12144,4,13,24,11,second,1,7,1,0,
12144,5,13,22,9,second,0,7,1,1,3
12144,6,13,26,13,second,1,7,0,1,4
12144,7,2,13,11,second,0,7,1,1,5
12144,8,26,13,13,first,1,7,0,1,6
12144,9,13,25,12,second,1,7,1,0,
12144,10,13,24,11,second,1,7,1,0,
12144,11,3,13,10,second,0,7,1,1,7
12144,12,13,0,13,first,0,7,0,0,
12144,13,0,13,13,second,1,7,0,1,8
12144,14,1,13,12,second,1,7,1,0,
12144,15,13,2,11,first,1,7,1,0,
12144,16,23,13,10,first,1,7,1,0,
12144,17,13,4,9,first,0,7,1,1,9
12144,18,25,13,12,first,1,7,0,1,10
12144,19,24,13,11,first,1,7,1,0,
12144,20,13,3,10,first,1,7,1,0,
12144,21,13,22,9,second,1,7,1,0,
12144,22,13,5,8,first,0,7,1,1,11
12144,23,13,2,11,first,1,7,0,1,12
12144,24,3,13,10,second,1,7,1,0,
12144,25,4,13,9,second,0,7,1,1,13
12144,26,13,1,12,first,1,7,0,1,14
12144,27,24,13,11,first,1,7,1,0,
12144,28,13,23,10,second,1,7,1,0,
12144,29,13,22,9,second,0,7,1,1,15
12144,30,25,13,12,first,1,7,0,1,16
12144,31,13,24,11,second,1,7,1,0,
12144,32,13,23,10,second,1,7,1,0,
12144,33,22,13,9,first,1,7,1,0,
12144,34,13,5,8,first,1,7,1,0,
12144,35,6,13,7,second,1,7,1,0,
12144,36,13,7,6,first,1,7,1,0,
12144,37,18,13,5,first,1,7,1,0,
12144,38,9,13,4,second,1,7,1,0,
12144,39,13,16,3,second,1,7,1,0,
12144,40,15,13,2,first,0,7,1,1,17
12144,41,8,13,5,second,0,7,0,0,
12144,42,13,21,8,second,1,7,0,1,18
12144,43,20,13,7,first,1,7,1,0,
12144,44,19,13,6,first,1,7,1,0,
12144,45,13,8,5,first,1,7,1,0,
12144,46,17,13,4,first,1,7,1,0,
12144,47,10,13,3,second,1,7,1,0,
12144,48,15,13,2,first,1,7,1,0,
12144,49,12,13,1,second,1,7,1,0,
12144,50,12,13,1,second,1,7,1,0,
12144,51,13,14,1,second,1,7,1,0,
12144,52,12,13,1,second,1,7,1,0,
12144,53,13,12,1,first,1,7,1,0,
12144,54,13,14,1,second,0,7,1,1,19
12144,55,17,13,4,first,1,7,0,1,20
12144,56,16,13,3,first,1,7,1,0,
12144,57,13,11,2,first,1,7,1,0,
12144,58,14,13,1,first,1,7,1,0,
12144,59,12,13,1,second,0,7,1,1,21
12144,60,13,17,4,second,1,7,0,1,22
12144,61,10,13,3,second,1,7,1,0,
12144,62,13,11,2,first,0,7,1,1,23
12144,63,13,8,5,first,0,7,0,0,
12144,64,13,5,8,first,1,7,0,1,24
12147,1,13,3,10,first,1,5,,,
12147,2,13,21,8,second,1,5,1,0,
12147,3,19,13,6,first,1,5,1,0,
12147,4,13,9,4,first,1,5,1,0,
12147,5,13,15,2,second,0,5,1,1,1
12147,6,13,21,8,second,1,5,0,1,2
12147,7,13,7,6,first,1,5,1,0,
12147,8,13,18,5,second,1,5,1,0,
12147,9,9,13,4,second,0,5,1,1,3
12147,10,13,20,7,second,1,5,0,1,4
12147,11,13,7,6,first,1,5,1,0,
12147,12,13,8,5,first,1,5,1,0,
12147,13,13,9,4,first,1,5,1,0,
12147,14,16,13,3,first,1,5,1,0,
12147,15,13,15,2,second,1,5,1,0,
12147,16,12,13,1,second,1,5,1,0,
12147,17,13,14,1,second,0,5,1,1,5
12147,18,17,13,4,first,1,5,0,1,6
12147,19,16,13,3,first,1,5,1,0,
12147,20,11,13,2,second,0,5,1,1,7
12147,21,18,13,5,first,1,5,0,1,8
12147,22,17,13,4,first,1,5,1,0,
12147,23,13,10,3,first,1,5,1,0,
12147,24,11,13,2,second,0,5,1,1,9
12147,25,13,8,5,first,1,5,0,1,10
12147,26,9,13,4,second,1,5,1,0,
12147,27,13,16,3,second,1,5,1,0,
12147,28,13,11,2,first,1,5,1,0,
12147,29,12,13,1,second,1,5,1,0,
12147,30,12,13,1,second,0,5,1,1,11
12147,31,9,13,4,second,1,5,0,1,12
12147,32,13,16,3,second,1,5,1,0,
12147,33,15,13,2,first,1,5,1,0,
12147,34,14,13,1,first,1,5,1,0,
12147,35,13,14,1,second,0,5,1,1,13
12147,36,9,13,4,second,0,5,0,0,
12147,37,6,13,7,second,1,5,0,1,14
12147,38,7,13,6,second,1,5,1,0,
12147,39,13,18,5,second,1,5,1,0,
12147,40,13,17,4,second,1,5,1,0,
12147,41,10,13,3,second,1,5,1,0,
12147,42,13,11,2,first,0,5,1,1,15
12147,43,13,8,5,first,1,5,0,1,16
12147,44,9,13,4,second,1,5,1,0,
12147,45,16,13,3,first,1,5,1,0,
12147,46,11,13,2,second,0,5,1,1,17
12147,47,18,13,5,first,0,5,0,0,
12147,48,21,13,8,first,1,5,0,1,18
12147,49,13,20,7,second,1,5,1,0,
12147,50,13,19,6,second,1,5,1,0,
12147,51,18,13,5,first,1,5,1,0,
12147,52,9,13,4,second,0,5,1,1,19
12147,53,13,6,7,first,1,5,0,1,20
12147,54,13,7,6,first,1,5,1,0,
12147,55,13,18,5,second,1,5,1,0,
12147,56,17,13,4,first,1,5,1,0,
12147,57,16,13,3,first,1,5,1,0,
12147,58,15,13,2,first,1,5,1,0,
12147,59,13,12,1,first,1,5,1,0,
12147,60,13,12,1,first,1,5,1,0,
12147,61,13,14,1,second,0,5,1,1,21
12147,62,17,13,4,first,1,5,0,1,22
12147,63,10,13,3,second,0,5,1,1,23
12147,64,13,7,6,first,1,5,0,1,24
12148,1,13,23,10,second,1,7,,,
12148,2,21,13,8,first,1,7,1,0,
12148,3,13,19,6,second,0,7,1,1,1
12148,4,13,25,12,second,1,7,0,1,2
12148,5,3,13,10,second,0,7,1,1,3
12148,6,0,13,13,second,1,7,0,1,4
12148,7,2,13,11,second,1,7,1,0,
12148,8,13,3,10,first,1,7,1,0,
12148,9,13,4,9,first,1,7,1,0,
12148,10,5,13,8,second,0,7,1,1,5
12148,11,13,24,11,second,1,7,0,1,6
12148,12,13,23,10,second,1,7,1,0,
12148,13,4,13,9,second,0,7,1,1,7
12148,14,13,1,12,first,1,7,0,1,8
12148,15,13,2,11,first,1,7,1,0,
12148,16,3,13,10,second,1,7,1,0,
12148,17,22,13,9,first,1,7,1,0,
12148,18,21,13,8,first,1,7,1,0,
12148,19,13,20,7,second,0,7,1,1,9
12148,20,13,23,10,second,1,7,0,1,10
12148,21,13,4,9,first,1,7,1,0,
12148,22,13,21,8,second,0,7,1,1,11
12148,23,2,13,11,second,1,7,0,1,12
12148,24,23,13,10,first,1,7,1,0,
12148,25,13,4,9,first,1,7,1,0,
12148,26,21,13,8,first,1,7,1,0,
12148,27,20,13,7,first,1,7,1,0,
12148,28,13,7,6,first,1,7,1,0,
12148,29,18,13,5,first,0,7,1,1,13
12148,30,13,5,8,first,1,7,0,1,14
12148,31,13,6,7,first,1,7,1,0,
12148,32,13,7,6,first,1,7,1,0,
12148,33,13,18,5,second,0,7,1,1,15
12148,34,13,5,8,first,1,7,0,1,16
12148,35,6,13,7,second,0,7,1,1,17
12148,36,23,13,10,first,1,7,0,1,18
12148,37,13,4,9,first,1,7,1,0,
12148,38,5,13,8,second,1,7,1,0,
12148,39,6,13,7,second,1,7,1,0,
12148,40,13,19,6,second,1,7,1,0,
12148,41,13,8,5,first,1,7,1,0,
12148,42,9,13,4,second,1,7,1,0,
12148,43,13,16,3,second,1,7,1,0,
12148,44,13,15,2,second,1,7,1,0,
12148,45,12,13,1,second,1,7,1,0,
12148,46,13,14,1,second,1,7,1,0,
12148,47,12,13,1,second,0,7,1,1,19
12148,48,13,17,4,second,1,7,0,1,20
12148,49,10,13,3,second,1,7,1,0,
12148,50,15,13,2,first,0,7,1,1,21
12148,51,13,18,5,second,1,7,0,1,22
12148,52,17,13,4,first,1,7,1,0,
12148,53,16,13,3,first,1,7,1,0,
12148,54,15,13,2,first,1,7,1,0,
12148,55,13,12,1,first,0,7,1,1,23
12148,56,9,13,4,second,1,7,0,1,24
12148,57,13,10,3,first,1,7,1,0,
12148,58,15,13,2,first,0,7,1,1,25
12148,59,18,13,5,first,1,7,0,1,26
12148,60,17,13,4,first,1,7,1,0,
12148,61,13,16,3,second,1,7,1,0,
12148,62,15,13,2,first,0,7,1,1,27
12148,63,13,8,5,first,1,7,0,1,28
12148,64,9,13,4,second,0,7,1,1,29
12149,1,3,13,10,second,1,6,,,
12149,2,13,5,8,first,1,6,1,0,
12149,3,19,13,6,first,1,6,1,0,
12149,4,13,9,4,first,1,6,1,0,
12149,5,15,13,2,first,1,6,1,0,
12149,6,13,14,1,second,0,6,1,1,1
12149,7,13,20,7,second,1,6,0,1,2
12149,8,19,13,6,first,1,6,1,0,
12149,9,18,13,5,first,1,6,1,0,
12149,10,13,17,4,second,1,6,1,0,
12149,11,13,16,3,second,0,6,1,1,3
12149,12,13,7,6,first,1,6,0,1,4
12149,13,8,13,5,second,1,6,1,0,
12149,14,9,13,4,second,1,6,1,0,
12149,15,13,10,3,first,1,6,1,0,
12149,16,13,15,2,second,0,6,1,1,5
12149,17,13,8,5,first,1,6,0,1,6
12149,18,13,9,4,first,1,6,1,0,
12149,19,16,13,3,first,1,6,1,0,
12149,20,15,13,2,first,1,6,1,0,
12149,21,13,14,1,second,1,6,1,0,
12149,22,13,14,1,second,1,6,1,0,
12149,23,12,13,1,second,1,6,1,0,
12149,24,14,13,1,first,1,6,1,0,
12149,25,13,14,1,second,0,6,1,1,7
12149,26,9,13,4,second,0,6,0,0,
12149,27,13,6,7,first,1,6,0,1,8
12149,28,13,7,6,first,1,6,1,0,
12149,29,13,8,5,first,0,6,1,1,9
12149,30,21,13,8,first,1,6,0,1,10
12149,31,6,13,7,second,1,6,1,0,
12149,32,13,19,6,second,1,6,1,0,
12149,33,8,13,5,second,1,6,1,0,
12149,34,13,9,4,first,0,6,1,1,11
12149,35,13,6,7,first,1,6,0,1,12
12149,36,7,13,6,second,1,6,1,0,
12149,37,8,13,5,second,1,6,1,0,
12149,38,13,9,4,first,1,6,1,0,
12149,39,13,16,3,second,1,6,1,0,
12149,40,15,13,2,first,0,6,1,1,13
12149,41,13,8,5,first,1,6,0,1,14
12149,42,13,17,4,second,1,6,1,0,
12149,43,10,13,3,second,1,6,1,0,
12149,44,15,13,2,first,0,6,1,1,15
12149,45,18,13,5,first,1,6,0,1,16
12149,46,9,13,4,second,1,6,1,0,
12149,47,13,16,3,second,0,6,1,1,17
12149,48,7,13,6,second,1,6,0,1,18
12149,49,13,18,5,second,1,6,1,0,
12149,50,17,13,4,first,0,6,1,1,19
12149,51,20,13,7,first,1,6,0,1,20
12149,52,7,13,6,second,1,6,1,0,
12149,53,13,18,5,second,1,6,1,0,
12149,54,9,13,4,second,1,6,1,0,
12149,55,16,13,3,first,1,6,1,0,
12149,56,15,13,2,first,1,6,1,0,
12149,57,13,14,1,second,0,6,1,1,21
12149,58,9,13,4,second,1,6,0,1,22
12149,59,13,10,3,first,1,6,1,0,
12149,60,13,15,2,second,1,6,1,0,
12149,61,13,12,1,first,1,6,1,0,
12149,62,13,12,1,first,0,6,1,1,23
12149,63,17,13,4,first,0,6,0,0,
12149,64,6,13,7,second,1,6,0,1,24
12150,1,23,13,10,first,1,4,,,
12150,2,5,13,8,second,1,4,1,0,
12150,3,13,19,6,second,1,4,1,0,
12150,4,9,13,4,second,1,4,1,0,
12150,5,15,13,2,first,1,4,1,0,
12150,6,13,14,1,second,0,4,1,1,1
12150,7,6,13,7,second,1,4,0,1,2
12150,8,13,7,6,first,1,4,1,0,
12150,9,13,18,5,second,1,4,1,0,
12150,10,13,9,4,first,1,4,1,0,
12150,11,13,16,3,second,1,4,1,0,
12150,12,11,13,2,second,0,4,1,1,3
12150,13,13,18,5,second,1,4,0,1,4
12150,14,17,13,4,first,1,4,1,0,
12150,15,10,13,3,second,1,4,1,0,
12150,16,13,11,2,first,1,4,1,0,
12150,17,13,14,1,second,1,4,1,0,
12150,18,12,13,1,second,0,4,1,1,5
12150,19,17,13,4,first,1,4,0,1,6
12150,20,13,10,3,first,1,4,1,0,
12150,21,13,15,2,second,1,4,1,0,
12150,22,13,12,1,first,1,4,1,0,
12150,23,13,14,1,second,0,4,1,1,7
12150,24,17,13,4,first,1,4,0,1,8
12150,25,10,13,3,second,0,4,1,1,9
12150,26,19,13,6,first,1,4,0,1,10
12150,27,13,18,5,second,1,4,1,0,
12150,28,9,13,4,second,1,4,1,0,
12150,29,13,16,3,second,1,4,1,0,
12150,30,11,13,2,second,0,4,1,1,11
12150,31,13,8,5,first,1,4,0,1,12
12150,32,17,13,4,first,1,4,1,0,
12150,33,13,10,3,first,1,4,1,0,
12150,34,15,13,2,first,1,4,1,0,
12150,35,14,13,1,first,1,4,1,0,
12150,36,13,12,1,first,0,4,1,1,13
12150,37,17,13,4,first,1,4,0,1,14
12150,38,13,16,3,second,1,4,1,0,
12150,39,11,13,2,second,0,4,1,1,15
12150,40,18,13,5,first,1,4,0,1,16
12150,41,13,9,4,first,1,4,1,0,
12150,42,16,13,3,first,1,4,1,0,
12150,43,11,13,2,second,0,4,1,1,17
12150,44,13,18,5,second,1,4,0,1,18
12150,45,13,17,4,second,1,4,1,0,
12150,46,13,10,3,first,1,4,1,0,
12150,47,13,11,2,first,1,4,1,0,
12150,48,12,13,1,second,1,4,1,0,
12150,49,14,13,1,first,1,4,1,0,
12150,50,12,13,1,second,0,4,1,1,19
12150,51,13,17,4,second,1,4,0,1,20
12150,52,16,13,3,first,1,4,1,0,
12150,53,13,15,2,second,0,4,1,1,21
12150,54,18,13,5,first,1,4,0,1,22
12150,55,17,13,4,first,1,4,1,0,
12150,56,10,13,3,second,1,4,1,0,
12150,57,11,13,2,second,1,4,1,0,
12150,58,13,12,1,first,1,4,1,0,
12150,59,13,12,1,first,0,4,1,1,23
12150,60,13,9,4,first,1,4,0,1,24
12150,61,13,10,3,first,1,4,1,0,
12150,62,11,13,2,second,1,4,1,0,
12150,63,13,12,1,first,1,4,1,0,
12150,64,13,14,1,second,0,4,1,1,25
12153,1,3,13,10,second,0,9,,,
12153,2,13,0,13,first,0,9,0,0,
12153,3,13,26,13,second,0,9,0,0,
12153,4,26,13,13,first,0,9,0,0,
12153,5,13,0,13,first,1,9,0,1,1
12153,6,24,13,11,first,1,9,1,0,
12153,7,22,13,9,first,0,9,1,1,2
12153,8,1,13,12,second,0,9,0,0,
12153,9,13,26,13,second,1,9,0,1,3
12153,10,13,1,12,first,1,9,1,0,
12153,11,2,13,11,second,1,9,1,0,
12153,12,13,23,10,second,1,9,1,0,
12153,13,22,13,9,first,1,9,1,0,
12153,14,21,13,8,first,1,9,1,0,
12153,15,13,6,7,first,1,9,1,0,
12153,16,13,7,6,first,1,9,1,0,
12153,17,18,13,5,first,0,9,1,1,4
12153,18,21,13,8,first,0,9,0,0,
12153,19,13,2,11,first,1,9,0,1,5
12153,20,23,13,10,first,0,9,1,1,6
12153,21,26,13,13,first,1,9,0,1,7
12153,22,1,13,12,second,1,9,1,0,
12153,23,13,24,11,second,1,9,1,0,
12153,24,13,3,10,first,0,9,1,1,8
12153,25,26,13,13,first,0,9,0,0,
12153,26,26,13,13,first,1,9,0,1,9
12153,27,13,25,12,second,0,9,1,1,10
12153,28,13,26,13,second,0,9,0,0,
12153,29,0,13,13,second,0,9,0,0,
12153,30,13,0,13,first,1,9,0,1,11
12153,31,13,1,12,first,0,9,1,1,12
