Subject,TrialProc,Trial,Condition,RT,Accuracy,Response,Word,Hue,SessionDate,SessionTime
12381,real,103,incongruent,1059,1,BLUE,RED,blue,07-02-2015,13:40:55
12381,real,104,congruent,497,1,BLUE,BLUE,blue,07-02-2015,13:40:55
12381,real,105,incongruent,645,1,GREEN,BLUE,green,07-02-2015,13:40:55
12381,real,106,congruent,502,1,BLUE,BLUE,blue,07-02-2015,13:40:55
12381,real,107,incongruent,768,1,GREEN,RED,green,07-02-2015,13:40:55
12381,real,108,congruent,1337,1,GREEN,GREEN,green,07-02-2015,13:40:55
12381,real,109,incongruent,836,1,RED,GREEN,red,07-02-2015,13:40:55
12381,real,110,congruent,610,1,RED,RED,red,07-02-2015,13:40:55
12381,real,111,incongruent,1755,1,RED,BLUE,red,07-02-2015,13:40:55
12381,real,112,congruent,700,1,GREEN,GREEN,green,07-02-2015,13:40:55
12381,real,113,incongruent,1641,1,BLUE,RED,blue,07-02-2015,13:40:55
12381,real,114,congruent,895,1,RED,RED,red,07-02-2015,13:40:55
12381,real,115,congruent,555,1,GREEN,GREEN,green,07-02-2015,13:40:55
12381,real,116,congruent,534,1,BLUE,BLUE,blue,07-02-2015,13:40:55
12381,real,117,congruent,1289,1,BLUE,BLUE,blue,07-02-2015,13:40:55
12381,real,118,congruent,573,1,GREEN,GREEN,green,07-02-2015,13:40:55
12381,real,119,congruent,614,1,BLUE,BLUE,blue,07-02-2015,13:40:55
12381,real,120,congruent,478,1,BLUE,BLUE,blue,07-02-2015,13:40:55
12381,real,121,congruent,611,1,RED,RED,red,07-02-2015,13:40:55
12381,real,122,incongruent,684,0,BLUE,BLUE,red,07-02-2015,13:40:55
12381,real,123,congruent,609,1,GREEN,GREEN,green,07-02-2015,13:40:55
12381,real,124,congruent,712,1,RED,RED,red,07-02-2015,13:40:55
12381,real,125,congruent,845,1,GREEN,GREEN,green,07-02-2015,13:40:55
12381,real,126,incongruent,1156,1,BLUE,RED,blue,07-02-2015,13:40:55
12381,real,127,congruent,702,1,RED,RED,red,07-02-2015,13:40:55
12381,real,128,congruent,578,1,RED,RED,red,07-02-2015,13:40:55
12381,real,129,congruent,667,1,GREEN,GREEN,green,07-02-2015,13:40:55
12381,real,130,congruent,1096,1,RED,RED,red,07-02-2015,13:40:55
12381,real,131,congruent,597,1,BLUE,BLUE,blue,07-02-2015,13:40:55
12381,real,132,incongruent,727,1,BLUE,RED,blue,07-02-2015,13:40:55
12381,real,133,congruent,626,1,GREEN,GREEN,green,07-02-2015,13:40:55
12381,real,134,incongruent,713,1,GREEN,RED,green,07-02-2015,13:40:55
12381,real,135,congruent,917,1,BLUE,BLUE,blue,07-02-2015,13:40:55
12381,real,136,congruent,641,1,GREEN,GREEN,green,07-02-2015,13:40:55
12381,real,137,congruent,728,1,RED,RED,red,07-02-2015,13:40:55
12381,real,138,incongruent,1930,1,RED,GREEN,red,07-02-2015,13:40:55
12381,real,139,congruent,1114,1,BLUE,BLUE,blue,07-02-2015,13:40:55
12381,real,140,congruent,694,1,RED,RED,red,07-02-2015,13:40:55
12381,real,141,congruent,729,1,RED,RED,red,07-02-2015,13:40:55
12381,real,142,incongruent,1252,1,BLUE,GREEN,blue,07-02-2015,13:40:55
12381,real,143,congruent,1962,1,RED,RED,red,07-02-2015,13:40:55
12381,real,144,congruent,1444,1,GREEN,GREEN,green,07-02-2015,13:40:55
12381,real,145,congruent,1610,1,RED,RED,red,07-02-2015,13:40:55
12381,real,146,congruent,1219,1,BLUE,BLUE,blue,07-02-2015,13:40:55
12381,real,147,incongruent,898,1,RED,BLUE,red,07-02-2015,13:40:55
12381,real,148,incongruent,1279,1,RED,GREEN,red,07-02-2015,13:40:55
12381,real,149,congruent,2771,1,BLUE,BLUE,blue,07-02-2015,13:40:55
12381,real,150,congruent,1406,1,GREEN,GREEN,green,07-02-2015,13:40:55
12381,real,151,congruent,1445,1,BLUE,BLUE,blue,07-02-2015,13:40:55
12381,real,152,congruent,1252,1,RED,RED,red,07-02-2015,13:40:55
12381,real,153,incongruent,450,1,RED,GREEN,red,07-02-2015,13:40:55
12381,real,154,congruent,479,1,RED,RED,red,07-02-2015,13:40:55
12381,real,155,incongruent,900,1,GREEN,BLUE,green,07-02-2015,13:40:55
12381,real,156,congruent,608,1,RED,RED,red,07-02-2015,13:40:55
12381,real,157,congruent,679,1,GREEN,GREEN,green,07-02-2015,13:40:55
12381,real,158,congruent,500,1,GREEN,GREEN,green,07-02-2015,13:40:55
12381,real,159,congruent,616,1,RED,RED,red,07-02-2015,13:40:55
12381,real,160,congruent,944,1,GREEN,GREEN,green,07-02-2015,13:40:55
12381,real,161,congruent,1179,1,BLUE,BLUE,blue,07-02-2015,13:40:55
12381,real,162,congruent,1588,1,GREEN,GREEN,green,07-02-2015,13:40:55
12382,practice,1,congruent,1419,1,RED,RED,red,07-13-2015,14:34:57
12382,practice,2,incongruent,967,0,BLUE,BLUE,green,07-13-2015,14:34:57
12382,practice,3,congruent,1191,1,RED,RED,red,07-13-2015,14:34:57
12382,practice,4,congruent,1840,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,practice,5,congruent,671,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,practice,6,incongruent,875,0,GREEN,GREEN,red,07-13-2015,14:34:57
12382,practice,7,incongruent,1169,0,RED,RED,green,07-13-2015,14:34:57
12382,practice,8,congruent,1002,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,practice,9,congruent,1130,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,practice,10,congruent,438,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,practice,11,congruent,491,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,practice,12,incongruent,1872,1,BLUE,RED,blue,07-13-2015,14:34:57
12382,practice,13,incongruent,877,0,GREEN,GREEN,blue,07-13-2015,14:34:57
12382,practice,14,congruent,947,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,practice,15,congruent,870,1,RED,RED,red,07-13-2015,14:34:57
12382,practice,16,congruent,714,1,RED,RED,red,07-13-2015,14:34:57
12382,practice,17,congruent,614,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,practice,18,incongruent,1639,1,RED,BLUE,red,07-13-2015,14:34:57
12382,real,1,congruent,944,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,2,congruent,563,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,3,congruent,517,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,4,congruent,1089,1,RED,RED,red,07-13-2015,14:34:57
12382,real,5,congruent,486,1,RED,RED,red,07-13-2015,14:34:57
12382,real,6,congruent,466,1,RED,RED,red,07-13-2015,14:34:57
12382,real,7,incongruent,1064,1,GREEN,BLUE,green,07-13-2015,14:34:57
12382,real,8,congruent,525,1,RED,RED,red,07-13-2015,14:34:57
12382,real,9,incongruent,1624,1,RED,BLUE,red,07-13-2015,14:34:57
12382,real,10,incongruent,1270,1,RED,BLUE,red,07-13-2015,14:34:57
12382,real,11,incongruent,1235,1,GREEN,RED,green,07-13-2015,14:34:57
12382,real,12,incongruent,1058,1,GREEN,RED,green,07-13-2015,14:34:57
12382,real,13,incongruent,1376,1,BLUE,GREEN,blue,07-13-2015,14:34:57
12382,real,14,congruent,706,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,15,congruent,749,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,16,congruent,800,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,17,incongruent,856,1,GREEN,BLUE,green,07-13-2015,14:34:57
12382,real,18,congruent,654,1,RED,RED,red,07-13-2015,14:34:57
12382,real,19,congruent,524,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,20,incongruent,1967,1,BLUE,RED,blue,07-13-2015,14:34:57
12382,real,21,congruent,569,1,RED,RED,red,07-13-2015,14:34:57
12382,real,22,congruent,602,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,23,congruent,1620,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,24,incongruent,860,1,BLUE,GREEN,blue,07-13-2015,14:34:57
12382,real,25,incongruent,818,0,RED,RED,blue,07-13-2015,14:34:57
12382,real,26,incongruent,953,1,GREEN,BLUE,green,07-13-2015,14:34:57
12382,real,27,congruent,1092,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,28,congruent,473,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,29,congruent,517,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,30,congruent,536,1,RED,RED,red,07-13-2015,14:34:57
12382,real,31,congruent,508,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,32,incongruent,1239,1,RED,GREEN,red,07-13-2015,14:34:57
12382,real,33,incongruent,998,1,RED,GREEN,red,07-13-2015,14:34:57
12382,real,34,congruent,478,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,35,congruent,635,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,36,incongruent,986,1,GREEN,BLUE,green,07-13-2015,14:34:57
12382,real,37,congruent,875,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,38,congruent,849,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,39,congruent,1015,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,40,incongruent,1110,1,BLUE,GREEN,blue,07-13-2015,14:34:57
12382,real,41,congruent,715,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,42,incongruent,0,0,,BLUE,green,07-13-2015,14:34:57
12382,real,43,congruent,723,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,44,incongruent,934,1,RED,BLUE,red,07-13-2015,14:34:57
12382,real,45,congruent,561,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,46,incongruent,1243,1,RED,BLUE,red,07-13-2015,14:34:57
12382,real,47,congruent,762,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,48,congruent,555,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,49,incongruent,1206,1,GREEN,RED,green,07-13-2015,14:34:57
12382,real,50,congruent,750,1,RED,RED,red,07-13-2015,14:34:57
12382,real,51,congruent,832,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,52,congruent,671,1,RED,RED,red,07-13-2015,14:34:57
12382,real,53,congruent,691,0,RED,BLUE,blue,07-13-2015,14:34:57
12382,real,54,incongruent,1000,1,GREEN,RED,green,07-13-2015,14:34:57
12382,real,55,congruent,951,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,56,congruent,810,1,RED,RED,red,07-13-2015,14:34:57
12382,real,57,incongruent,1873,1,BLUE,RED,blue,07-13-2015,14:34:57
12382,real,58,congruent,622,1,RED,RED,red,07-13-2015,14:34:57
12382,real,59,incongruent,1781,1,RED,BLUE,red,07-13-2015,14:34:57
12382,real,60,incongruent,1342,1,RED,GREEN,red,07-13-2015,14:34:57
12382,real,61,congruent,856,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,62,congruent,583,1,RED,RED,red,07-13-2015,14:34:57
12382,real,63,incongruent,1112,1,BLUE,GREEN,blue,07-13-2015,14:34:57
12382,real,64,incongruent,2094,1,BLUE,GREEN,blue,07-13-2015,14:34:57
12382,real,65,congruent,620,1,RED,RED,red,07-13-2015,14:34:57
12382,real,66,congruent,547,1,RED,RED,red,07-13-2015,14:34:57
12382,real,67,congruent,781,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,68,incongruent,1431,1,BLUE,RED,blue,07-13-2015,14:34:57
12382,real,69,incongruent,1166,1,RED,GREEN,red,07-13-2015,14:34:57
12382,real,70,incongruent,1112,1,BLUE,GREEN,blue,07-13-2015,14:34:57
12382,real,71,congruent,1259,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,72,incongruent,874,1,RED,GREEN,red,07-13-2015,14:34:57
12382,real,73,congruent,1567,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,74,incongruent,1736,1,BLUE,GREEN,blue,07-13-2015,14:34:57
12382,real,75,incongruent,1018,1,GREEN,BLUE,green,07-13-2015,14:34:57
12382,real,76,incongruent,1251,1,RED,BLUE,red,07-13-2015,14:34:57
12382,real,77,congruent,1160,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,78,incongruent,1083,1,GREEN,RED,green,07-13-2015,14:34:57
12382,real,79,congruent,1224,1,RED,RED,red,07-13-2015,14:34:57
12382,real,80,incongruent,1471,1,BLUE,GREEN,blue,07-13-2015,14:34:57
12382,real,81,incongruent,1405,1,GREEN,RED,green,07-13-2015,14:34:57
12382,real,82,congruent,1254,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,83,congruent,603,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,84,incongruent,1354,1,BLUE,RED,blue,07-13-2015,14:34:57
12382,real,85,congruent,996,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,86,incongruent,1821,1,GREEN,RED,green,07-13-2015,14:34:57
12382,real,87,congruent,893,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,88,congruent,905,1,RED,RED,red,07-13-2015,14:34:57
12382,real,89,congruent,1142,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,90,congruent,1200,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,91,congruent,665,1,RED,RED,red,07-13-2015,14:34:57
12382,real,92,congruent,895,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,93,congruent,2627,1,RED,RED,red,07-13-2015,14:34:57
12382,real,94,congruent,2226,1,RED,RED,red,07-13-2015,14:34:57
12382,real,95,congruent,617,1,RED,RED,red,07-13-2015,14:34:57
12382,real,96,congruent,1407,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,97,congruent,840,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,98,congruent,655,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,99,congruent,492,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,100,incongruent,945,1,GREEN,BLUE,green,07-13-2015,14:34:57
12382,real,101,congruent,820,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,102,congruent,667,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,103,incongruent,1205,1,BLUE,RED,blue,07-13-2015,14:34:57
12382,real,104,congruent,606,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,105,incongruent,749,1,GREEN,BLUE,green,07-13-2015,14:34:57
12382,real,106,congruent,616,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,107,incongruent,1504,1,GREEN,RED,green,07-13-2015,14:34:57
12382,real,108,congruent,875,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,109,incongruent,2025,1,RED,GREEN,red,07-13-2015,14:34:57
12382,real,110,congruent,824,1,RED,RED,red,07-13-2015,14:34:57
12382,real,111,incongruent,824,1,RED,BLUE,red,07-13-2015,14:34:57
12382,real,112,congruent,847,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,113,incongruent,1653,1,BLUE,RED,blue,07-13-2015,14:34:57
12382,real,114,congruent,939,1,RED,RED,red,07-13-2015,14:34:57
12382,real,115,congruent,1318,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,116,congruent,1248,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,117,congruent,0,0,,BLUE,blue,07-13-2015,14:34:57
12382,real,118,congruent,951,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,119,congruent,642,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,120,congruent,600,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,121,congruent,1096,1,RED,RED,red,07-13-2015,14:34:57
12382,real,122,incongruent,1309,1,RED,BLUE,red,07-13-2015,14:34:57
12382,real,123,congruent,666,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,124,congruent,1643,1,RED,RED,red,07-13-2015,14:34:57
12382,real,125,congruent,763,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,126,incongruent,1635,1,BLUE,RED,blue,07-13-2015,14:34:57
12382,real,127,congruent,506,1,RED,RED,red,07-13-2015,14:34:57
12382,real,128,congruent,550,1,RED,RED,red,07-13-2015,14:34:57
12382,real,129,congruent,752,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,130,congruent,746,1,RED,RED,red,07-13-2015,14:34:57
12382,real,131,congruent,1796,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,132,incongruent,1093,1,BLUE,RED,blue,07-13-2015,14:34:57
12382,real,133,congruent,722,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,134,incongruent,918,1,GREEN,RED,green,07-13-2015,14:34:57
12382,real,135,congruent,761,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,136,congruent,747,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,137,congruent,1166,1,RED,RED,red,07-13-2015,14:34:57
12382,real,138,incongruent,943,1,RED,GREEN,red,07-13-2015,14:34:57
12382,real,139,congruent,1325,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,140,congruent,832,1,RED,RED,red,07-13-2015,14:34:57
12382,real,141,congruent,559,1,RED,RED,red,07-13-2015,14:34:57
12382,real,142,incongruent,832,1,BLUE,GREEN,blue,07-13-2015,14:34:57
12382,real,143,congruent,663,1,RED,RED,red,07-13-2015,14:34:57
12382,real,144,congruent,709,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,145,congruent,617,1,RED,RED,red,07-13-2015,14:34:57
12382,real,146,congruent,520,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,147,incongruent,1587,1,RED,BLUE,red,07-13-2015,14:34:57
12382,real,148,incongruent,1060,1,RED,GREEN,red,07-13-2015,14:34:57
12382,real,149,congruent,883,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,150,congruent,744,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,151,congruent,891,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,152,congruent,846,1,RED,RED,red,07-13-2015,14:34:57
12382,real,153,incongruent,1373,1,RED,GREEN,red,07-13-2015,14:34:57
12382,real,154,congruent,727,1,RED,RED,red,07-13-2015,14:34:57
12382,real,155,incongruent,2233,1,GREEN,BLUE,green,07-13-2015,14:34:57
12382,real,156,congruent,560,1,RED,RED,red,07-13-2015,14:34:57
12382,real,157,congruent,842,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,158,congruent,512,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,159,congruent,549,1,RED,RED,red,07-13-2015,14:34:57
12382,real,160,congruent,816,1,GREEN,GREEN,green,07-13-2015,14:34:57
12382,real,161,congruent,687,1,BLUE,BLUE,blue,07-13-2015,14:34:57
12382,real,162,congruent,748,1,GREEN,GREEN,green,07-13-2015,14:34:57
12383,practice,1,congruent,577,1,RED,RED,red,07-06-2015,09:42:19
12383,practice,2,incongruent,1808,1,GREEN,BLUE,green,07-06-2015,09:42:19
12383,practice,3,congruent,747,1,RED,RED,red,07-06-2015,09:42:19
12383,practice,4,congruent,979,1,BLUE,BLUE,blue,07-06-2015,09:42:19
12383,practice,5,congruent,929,1,BLUE,BLUE,blue,07-06-2015,09:42:19
12383,practice,6,incongruent,1009,0,GREEN,GREEN,red,07-06-2015,09:42:19
12383,practice,7,incongruent,1711,1,GREEN,RED,green,07-06-2015,09:42:19
12383,practice,8,congruent,1202,1,BLUE,BLUE,blue,07-06-2015,09:42:19
12383,practice,9,congruent,906,1,BLUE,BLUE,blue,07-06-2015,09:42:19
12383,practice,10,congruent,910,1,GREEN,GREEN,green,07-06-2015,09:42:19
12383,practice,11,congruent,739,1,GREEN,GREEN,green,07-06-2015,09:42:19
12383,practice,12,incongruent,1437,1,BLUE,RED,blue,07-06-2015,09:42:19
12383,practice,13,incongruent,1245,1,BLUE,GREEN,blue,07-06-2015,09:42:19
12383,practice,14,congruent,1107,1,GREEN,GREEN,green,07-06-2015,09:42:19
12383,practice,15,congruent,800,1,RED,RED,red,07-06-2015,09:42:19
12383,practice,16,congruent,807,1,RED,RED,red,07-06-2015,09:42:19
12383,practice,17,congruent,1087,1,GREEN,GREEN,green,07-06-2015,09:42:19
12383,practice,18,incongruent,1244,1,RED,BLUE,red,07-06-2015,09:42:19
12383,real,1,congruent,1106,1,BLUE,BLUE,blue,07-06-2015,09:42:19
12383,real,2,congruent,1007,1,GREEN,GREEN,green,07-06-2015,09:42:19
12383,real,3,congruent,830,1,GREEN,GREEN,green,07-06-2015,09:42:19
12383,real,4,congruent,910,1,RED,RED,red,07-06-2015,09:42:19
12383,real,5,congruent,715,1,RED,RED,red,07-06-2015,09:42:19
12383,real,6,congruent,591,1,RED,RED,red,07-06-2015,09:42:19
12383,real,7,incongruent,1920,1,GREEN,BLUE,green,07-06-2015,09:42:19
12383,real,8,congruent,708,1,RED,RED,red,07-06-2015,09:42:19
12383,real,9,incongruent,1319,1,RED,BLUE,red,07-06-2015,09:42:19
12383,real,10,incongruent,946,1,RED,BLUE,red,07-06-2015,09:42:19
12383,real,11,incongruent,1069,1,GREEN,RED,green,07-06-2015,09:42:19
12383,real,12,incongruent,1027,1,GREEN,RED,green,07-06-2015,09:42:19
12383,real,13,incongruent,1250,1,BLUE,GREEN,blue,07-06-2015,09:42:19
12383,real,14,congruent,696,1,BLUE,BLUE,blue,07-06-2015,09:42:19
12383,real,15,congruent,549,1,BLUE,BLUE,blue,07-06-2015,09:42:19
12383,real,16,congruent,639,1,BLUE,BLUE,blue,07-06-2015,09:42:19
12383,real,17,incongruent,879,1,GREEN,BLUE,green,07-06-2015,09:42:19
12383,real,18,congruent,852,1,RED,RED,red,07-06-2015,09:42:19
12383,real,19,congruent,938,1,GREEN,GREEN,green,07-06-2015,09:42:19
12383,real,20,incongruent,1213,1,BLUE,RED,blue,07-06-2015,09:42:19
12383,real,21,congruent,629,1,RED,RED,red,07-06-2015,09:42:19
12383,real,22,congruent,885,1,GREEN,GREEN,green,07-06-2015,09:42:19
12383,real,23,congruent,1131,1,BLUE,BLUE,blue,07-06-2015,09:42:19
12383,real,24,incongruent,998,1,BLUE,GREEN,blue,07-06-2015,09:42:19
12383,real,25,incongruent,935,1,BLUE,RED,blue,07-06-2015,09:42:19
12383,real,26,incongruent,1193,1,GREEN,BLUE,green,07-06-2015,09:42:19
12383,real,27,congruent,1067,1,BLUE,BLUE,blue,07-06-2015,09:42:19
12383,real,28,congruent,943,1,GREEN,GREEN,green,07-06-2015,09:42:19
12383,real,29,congruent,617,1,GREEN,GREEN,green,07-06-2015,09:42:19
12383,real,30,congruent,760,1,RED,RED,red,07-06-2015,09:42:19
12383,real,31,congruent,802,1,GREEN,GREEN,green,07-06-2015,09:42:19
12383,real,32,incongruent,1107,1,RED,GREEN,red,07-06-2015,09:42:19
12383,real,33,incongruent,1063,1,RED,GREEN,red,07-06-2015,09:42:19
12383,real,34,congruent,893,1,GREEN,GREEN,green,07-06-2015,09:42:19
12383,real,35,congruent,842,1,GREEN,GREEN,green,07-06-2015,09:42:19
12383,real,36,incongruent,1106,1,GREEN,BLUE,green,07-06-2015,09:42:19
12383,real,37,congruent,781,1,BLUE,BLUE,blue,07-06-2015,09:42:19
12383,real,38,congruent,791,1,BLUE,BLUE,blue,07-06-2015,09:42:19
12383,real,39,congruent,800,1,GREEN,GREEN,green,07-06-2015,09:42:19
12383,real,40,incongruent,935,1,BLUE,GREEN,blue,07-06-2015,09:42:19
12383,real,41,congruent,722,1,GREEN,GREEN,green,07-06-2015,09:42:19
12383,real,42,incongruent,2044,1,GREEN,BLUE,green,07-06-2015,09:42:19
12383,real,43,congruent,827,1,BLUE,BLUE,blue,07-06-2015,09:42:19
12383,real,44,incongruent,1066,1,RED,BLUE,red,07-06-2015,09:42:19
12383,real,45,congruent,1152,1,BLUE,BLUE,blue,07-06-2015,09:42:19
12383,real,46,incongruent,834,1,RED,BLUE,red,07-06-2015,09:42:19
12383,real,47,congruent,1153,1,BLUE,BLUE,blue,07-06-2015,09:42:19
12383,real,48,congruent,1251,1,GREEN,GREEN,green,07-06-2015,09:42:19
12383,real,49,incongruent,1057,1,GREEN,RED,green,07-06-2015,09:42:19
12383,real,50,congruent,782,1,RED,RED,red,07-06-2015,09:42:19
12383,real,51,congruent,1072,1,GREEN,GREEN,green,07-06-2015,09:42:19
12383,real,52,congruent,661,1,RED,RED,red,07-06-2015,09:42:19
12383,real,53,congruent,1035,0,GREEN,BLUE,blue,07-06-2015,09:42:19
12383,real,54,incongruent,1714,1,GREEN,RED,green,07-06-2015,09:42:19
12383,real,55,congruent,1398,1,BLUE,BLUE,blue,07-06-2015,09:42:19
12383,real,56,congruent,807,1,RED,RED,red,07-06-2015,09:42:19
12383,real,57,incongruent,1023,0,GREEN,RED,blue,07-06-2015,09:42:19
12383,real,58,congruent,1565,1,RED,RED,red,07-06-2015,09:42:19
12383,real,59,incongruent,1200,1,RED,BLUE,red,07-06-2015,09:42:19
12383,real,60,incongruent,1150,1,RED,GREEN,red,07-06-2015,09:42:19
12383,real,61,congruent,1153,1,BLUE,BLUE,blue,07-06-2015,09:42:19
12383,real,62,congruent,867,1,RED,RED,red,07-06-2015,09:42:19
12383,real,63,incongruent,1193,1,BLUE,GREEN,blue,07-06-2015,09:42:19
12383,real,64,incongruent,1378,1,BLUE,GREEN,blue,07-06-2015,09:42:19
12383,real,65,congruent,876,1,RED,RED,red,07-06-2015,09:42:19
12383,real,66,congruent,1129,1,RED,RED,red,07-06-2015,09:42:19
12383,real,67,congruent,1372,1,BLUE,BLUE,blue,07-06-2015,09:42:19
12383,real,68,incongruent,1069,1,BLUE,RED,blue,07-06-2015,09:42:19
12383,real,69,incongruent,1155,1,RED,GREEN,red,07-06-2015,09:42:19
12383,real,70,incongruent,1005,1,BLUE,GREEN,blue,07-06-2015,09:42:19
12383,real,71,congruent,900,1,GREEN,GREEN,green,07-06-2015,09:42:19
12383,real,72,incongruent,1025,1,RED,GREEN,red,07-06-2015,09:42:19
12383,real,73,congruent,960,1,GREEN,GREEN,green,07-06-2015,09:42:19
12383,real,74,incongruent,1011,1,BLUE,GREEN,blue,07-06-2015,09:42:19
12383,real,75,incongruent,1426,1,GREEN,BLUE,green,07-06-2015,09:42:19
12383,real,76,incongruent,778,1,RED,BLUE,red,07-06-2015,09:42:19
12383,real,77,congruent,1171,1,GREEN,GREEN,green,07-06-2015,09:42:19
12383,real,78,incongruent,981,1,GREEN,RED,green,07-06-2015,09:42:19
12383,real,79,congruent,789,1,RED,RED,red,07-06-2015,09:42:19
12383,real,80,incongruent,1183,1,BLUE,GREEN,blue,07-06-2015,09:42:19
12383,real,81,incongruent,1010,1,GREEN,RED,green,07-06-2015,09:42:19
12383,real,82,congruent,1419,1,BLUE,BLUE,blue,07-06-2015,09:42:19
12383,real,83,congruent,906,1,GREEN,GREEN,green,07-06-2015,09:42:19
12383,real,84,incongruent,1134,1,BLUE,RED,blue,07-06-2015,09:42:19
12383,real,85,congruent,1089,1,GREEN,GREEN,green,07-06-2015,09:42:19
12383,real,86,incongruent,1237,1,GREEN,RED,green,07-06-2015,09:42:19
12383,real,87,congruent,813,1,BLUE,BLUE,blue,07-06-2015,09:42:19
12383,real,88,congruent,715,1,RED,RED,red,07-06-2015,09:42:19
12383,real,89,congruent,863,1,BLUE,BLUE,blue,07-06-2015,09:42:19
12383,real,90,congruent,645,1,BLUE,BLUE,blue,07-06-2015,09:42:19
12383,real,91,congruent,628,1,RED,RED,red,07-06-2015,09:42:19
12383,real,92,congruent,1100,1,GREEN,GREEN,green,07-06-2015,09:42:19
